Unnamed: 0,atletas.entrou_em_campo,atletas.nome,atletas.slug,atletas.preco_num,atletas.minimo_para_valorizar,atletas.atleta_id,atletas.variacao_num,atletas.pontos_num,atletas.rodada_id,atletas.apelido,atletas.posicao_id,atletas.clube_id,atletas.media_num,atletas.status_id,atletas.jogos_num,atletas.clube.id.full.name,atletas.apelido_abreviado,DS,FC,FD,FF,FS,I,A,CA,SG,DE,GS,CV,PP,V,FT,G,PC,DP,PS,GC,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
365,True,Bruno de Lara Fuchs,bruno-fuchs,6.39,,104085,0.43,3.7,3,Bruno Fuchs,3,275,3.27,2,3,PAL,B. Fuchs,2.0,4.0,,,,,,2.0,2.0,,,,,,,,,,,,40.0,60.0,Arena Barueri,2025-04-12 18:30:00,0,2,333899,10,264,4,275,1744493400,26,True,True
370,True,João Victor da Silva Marcelino,joao-victor,5.82,,104250,0.4,3.8,3,João Victor,3,267,1.83,6,3,VAS,J. Victor,4.0,1.0,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,1.0,6.67,46.67,São Januário,2025-04-12 21:00:00,1,3,333898,20,292,13,267,1744502400,26,True,True
371,True,Adriano Martins da Fonseca,adriano-martins,6.69,,104253,-0.64,0.0,3,Adriano Martins,3,286,3.67,7,3,JUV,A. Martins,4.0,2.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,46.67,6.67,Alfredo Jaconi,2025-04-12 16:00:00,1,2,333906,12,354,19,286,1744484400,26,True,True
372,False,João Lucas de Almeida Carvalho,joao-lucas,5.14,,104257,0.0,0.0,3,João Lucas,2,284,3.0,6,1,GRE,J. Lucas,2.0,,,,,,,,,,,,,,,,,,,,73.33,53.33,Arena do Grêmio,2025-04-13 17:30:00,2,0,333903,1,262,11,284,1744576200,26,True,True
375,True,Camilo Reijers de Oliveira,camilo,4.42,,104519,0.65,4.2,3,Camilo,4,284,2.53,2,3,GRE,Camilo,5.0,5.0,,2.0,,,,,,,,,,,,,,,,,73.33,53.33,Arena do Grêmio,2025-04-13 17:30:00,2,0,333903,1,262,11,284,1744576200,26,True,True
377,False,Fabrício Oliveira de Souza,fabricio,2.0,,104588,0.0,0.0,3,Fabrício,1,280,0.0,6,0,RBB,Fabrício,,,,,,,,,,,,,,,,,,,,,73.33,46.67,Nabi Abi Chedid,2025-04-12 16:00:00,0,1,333901,8,263,3,280,1744484400,26,True,True
379,True,Moisés Vieira da Veiga,moises,11.49,,104666,-1.49,1.6,3,Moisés,5,356,3.53,2,3,FOR,Moisés,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,20.0,20.0,Castelão (CE),2025-04-13 20:00:00,0,0,333905,17,285,18,356,1744585200,26,True,True
381,True,Juan Pablo Vojvoda Rizzo,juan-vojvoda,11.41,,104754,-0.13,4.73,3,Juan Vojvoda,6,356,6.12,7,3,FOR,J. Vojvoda,,,,,,,,,,,,,,1.0,,,,,,,20.0,20.0,Castelão (CE),2025-04-13 20:00:00,0,0,333905,17,285,18,356,1744585200,26,True,True
382,True,Enzo Hernán Díaz,enzo-diaz,8.48,,104758,-0.78,1.7,3,Enzo Díaz,2,276,5.8,7,3,SAO,E. Díaz,5.0,3.0,,1.0,2.0,,,1.0,2.0,,,,,,,,,,,,73.33,26.67,Morumbis,2025-04-13 17:30:00,1,1,333900,2,283,14,276,1744576200,26,True,True
384,False,Nicolás Brian Acevedo Tabárez,acevedo,4.09,,104783,0.0,0.0,3,Acevedo,4,265,0.0,6,1,BAH,Acevedo,,,,,,,,,,,,,,,,,,,,,66.67,66.67,Casa de Apostas Arena Fonte Nova,2025-04-13 16:00:00,1,1,333904,9,2305,5,265,1744570800,26,True,True
385,False,Douglas Matías Arezo Martínez,arezo,5.89,,104849,0.0,0.0,3,Arezo,5,284,5.45,6,2,GRE,Arezo,,1.0,3.0,1.0,,2.0,,1.0,,,,,,,,1.0,,,,,73.33,53.33,Arena do Grêmio,2025-04-13 17:30:00,2,0,333903,1,262,11,284,1744576200,26,True,True
386,False,Jorge Meurer Bartholdy,jorge-meurer,2.0,,104933,0.0,0.0,3,Jorge Meurer,1,284,0.0,6,0,GRE,J. Meurer,,,,,,,,,,,,,,,,,,,,,73.33,53.33,Arena do Grêmio,2025-04-13 17:30:00,2,0,333903,1,262,11,284,1744576200,26,True,True
387,True,Wagner Leonardo Calvelo de Souza,wagner-leonardo,7.05,,104994,-0.03,2.7,3,Wagner Leonardo,3,284,1.77,7,3,GRE,W. Leonardo,5.0,4.0,,,,,,1.0,,,,,,,,,,,,,73.33,53.33,Arena do Grêmio,2025-04-13 17:30:00,2,0,333903,1,262,11,284,1744576200,26,True,True
390,False,Ariel Agustín Sant'Anna Quintero,sant-anna,4.0,,105213,0.0,0.0,3,Sant'Anna,2,280,0.0,6,0,RBB,Sant'Anna,,,,,,,,,,,,,,,,,,,,,73.33,46.67,Nabi Abi Chedid,2025-04-12 16:00:00,0,1,333901,8,263,3,280,1744484400,26,True,True
392,False,Gastón Luciano Ávila,gaston-avila,7.0,,105258,0.0,0.0,3,Gastón Ávila,3,356,0.0,6,0,FOR,G. Ávila,,,,,,,,,,,,,,,,,,,,,20.0,20.0,Castelão (CE),2025-04-13 20:00:00,0,0,333905,17,285,18,356,1744585200,26,True,True
393,False,Nahuel Adolfo Ferraresi Hernández,ferraresi,8.76,,105300,0.0,0.0,3,Ferraresi,3,276,10.5,6,1,SAO,Ferraresi,3.0,,,,2.0,,,,1.0,,,,,,,,,,,,73.33,26.67,Morumbis,2025-04-13 17:30:00,1,1,333900,2,283,14,276,1744576200,26,True,True
395,False,Gabriel Lheman Xavier - Lhman,gabriel-xavier,5.69,,105373,0.0,0.0,3,Gabriel Xavier,3,265,-0.1,5,1,BAH,G. Xavier,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,66.67,66.67,Casa de Apostas Arena Fonte Nova,2025-04-13 16:00:00,1,1,333904,9,2305,5,265,1744570800,26,True,True
398,True,Juan Martín Lucero,lucero,9.88,,105568,-0.91,0.0,3,Lucero,5,356,3.57,7,3,FOR,Lucero,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,20.0,20.0,Castelão (CE),2025-04-13 20:00:00,0,0,333905,17,285,18,356,1744585200,26,True,True
399,True,Lucas Piton Crivellaro,lucas-piton,7.64,,105584,-0.15,4.0,3,Lucas Piton,2,267,2.3,6,3,VAS,L. Piton,4.0,4.0,,2.0,3.0,,,1.0,,,,,,,,,,,,,6.67,46.67,São Januário,2025-04-12 21:00:00,1,3,333898,20,292,13,267,1744502400,26,True,True
401,False,Maurício Magalhães Prado,mauricio,14.0,,105647,0.0,0.0,3,Maurício,4,275,0.0,6,0,PAL,Maurício,,,,,,,,,,,,,,,,,,,,,40.0,60.0,Arena Barueri,2025-04-12 18:30:00,0,2,333899,10,264,4,275,1744493400,26,True,True
406,True,Allan Victor Oliveira Mota,allanzinho,3.57,,105900,-0.27,0.7,3,Allanzinho,5,356,1.05,6,2,FOR,Allanzinho,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,20.0,20.0,Castelão (CE),2025-04-13 20:00:00,0,0,333905,17,285,18,356,1744585200,26,True,True
409,True,Santiago Martín Ramos Mingo,santiago-mingo,3.41,,105990,-0.28,0.5,3,Santiago Mingo,3,265,0.37,7,3,BAH,S. Mingo,,1.0,,,3.0,1.0,,,,,,,,,,,,,,,66.67,66.67,Casa de Apostas Arena Fonte Nova,2025-04-13 16:00:00,1,1,333904,9,2305,5,265,1744570800,26,True,True
410,True,Ewerthon Diógenes da Silva,ewerthon,6.7,,106082,-0.27,1.2,3,Ewerthon,2,286,4.47,7,3,JUV,Ewerthon,4.0,3.0,1.0,2.0,3.0,,,1.0,1.0,,,,,,,,,,,,46.67,6.67,Alfredo Jaconi,2025-04-12 16:00:00,1,2,333906,12,354,19,286,1744484400,26,True,True
412,False,Lucas Alexandre Galdino de Azevedo,lucao,3.0,,106160,0.0,0.0,3,Lucão,1,280,0.0,6,0,RBB,Lucão,,,,,,,,,,,,,,,,,,,,,73.33,46.67,Nabi Abi Chedid,2025-04-12 16:00:00,0,1,333901,8,263,3,280,1744484400,26,True,True
414,True,Marcos Antônio Silva Santos,marcos-antonio,4.17,,106294,-1.12,-0.9,3,Marcos Antônio,4,276,1.9,7,3,SAO,M. Antônio,3.0,5.0,1.0,,5.0,,,1.0,,,,,,,,,,,,,73.33,26.67,Morumbis,2025-04-13 17:30:00,1,1,333900,2,283,14,276,1744576200,26,True,True
415,True,Caio Alexandre Souza e Silva,caio-alexandre,5.88,,106323,-0.08,2.9,3,Caio Alexandre,4,265,2.23,7,3,BAH,C. Alexandre,6.0,7.0,,1.0,2.0,,,2.0,,,,,,,,,,,,,66.67,66.67,Casa de Apostas Arena Fonte Nova,2025-04-13 16:00:00,1,1,333904,9,2305,5,265,1744570800,26,True,True
416,True,Eduardo Gonzaga Mendes Santos,eduardo-santos,6.75,,106434,1.75,6.5,3,Eduardo Santos,3,280,6.5,6,1,RBB,E. Santos,1.0,,,,,,,,1.0,,,,,,,,,,,,73.33,46.67,Nabi Abi Chedid,2025-04-12 16:00:00,0,1,333901,8,263,3,280,1744484400,26,True,True
420,False,Rodrigo Nestor Bertalia,rodrigo-nestor,6.34,,106822,0.0,0.0,3,Rodrigo Nestor,4,265,2.6,6,2,BAH,R. Nestor,3.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,66.67,66.67,Casa de Apostas Arena Fonte Nova,2025-04-13 16:00:00,1,1,333904,9,2305,5,265,1744570800,26,True,True
421,False,Patryck Lanza dos Reis,patryck,4.0,,106829,0.0,0.0,3,Patryck,2,276,0.0,6,0,SAO,Patryck,,,,,,,,,,,,,,,,,,,,,73.33,26.67,Morumbis,2025-04-13 17:30:00,1,1,333900,2,283,14,276,1744576200,26,True,True
422,False,Dylan Felipe Borrero Caicedo,borrero,5.0,,106843,0.0,0.0,3,Borrero,5,356,0.0,6,0,FOR,Borrero,,,,,,,,,,,,,,,,,,,,,20.0,20.0,Castelão (CE),2025-04-13 20:00:00,0,0,333905,17,285,18,356,1744585200,26,True,True
423,False,Paulo Henrique Silva Ribeiro,paulo-baya,4.0,,106918,0.0,0.0,3,Paulo Baya,5,266,0.0,6,0,FLU,P. Baya,,,,,,,,,,,,,,,,,,,,,46.67,66.67,Maracanã,2025-04-13 19:30:00,0,1,333897,15,277,6,266,1744583400,26,True,True
424,True,Luciano Batista da Silva Júnior,luciano-juba,8.8,,107093,-0.35,5.2,3,Luciano Juba,2,265,8.63,7,3,BAH,L. Juba,2.0,3.0,,1.0,,,3.0,,,,,,,,,1.0,,,,,66.67,66.67,Casa de Apostas Arena Fonte Nova,2025-04-13 16:00:00,1,1,333904,9,2305,5,265,1744570800,26,True,True
425,True,Richard Ríos Montoya,richard-rios,10.61,,107111,1.21,8.1,3,Richard Ríos,4,275,5.8,7,2,PAL,R. Ríos,3.0,4.0,,1.0,7.0,,1.0,1.0,,,,,,,,,,,,,40.0,60.0,Arena Barueri,2025-04-12 18:30:00,0,2,333899,10,264,4,275,1744493400,26,True,True
428,False,Michel Daryl Araújo Villar,michel-araujo,6.0,,107173,0.0,0.0,3,Michel Araújo,4,265,0.0,5,0,BAH,M. Araújo,,,,,,,,,,,,,,,,,,,,,66.67,66.67,Casa de Apostas Arena Fonte Nova,2025-04-13 16:00:00,1,1,333904,9,2305,5,265,1744570800,26,True,True
432,False,Audenirton Soares da Silva,magrao,2.0,,107221,0.0,0.0,3,Magrão,1,356,0.0,6,0,FOR,Magrão,,,,,,,,,,,,,,,,,,,,,20.0,20.0,Castelão (CE),2025-04-13 20:00:00,0,0,333905,17,285,18,356,1744585200,26,True,True
433,False,Vanderlan Barbosa da Silva,vanderlan,3.77,,107236,0.0,0.0,3,Vanderlan,2,275,1.2,6,1,PAL,Vanderlan,1.0,1.0,,,,,,,,,,,,,,,,,,,40.0,60.0,Arena Barueri,2025-04-12 18:30:00,0,2,333899,10,264,4,275,1744493400,26,True,True
435,True,Sebastião Ênio Santos de Almeida,enio,3.69,,107516,-0.2,1.0,3,Ênio,5,286,2.55,6,2,JUV,Ênio,1.0,1.0,2.0,,5.0,,,1.0,,,,,,,,,,,,,46.67,6.67,Alfredo Jaconi,2025-04-12 16:00:00,1,2,333906,12,354,19,286,1744484400,26,True,True
436,True,Natanael Moreira Milouski,natanael,6.61,,107554,-0.48,2.0,3,Natanael,2,282,3.3,7,3,CAM,Natanael,3.0,2.0,,,2.0,,,,1.0,,,,,,,,,,,,20.0,60.0,Mineirão,2025-04-13 20:30:00,2,2,333902,16,287,7,282,1744587000,26,True,True
439,False,Bruno Conceição Praxedes,praxedes,5.0,,107744,0.0,0.0,3,Praxedes,4,280,0.0,6,0,RBB,Praxedes,,,,,,,,,,,,,,,,,,,,,73.33,46.67,Nabi Abi Chedid,2025-04-12 16:00:00,0,1,333901,8,263,3,280,1744484400,26,True,True
440,False,Adriel Vasconcelos Ramos,adriel,3.0,,107748,0.0,0.0,3,Adriel,1,284,0.0,6,0,GRE,Adriel,,,,,,,,,,,,,,,,,,,,,73.33,53.33,Arena do Grêmio,2025-04-13 17:30:00,2,0,333903,1,262,11,284,1744576200,26,True,True
441,True,Fábio Henrique Matias,fabio-matias,6.35,,107771,0.88,5.57,3,Fábio Matias,6,286,5.85,7,3,JUV,F. Matias,,,,,,,,,,,,,,2.0,,,,,,,46.67,6.67,Alfredo Jaconi,2025-04-12 16:00:00,1,2,333906,12,354,19,286,1744484400,26,True,True
444,False,Natã Felipe de Amorim Santos,nata,2.0,,107801,0.0,0.0,3,Natã,3,286,0.0,6,0,JUV,Natã,,,,,,,,,,,,,,,,,,,,,46.67,6.67,Alfredo Jaconi,2025-04-12 16:00:00,1,2,333906,12,354,19,286,1744484400,26,True,True
446,True,Damián Josué Bobadilla Benítez,bobadilla,5.53,,107873,-0.47,0.9,3,Bobadilla,4,276,0.9,6,1,SAO,Bobadilla,1.0,2.0,,,,,,,,,,,,,,,,,,,73.33,26.67,Morumbis,2025-04-13 17:30:00,1,1,333900,2,283,14,276,1744576200,26,True,True
448,True,Fausto Mariano Vera,fausto-vera,9.32,,107950,3.32,11.1,3,Fausto Vera,4,282,11.1,6,1,CAM,F. Vera,1.0,,,2.0,,,,,,,,,,,,1.0,,,,,20.0,60.0,Mineirão,2025-04-13 20:30:00,2,2,333902,16,287,7,282,1744587000,26,True,True
449,True,André Felipe de Almeida Santos,felipinho,3.62,,107958,-0.59,-0.2,3,Felipinho,2,286,2.4,6,2,JUV,Felipinho,,2.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,46.67,6.67,Alfredo Jaconi,2025-04-12 16:00:00,1,2,333906,12,354,19,286,1744484400,26,True,True
451,False,Maurício Garcez de Jesus,garcez,2.3,,108131,0.0,0.0,3,Garcez,5,286,0.35,6,2,JUV,Garcez,,1.0,,,2.0,,,,,,,,,,,,,,,,46.67,6.67,Alfredo Jaconi,2025-04-12 16:00:00,1,2,333906,12,354,19,286,1744484400,26,True,True
452,True,Isidro Miguel Pitta Saldívar,isidro-pitta,8.12,,108133,-1.84,-1.9,3,Isidro Pitta,5,280,3.65,6,2,RBB,I. Pitta,,3.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,73.33,46.67,Nabi Abi Chedid,2025-04-12 16:00:00,0,1,333901,8,263,3,280,1744484400,26,True,True
456,False,Alexander Ernesto Aravena Guzmán,aravena,2.68,,108548,0.0,0.0,3,Aravena,5,284,0.5,6,1,GRE,Aravena,,,,,1.0,,,,,,,,,,,,,,,,73.33,53.33,Arena do Grêmio,2025-04-13 17:30:00,2,0,333903,1,262,11,284,1744576200,26,True,True
457,True,Benjamín Antonio Garré,garre,3.29,,108671,-0.51,-0.3,3,Garré,5,267,0.6,6,2,VAS,Garré,1.0,1.0,,,,,,,,,,,,,,,,,,,6.67,46.67,São Januário,2025-04-12 21:00:00,1,3,333898,20,292,13,267,1744502400,26,True,True
458,True,Emiliano Martínez Toranza,emiliano-martinez,5.83,,108683,1.92,9.9,3,Emiliano Martínez,4,275,4.63,7,3,PAL,E. Martínez,4.0,3.0,,1.0,2.0,,,1.0,,,,,,,,1.0,,,,,40.0,60.0,Arena Barueri,2025-04-12 18:30:00,0,2,333899,10,264,4,275,1744493400,26,True,True
462,True,Erick da Costa Farias,erick-pulga,9.1,,109401,2.66,14.4,3,Erick Pulga,5,265,7.5,7,3,BAH,E. Pulga,4.0,2.0,1.0,5.0,8.0,1.0,,,,,,,,,,1.0,,,,,66.67,66.67,Casa de Apostas Arena Fonte Nova,2025-04-13 16:00:00,1,1,333904,9,2305,5,265,1744570800,26,True,True
463,True,Calebe Gonçalves Ferreira da Silva,calebe,5.41,,109461,0.41,2.9,3,Calebe,4,356,2.9,2,1,FOR,Calebe,1.0,2.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,20.0,20.0,Castelão (CE),2025-04-13 20:00:00,0,0,333905,17,285,18,356,1744585200,26,True,True
464,True,Matheus Martinelli Lima,martinelli,8.23,,109573,-0.85,1.7,3,Martinelli,4,266,5.6,7,3,FLU,Martinelli,3.0,2.0,1.0,1.0,6.0,1.0,,,,,,,,,,1.0,,,,,46.67,66.67,Maracanã,2025-04-13 19:30:00,0,1,333897,15,277,6,266,1744583400,26,True,True
466,True,Emerson Geovanny Batalla Martínez - Enmerson,batalla,5.64,,109899,1.26,7.4,3,Batalla,5,286,2.67,7,3,JUV,Batalla,,6.0,2.0,3.0,4.0,,1.0,2.0,,,,,,,,,,,,,46.67,6.67,Alfredo Jaconi,2025-04-12 16:00:00,1,2,333906,12,354,19,286,1744484400,26,True,True
467,True,Miguel Ángel Monsalve Gonzáles - González,monsalve,4.31,,109966,-0.59,-0.1,3,Monsalve,4,284,-0.2,6,2,GRE,Monsalve,,3.0,,,1.0,,,,,,,,,,,,,,,,73.33,53.33,Arena do Grêmio,2025-04-13 17:30:00,2,0,333903,1,262,11,284,1744576200,26,True,True
471,True,Abel Fernando Moreira Ferreira,abel-ferreira,13.23,,110506,0.81,9.18,3,Abel Ferreira,6,275,6.98,7,3,PAL,A. Ferreira,,,,,,,,,,,,,,2.0,,,,,,,40.0,60.0,Arena Barueri,2025-04-12 18:30:00,0,2,333899,10,264,4,275,1744493400,26,True,True
473,False,Mateus Oliveira Mendes,mateus,2.0,,110624,0.0,0.0,3,Mateus,1,275,0.0,6,0,PAL,Mateus,,,,,,,,,,,,,,,,,,,,,40.0,60.0,Arena Barueri,2025-04-12 18:30:00,0,2,333899,10,264,4,275,1744493400,26,True,True
475,True,José Andrés Hurtado Cheme,andres-hurtado,5.54,,110715,0.58,4.7,3,Andrés Hurtado,2,280,4.13,7,3,RBB,A. Hurtado,4.0,4.0,,2.0,2.0,,,,1.0,,,,,,,,,,,,73.33,46.67,Nabi Abi Chedid,2025-04-12 16:00:00,0,1,333901,8,263,3,280,1744484400,26,True,True
476,True,Rubens Antônio Dias,rubens,5.93,,110727,0.26,4.2,3,Rubens,4,282,3.17,7,3,CAM,Rubens,6.0,1.0,,1.0,,,,,,,,,,,,,,,,,20.0,60.0,Mineirão,2025-04-13 20:30:00,2,2,333902,16,287,7,282,1744587000,26,True,True
478,True,Guilherme Lopes de Almeida,guilherme-lopes,5.65,,110909,2.65,8.2,3,Guilherme Lopes,2,280,8.2,6,1,RBB,G. Lopes,2.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,73.33,46.67,Nabi Abi Chedid,2025-04-12 16:00:00,0,1,333901,8,263,3,280,1744484400,26,True,True
480,False,Gustavo Martins de Souza Santos,gustavo-martins,5.0,,111309,0.0,0.0,3,Gustavo Martins,3,284,0.0,6,0,GRE,G. Martins,,,,,,,,,,,,,,,,,,,,,73.33,53.33,Arena do Grêmio,2025-04-13 17:30:00,2,0,333903,1,262,11,284,1744576200,26,True,True
481,False,Kelvi Chiesa Gomes,kelvi-gomes,3.0,,111332,0.0,0.0,3,Kelvi Gomes,4,286,0.0,6,0,JUV,K. Gomes,,,,,,,,,,,,,,,,,,,,,46.67,6.67,Alfredo Jaconi,2025-04-12 16:00:00,1,2,333906,12,354,19,286,1744484400,26,True,True
482,True,Luis Gustavo da Silva Machado Duarte,luis-mandaca,6.99,,111407,2.42,11.8,3,Luis Mandaca,4,286,6.03,7,3,JUV,L. Mandaca,4.0,5.0,,2.0,8.0,,,,,,,,,,,1.0,,,,,46.67,6.67,Alfredo Jaconi,2025-04-12 16:00:00,1,2,333906,12,354,19,286,1744484400,26,True,True
485,False,Gabriel Átila Cardoso da Silva,gabriel-atila,1.0,,111582,0.0,0.0,3,Gabriel Átila,1,282,0.0,6,0,CAM,G. Átila,,,,,,,,,,,,,,,,,,,,,20.0,60.0,Mineirão,2025-04-13 20:30:00,2,2,333902,16,287,7,282,1744587000,26,True,True
486,True,Micael dos Santos Silva,micael,5.12,,111594,0.43,3.7,3,Micael,3,275,3.47,7,3,PAL,Micael,1.0,2.0,,,1.0,,,1.0,2.0,,,,,,,,,,,,40.0,60.0,Arena Barueri,2025-04-12 18:30:00,0,2,333899,10,264,4,275,1744493400,26,True,True
487,True,Adson Ferreira Soares,adson,4.14,,111682,-0.22,1.2,3,Adson,4,267,0.57,6,3,VAS,Adson,,,1.0,,1.0,,,,,,,,,,,,,,,,6.67,46.67,São Januário,2025-04-12 21:00:00,1,3,333898,20,292,13,267,1744502400,26,True,True
490,False,Fábio Silva de Freitas,fabinho,2.97,,111760,0.0,0.0,3,Fabinho,4,280,1.3,5,1,RBB,Fabinho,,,,1.0,1.0,,,,,,,,,,,,,,,,73.33,46.67,Nabi Abi Chedid,2025-04-12 16:00:00,0,1,333901,8,263,3,280,1744484400,26,True,True
491,True,Kayky da Silva Chagas,kayky,2.21,,111829,-0.29,0.0,3,Kayky,5,265,0.0,6,2,BAH,Kayky,,,,,,,,,,,,,,,,,,,,,66.67,66.67,Casa de Apostas Arena Fonte Nova,2025-04-13 16:00:00,1,1,333904,9,2305,5,265,1744570800,26,True,True
494,False,Gabriel Hamester Grando,gabriel-grando,5.0,,112616,0.0,0.0,3,Gabriel Grando,1,284,0.0,6,0,GRE,G. Grando,,,,,,,,,,,,,,,,,,,,,73.33,53.33,Arena do Grêmio,2025-04-13 17:30:00,2,0,333903,1,262,11,284,1744576200,26,True,True
496,True,Aníbal Ismael Moreno,anibal-moreno,5.52,,112869,0.51,3.9,3,Aníbal Moreno,4,275,1.95,6,2,PAL,A. Moreno,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,40.0,60.0,Arena Barueri,2025-04-12 18:30:00,0,2,333899,10,264,4,275,1744493400,26,True,True
497,True,Lucas Henrique Barbosa,lucas-barbosa,7.47,,112886,-0.83,0.0,3,Lucas Barbosa,5,280,4.0,7,3,RBB,L. Barbosa,2.0,6.0,2.0,3.0,2.0,,1.0,,,,,,,,,,,,,,73.33,46.67,Nabi Abi Chedid,2025-04-12 16:00:00,0,1,333901,8,263,3,280,1744484400,26,True,True
498,False,Juan Sebastián Sforza,sforza,5.0,,112906,0.0,0.0,3,Sforza,4,267,0.0,6,0,VAS,Sforza,,,,,,,,,,,,,,,,,,,,,6.67,46.67,São Januário,2025-04-12 21:00:00,1,3,333898,20,292,13,267,1744502400,26,True,True
499,True,Juan Pablo Freytes,freytes,4.0,,113034,0.95,5.5,3,Freytes,3,266,2.13,7,3,FLU,Freytes,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,46.67,66.67,Maracanã,2025-04-13 19:30:00,0,1,333897,15,277,6,266,1744583400,26,True,True
500,False,Kervin Mario Andrade Navarro,kervin-andrade,4.0,,113073,0.0,0.0,3,Kervin Andrade,4,356,0.0,6,0,FOR,K. Andrade,,,,,,,,,,,,,,,,,,,,,20.0,20.0,Castelão (CE),2025-04-13 20:00:00,0,0,333905,17,285,18,356,1744585200,26,True,True
501,True,Eros Nazareno Mancuso,mancuso,8.92,,113078,1.76,9.5,3,Mancuso,2,356,6.6,7,2,FOR,Mancuso,5.0,2.0,,1.0,3.0,,,1.0,1.0,,,,,,,,,,,,20.0,20.0,Castelão (CE),2025-04-13 20:00:00,0,0,333905,17,285,18,356,1744585200,26,True,True
502,True,José Manuel Alberto López,flaco-lopez,8.27,,113103,-1.01,1.9,3,Flaco López,5,275,4.27,6,3,PAL,F. López,2.0,7.0,1.0,1.0,2.0,1.0,,,,,,,,,,1.0,,,1.0,,40.0,60.0,Arena Barueri,2025-04-12 18:30:00,0,2,333899,10,264,4,275,1744493400,26,True,True
503,False,Nathan Gabriel de Souza Mendes,nathan-mendes,4.0,,113157,0.0,0.0,3,Nathan Mendes,2,280,0.0,6,0,RBB,N. Mendes,,,,,,,,,,,,,,,,,,,,,73.33,46.67,Nabi Abi Chedid,2025-04-12 16:00:00,0,1,333901,8,263,3,280,1744484400,26,True,True
505,False,Pablo Gonçalves Maia Fortunato,pablo-maia,8.0,,113359,0.0,0.0,3,Pablo Maia,4,276,0.0,5,0,SAO,P. Maia,,,,,,,,,,,,,,,,,,,,,73.33,26.67,Morumbis,2025-04-13 17:30:00,1,1,333900,2,283,14,276,1744576200,26,True,True
506,False,Cristian Gonzalo Olivera Ibarra,cristian-olivera,6.18,,113397,0.0,0.0,3,Cristian Olivera,5,284,1.3,2,1,GRE,C. Olivera,2.0,4.0,,,1.0,,,1.0,,,,,,,,,,,,,73.33,53.33,Arena do Grêmio,2025-04-13 17:30:00,2,0,333903,1,262,11,284,1744576200,26,True,True
510,False,Douglas Mendes Moreira,douglas-mendes,4.0,,114311,0.0,0.0,3,Douglas Mendes,3,280,0.0,6,0,RBB,D. Mendes,,,,,,,,,,,,,,,,,,,,,73.33,46.67,Nabi Abi Chedid,2025-04-12 16:00:00,0,1,333901,8,263,3,280,1744484400,26,True,True
513,True,Vitor Hugo Roque Ferreira,vitor-roque,13.81,,114802,0.89,9.2,3,Vitor Roque,5,275,5.87,7,3,PAL,V. Roque,8.0,4.0,1.0,2.0,10.0,,,1.0,,,,,,,,,,,,,40.0,60.0,Arena Barueri,2025-04-12 18:30:00,0,2,333899,10,264,4,275,1744493400,26,True,True
515,True,Lucas de Freitas Molarinho Chagas,lucas-freitas,4.22,,115141,0.05,1.9,3,Lucas Freitas,3,267,0.95,6,2,VAS,L. Freitas,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,6.67,46.67,São Januário,2025-04-12 21:00:00,1,3,333898,20,292,13,267,1744502400,26,True,True
517,False,Kaiky Marques Naves,naves,4.0,,115246,0.0,0.0,3,Naves,3,275,0.0,6,0,PAL,Naves,,,,,,,,,,,,,,,,,,,,,40.0,60.0,Arena Barueri,2025-04-12 18:30:00,0,2,333899,10,264,4,275,1744493400,26,True,True
518,True,Jhonatan dos Santos Rosa,jhon-jhon,7.35,,115248,0.76,6.2,3,Jhon Jhon,4,280,4.07,7,3,RBB,J. Jhon,2.0,1.0,1.0,1.0,7.0,,1.0,1.0,,,,,,,,,,,,,73.33,46.67,Nabi Abi Chedid,2025-04-12 16:00:00,0,1,333901,8,263,3,280,1744484400,26,True,True
519,False,Rômulo Helberte Pereira Junior,romulo,3.0,,115268,0.0,0.0,3,Rômulo,3,282,0.0,6,0,CAM,Rômulo,,,,,,,,,,,,,,,,,,,,,20.0,60.0,Mineirão,2025-04-13 20:30:00,2,2,333902,16,287,7,282,1744587000,26,True,True
523,False,Emerson Mendes de Carvalho,emerson-galego,2.5,,115586,0.0,0.0,3,Emerson Galego,5,286,0.0,6,1,JUV,E. Galego,,,,,,,,,,,,,,,,,,,,,46.67,6.67,Alfredo Jaconi,2025-04-12 16:00:00,1,2,333906,12,354,19,286,1744484400,26,True,True
