Unnamed: 0,atletas.posicao_id,atletas.jogos_num,atletas.pontos_num,atletas.variacao_num,atletas.atleta_id,atletas.media_num,atletas.preco_num,atletas.rodada_id,atletas.apelido_abreviado,atletas.nome,atletas.slug,atletas.entrou_em_campo,atletas.apelido,atletas.minimo_para_valorizar,atletas.clube.id.full.name,atletas.clube_id,atletas.status_id,A,DS,FC,FD,FF,FS,G,I,CA,DE,GS,V,DP,SG,FT,PS,PC,CV,PP,GC,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
329,2,2,0.0,0.0,101597,3.85,6.24,6,Ramon,Ramon Ramos Lima,ramon,False,Ramon,,INT,285,6,,2.0,1.0,,,2.0,,,1.0,,,,,1.0,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,True
333,2,6,3.5,0.64,101752,1.82,4.99,6,Claudinho,Claudio Coelho Salvático,claudinho,True,Claudinho,,VIT,287,6,,8.0,3.0,,1.0,2.0,,,2.0,,,,,,,,,,,,53.33,20.0,Barradão,2025-04-27 18:30:00,1,1,333974,11,284,16,287,1745789400,26,True,True
336,3,5,0.7,-0.27,101908,2.08,3.2,6,W. Machado,Willian Estefani Machado,willian-machado,True,Willian Machado,,CEA,354,7,,4.0,2.0,,,2.0,,,1.0,,,,,1.0,,,,,,,26.67,46.67,Castelão (CE),2025-04-26 18:30:00,1,1,333975,14,276,12,354,1745703000,26,True,True
337,5,6,2.4,0.1,101960,1.82,5.03,6,Vitinho,Vitor Hugo Naum dos Santos,vitinho,True,Vitinho,,INT,285,6,,7.0,11.0,1.0,2.0,6.0,,1.0,2.0,,,,,,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,True
339,2,6,0.0,-1.03,102130,7.0,11.84,6,Piquerez,Joaquín Piquerez Moreira,piquerez,True,Piquerez,,PAL,275,7,,4.0,3.0,1.0,4.0,3.0,2.0,,,,,,,3.0,,,,,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,True
341,3,6,3.8,0.68,102253,1.93,3.57,6,L. Halter,Lucas Halter,lucas-halter,True,Lucas Halter,,VIT,287,7,,3.0,2.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,53.33,20.0,Barradão,2025-04-27 18:30:00,1,1,333974,11,284,16,287,1745789400,26,True,True
342,4,6,-0.7,-0.67,102256,1.0,6.25,6,Rollheiser,Benjamín Rollheiser,rollheiser,True,Rollheiser,,SAN,277,7,,4.0,4.0,,1.0,5.0,,1.0,2.0,,,,,,,,,,,,46.67,46.67,Vila Belmiro,2025-04-27 20:30:00,2,1,333970,3,280,15,277,1745796600,26,True,True
345,5,4,1.0,-0.45,102561,0.68,5.04,6,Mastriani,Gonzalo Mathías Mastriani Borges,mastriani,True,Mastriani,,BOT,263,6,,1.0,2.0,,2.0,1.0,,3.0,,,,,,,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,True
346,4,0,0.0,0.0,102599,0.0,3.0,6,Thiaguinho,Thiago Beserra dos Santos Conti,thiaguinho,False,Thiaguinho,,VIT,287,6,,,,,,,,,,,,,,,,,,,,,53.33,20.0,Barradão,2025-04-27 18:30:00,1,1,333974,11,284,16,287,1745789400,26,True,True
349,5,6,-0.3,-1.99,102950,6.35,10.93,6,F. Torres,Facundo Daniel Torres Pérez,facundo-torres,True,Facundo Torres,,PAL,275,7,1.0,7.0,4.0,3.0,1.0,3.0,2.0,1.0,1.0,,,,,,1.0,,,,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,True
350,2,6,9.8,0.25,102975,9.6,11.32,6,Escobar,Gonzalo Daniel Escobar,escobar,True,Escobar,,SAN,277,7,,34.0,9.0,,1.0,7.0,,,,,,,,1.0,,,,,,,46.67,46.67,Vila Belmiro,2025-04-27 20:30:00,2,1,333970,3,280,15,277,1745796600,26,True,True
352,1,6,4.2,0.54,103056,3.22,5.22,6,G. Brazão,Gabriel Nascimento Rezende Brazão - Resende,gabriel-brazao,True,Gabriel Brazão,,SAN,277,7,,1.0,,,,2.0,,,,16.0,9.0,,,1.0,,,,,,,46.67,46.67,Vila Belmiro,2025-04-27 20:30:00,2,1,333970,3,280,15,277,1745796600,26,True,True
354,2,3,0.0,0.0,103347,2.1,4.91,6,M. Alexandre,Matheus Alexandre Anastácio de Souza,matheus-alexandre,False,Matheus Alexandre,,SPT,292,6,,4.0,4.0,,,1.0,,,3.0,,,,,1.0,,,1.0,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,True
356,5,5,8.9,0.45,103445,10.08,13.59,6,K. Jorge,Kaio Jorge Pinto Ramos,kaio-jorge,True,Kaio Jorge,,CRU,283,7,1.0,12.0,5.0,1.0,6.0,8.0,3.0,1.0,2.0,,,,,,,1.0,,,1.0,,46.67,73.33,Parque do Sabiá,2025-04-27 18:30:00,0,1,333972,13,267,2,283,1745789400,26,True,True
360,3,0,0.0,0.0,103684,0.0,5.0,6,K. Rocha,Kaíque Rocha Lima,kaique-rocha,False,Kaíque Rocha,,INT,285,6,,,,,,,,,,,,,,,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,True
361,5,5,3.7,0.24,103764,1.52,4.6,6,G. Veron,Gabriel Veron Fonseca de Souza,gabriel-veron,True,Gabriel Veron,,SAN,277,6,,3.0,1.0,1.0,1.0,3.0,,1.0,,,,,,,,,,,,,46.67,46.67,Vila Belmiro,2025-04-27 20:30:00,2,1,333970,3,280,15,277,1745796600,26,True,True
363,6,6,4.28,0.05,104027,4.57,5.75,6,R. Guanaes,Rafael Silva Guanaes,rafael-guanaes,True,Rafael Guanaes,,MIR,2305,7,,,,,,,,,,,,1.0,,,,,,,,,60.0,66.67,Maião,2025-04-26 18:30:00,2,2,333971,7,282,9,2305,1745703000,26,True,True
365,3,4,0.0,0.0,104085,3.83,6.67,6,B. Fuchs,Bruno de Lara Fuchs,bruno-fuchs,False,Bruno Fuchs,,PAL,275,7,,2.0,4.0,,,1.0,,,2.0,,,,,3.0,,,,,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,True
366,1,5,4.2,-0.11,104118,5.1,7.86,6,L. Arcanjo,Lucas Willians Assis Arcanjo,lucas-arcanjo,True,Lucas Arcanjo,,VIT,287,7,,,,,,,,,,25.0,7.0,,,,,,,,,,53.33,20.0,Barradão,2025-04-27 18:30:00,1,1,333974,11,284,16,287,1745789400,26,True,True
367,5,5,3.8,-0.22,104134,3.42,4.82,6,Fabri,Fabrício do Rosário dos Santos,fabri,True,Fabri,,VIT,287,6,1.0,5.0,6.0,1.0,4.0,4.0,,,,,,,,,,,,,,,53.33,20.0,Barradão,2025-04-27 18:30:00,1,1,333974,11,284,16,287,1745789400,26,True,True
368,1,0,0.0,0.0,104191,0.0,2.0,6,Raul,Raul Jonas Steffens,raul,False,Raul,,BOT,263,6,,,,,,,,,,,,,,,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,True
369,5,5,9.5,0.9,104204,5.5,7.17,6,E. Carioca,Edson Guilherme Mendes dos Santos,edson-carioca,True,Edson Carioca,,MIR,2305,7,2.0,3.0,5.0,1.0,6.0,3.0,1.0,,1.0,,,,,,,,,,,,60.0,66.67,Maião,2025-04-26 18:30:00,2,2,333971,7,282,9,2305,1745703000,26,True,True
373,2,6,13.5,1.37,104271,6.47,7.87,6,Hereda,Diogo Hereda da Silva,hereda,True,Hereda,,SPT,292,7,1.0,11.0,6.0,2.0,3.0,9.0,,2.0,,,,,,2.0,,,,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,True
374,4,4,9.4,1.49,104502,5.28,8.08,6,Christian,Christian Roberto Alves Cardoso,christian,True,Christian,,CRU,283,7,1.0,5.0,8.0,1.0,1.0,4.0,1.0,,1.0,,,,,,,,,,,,46.67,73.33,Parque do Sabiá,2025-04-27 18:30:00,0,1,333972,13,267,2,283,1745789400,26,True,True
376,5,6,13.4,1.87,104528,8.77,14.91,6,I. Jesus,Igor Jesus Maciel da Cruz,igor-jesus,True,Igor Jesus,,BOT,263,7,1.0,1.0,6.0,9.0,9.0,16.0,2.0,1.0,,,,,,,2.0,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,True
378,4,0,0.0,0.0,104640,0.0,5.0,6,M. Bianqui,Matheus Henrique Bianqui,matheus-bianqui,False,Matheus Bianqui,,MIR,2305,6,,,,,,,,,,,,,,,,,,,,,60.0,66.67,Maião,2025-04-26 18:30:00,2,2,333971,7,282,9,2305,1745703000,26,True,True
380,4,2,0.0,0.0,104693,0.6,3.14,6,Newton,Newton Araújo da Costa Júnior,newton,False,Newton,,BOT,263,2,,1.0,1.0,,,,,,,,,,,,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,True
383,2,3,0.0,0.0,104759,4.0,5.38,6,L. Godoy,Leonardo Ezequiel Godoy,leo-godoy,False,Leo Godoy,,SAN,277,2,,5.0,5.0,,,4.0,,,1.0,,,,,1.0,,,,,,,46.67,46.67,Vila Belmiro,2025-04-27 20:30:00,2,1,333970,3,280,15,277,1745796600,26,True,True
388,3,0,0.0,0.0,105047,0.0,7.0,6,J. Marcelo,João Marcelo Messias Ferreira,joao-marcelo,False,João Marcelo,,CRU,283,5,,,,,,,,,,,,,,,,,,,,,46.67,73.33,Parque do Sabiá,2025-04-27 18:30:00,0,1,333972,13,267,2,283,1745789400,26,True,True
389,5,5,2.0,-0.16,105171,1.24,3.41,6,F. Daniel,Fabrício Daniel de Souza,fabricio-daniel,True,Fabrício Daniel,,MIR,2305,6,,,3.0,2.0,4.0,3.0,,,,,,,,,,,,,,,60.0,66.67,Maião,2025-04-26 18:30:00,2,2,333971,7,282,9,2305,1745703000,26,True,True
391,4,3,0.0,0.0,105214,2.4,5.96,6,S. Rodríguez,Santiago Mariano Rodríguez Molina,santiago-rodriguez,False,Santiago Rodríguez,,BOT,263,5,,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,True
394,4,2,0.0,0.0,105337,0.25,3.17,6,L. Lima,Lucas Eduardo Lima da Silva,lucas-lima,False,Lucas Lima,,CEA,354,6,,,,,,1.0,,,,,,,,,,,,,,,26.67,46.67,Castelão (CE),2025-04-26 18:30:00,1,1,333975,14,276,12,354,1745703000,26,True,True
397,5,2,0.0,0.0,105533,4.3,4.46,6,Davó,Matheus Alvarenga de Oliveira,davo,False,Davó,,MIR,2305,6,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,60.0,66.67,Maião,2025-04-26 18:30:00,2,2,333971,7,282,9,2305,1745703000,26,True,True
400,4,2,0.0,0.0,105585,0.25,2.41,6,Roni,Roni Medeiros de Moura,roni,False,Roni,,MIR,2305,6,,1.0,,,,,,,1.0,,,,,,,,,,,,60.0,66.67,Maião,2025-04-26 18:30:00,2,2,333971,7,282,9,2305,1745703000,26,True,True
401,4,3,1.4,-1.01,105647,0.73,10.09,6,Maurício,Maurício Magalhães Prado,mauricio,True,Maurício,,PAL,275,7,,,1.0,,2.0,2.0,,1.0,,,,,,,,,,,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,True
403,5,5,8.9,0.22,105811,7.02,13.54,6,Wesley,Wesley Ribeiro Silva,wesley,True,Wesley,,INT,285,7,1.0,14.0,5.0,2.0,3.0,12.0,,2.0,,,,,,,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,True
404,3,1,0.0,0.0,105842,0.0,2.6,6,Edu,Lucas Eduardo Ribeiro de Souza,edu,False,Edu,,VIT,287,7,,,,,,,,,,,,,,,,,,,,,53.33,20.0,Barradão,2025-04-27 18:30:00,1,1,333974,11,284,16,287,1745789400,26,True,True
405,4,4,1.3,-0.31,105845,4.25,6.42,6,M. Araújo,Matheus de Araújo Andrade,matheus-araujo,True,Matheus Araújo,,CEA,354,6,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,26.67,46.67,Castelão (CE),2025-04-26 18:30:00,1,1,333975,14,276,12,354,1745703000,26,True,True
407,4,5,0.5,-0.2,105903,1.58,2.98,6,J. Aldo,José Aldo Soares de Oliveira Filho,jose-aldo,True,José Aldo,,MIR,2305,6,,5.0,5.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,60.0,66.67,Maião,2025-04-26 18:30:00,2,2,333971,7,282,9,2305,1745703000,26,True,True
408,1,1,0.0,0.0,105949,3.1,9.26,6,Rochet,Sergio Ramón Rochet Álvarez,rochet,False,Rochet,,INT,285,5,,,,,,1.0,,,,2.0,,,,,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,True
411,6,6,3.65,0.1,106147,4.0,6.5,6,T. Carpini,Thiago Carpini Barbosa,thiago-carpini,True,Thiago Carpini,,VIT,287,7,,,,,,,,,,,,1.0,,,,,,,,,53.33,20.0,Barradão,2025-04-27 18:30:00,1,1,333974,11,284,16,287,1745789400,26,True,True
413,2,0,0.0,0.0,106202,0.0,6.0,6,B. Gomes,Bruno Gomes da Silva Clevelário,bruno-gomes,False,Bruno Gomes,,INT,285,5,,,,,,,,,,,,,,,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,True
417,3,4,5.5,0.47,106593,6.18,6.89,6,Villalba,Lucas Hernán Villalba,villalba,True,Villalba,,CRU,283,7,,6.0,1.0,,,2.0,,,1.0,,,,,2.0,2.0,,,,,,46.67,73.33,Parque do Sabiá,2025-04-27 18:30:00,0,1,333972,13,267,2,283,1745789400,26,True,True
418,5,3,0.0,0.0,106681,1.43,3.5,6,L. Pereira,Leonardo Augusto dos Santos Pereira,leo-pereira,False,Léo Pereira,,VIT,287,6,,3.0,4.0,,,2.0,,,,,,,,,,,,,,,53.33,20.0,Barradão,2025-04-27 18:30:00,1,1,333974,11,284,16,287,1745789400,26,True,True
419,5,5,4.4,0.43,106704,2.02,4.37,6,C. Alberto,Carlos Alberto Gomes da Silva Filho,carlos-alberto,True,Carlos Alberto,,SPT,292,7,,5.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,True
425,4,5,5.4,-0.18,107111,6.48,10.74,6,R. Ríos,Richard Ríos Montoya,richard-rios,True,Richard Ríos,,PAL,275,7,2.0,12.0,14.0,1.0,3.0,14.0,,,2.0,,,,,,,,,,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,True
426,5,1,0.0,0.0,107170,-0.3,3.36,6,Jeffinho,Jefferson Ruan Pereira dos Santos,jeffinho,False,Jeffinho,,BOT,263,6,,,1.0,,,,,,,,,,,,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,True
427,4,5,0.0,0.0,107172,1.72,4.04,6,P. Paula,Patrick de Paula Carreiro,patrick-de-paula,False,Patrick de Paula,,BOT,263,7,,2.0,3.0,,5.0,5.0,,,,,,,,,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,True
429,4,4,3.6,0.26,107174,3.4,6.04,6,B. Tabata,Bruno Vinícius Souza Ramos,bruno-tabata,True,Bruno Tabata,,INT,285,6,,6.0,3.0,2.0,2.0,5.0,,,1.0,,,,,,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,True
431,1,0,0.0,0.0,107183,0.0,5.0,6,L. Linck,Leonardo Matias Baiersdorf Linck,leo-linck,False,Léo Linck,,BOT,263,6,,,,,,,,,,,,,,,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,True
433,2,1,0.0,0.0,107236,1.2,3.77,6,Vanderlan,Vanderlan Barbosa da Silva,vanderlan,False,Vanderlan,,PAL,275,6,,1.0,1.0,,,,,,,,,,,,,,,,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,True
434,4,0,0.0,0.0,107256,0.0,3.0,6,Z. Vitor,Jose Vitor Silva Neves,ze-vitor,False,Zé Vitor,,MIR,2305,5,,,,,,,,,,,,,,,,,,,,,60.0,66.67,Maião,2025-04-26 18:30:00,2,2,333971,7,282,9,2305,1745703000,26,True,True
437,2,1,0.2,-0.23,107676,0.2,2.77,6,Nathan,Nathan Santos de Araújo,nathan,True,Nathan,,INT,285,2,,,2.0,,1.0,,,,,,,,,,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,True
438,5,6,0.2,-1.17,107726,4.37,5.55,6,C. Barletta,Chrystian Amaral Barletta de Almeida,chrystian-barletta,True,Chrystian Barletta,,SPT,292,7,,5.0,5.0,2.0,3.0,3.0,1.0,1.0,,,,,,,2.0,,,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,True
442,5,1,1.2,-0.15,107795,1.2,5.85,6,E. Manoel,Elias Manoel Alves de Paula,elias-manoel,True,Elias Manoel,,BOT,263,6,,1.0,1.0,,,,,,,,,,,,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,True
443,4,3,0.0,0.0,107796,0.4,2.85,6,D. Rosa,Diego Gabriel Silva Rosa,diego-rosa,False,Diego Rosa,,INT,285,5,,1.0,1.0,,,,,,,,,,,,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,True
445,1,0,0.0,0.0,107859,0.0,2.0,6,Fintelman,Alexandre Fintelman de Mello Ribeiro da Silva,fintelman,False,Fintelman,,VIT,287,6,,,,,,,,,,,,,,,,,,,,,53.33,20.0,Barradão,2025-04-27 18:30:00,1,1,333974,11,284,16,287,1745789400,26,True,True
450,5,3,0.0,0.0,107989,1.93,4.57,6,Carbonero,Johan Stiven Carbonero Balanta,carbonero,False,Carbonero,,INT,285,5,,1.0,4.0,,2.0,8.0,,1.0,,,,,,,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,True
453,3,0,0.0,0.0,108176,0.0,4.0,6,G. Lacerda,Gabriel Santos Cordeiro Lacerda,gabriel-lacerda,False,Gabriel Lacerda,,CEA,354,6,,,,,,,,,,,,,,,,,,,,,26.67,46.67,Castelão (CE),2025-04-26 18:30:00,1,1,333975,14,276,12,354,1745703000,26,True,True
454,3,1,0.0,0.0,108274,-3.3,2.31,6,D. Ricardo,David Ricardo Loiola da Silva,david-ricardo,False,David Ricardo,,BOT,263,6,,,1.0,,,,,,,,,,,,,,,1.0,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,True
455,4,4,0.0,0.0,108509,1.18,4.18,6,F. Domínguez,Fabricio Domínguez Huertas,fabricio-dominguez,False,Fabricio Domínguez,,SPT,292,6,,2.0,2.0,,1.0,5.0,,,1.0,,,,,,,,,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,True
458,4,6,0.0,-1.08,108683,3.8,4.99,6,E. Martínez,Emiliano Martínez Toranza,emiliano-martinez,True,Emiliano Martínez,,PAL,275,7,,10.0,5.0,,1.0,3.0,1.0,,1.0,,,,,,,,,,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,True
459,5,1,0.0,0.0,108712,1.2,2.18,6,G. Maia,Gustavo Maia da Silva,gustavo-maia,False,Gustavo Maia,,SPT,292,6,,,,1.0,,,,,,,,,,,,,,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,True
460,5,5,6.0,0.92,108713,2.68,4.25,6,Galeano,Antonio Javier Galeano Ferreira,galeano,True,Galeano,,CEA,354,7,,5.0,3.0,3.0,1.0,7.0,,1.0,1.0,,,,,,,,,,,,26.67,46.67,Castelão (CE),2025-04-26 18:30:00,1,1,333975,14,276,12,354,1745703000,26,True,True
461,5,6,-0.3,-0.9,109096,3.08,5.68,6,Plata,Gonzalo Jordy Plata Jiménez,plata,True,Plata,,FLA,262,6,,6.0,3.0,,3.0,,1.0,,,,,,,,,,,,,,40.0,73.33,Maracanã,2025-04-27 16:00:00,0,4,333967,10,264,1,262,1745780400,26,True,True
465,2,0,0.0,0.0,109668,0.0,5.0,6,Hugo,Hugo Gonçalves Ferreira Neto,hugo,False,Hugo,,VIT,287,6,,,,,,,,,,,,,,,,,,,,,53.33,20.0,Barradão,2025-04-27 18:30:00,1,1,333974,11,284,16,287,1745789400,26,True,True
470,2,5,1.3,-1.81,110426,8.38,14.78,6,Bernabéi,Alexandro Ezequiel Bernabéi,bernabei,True,Bernabéi,,INT,285,7,2.0,16.0,9.0,1.0,3.0,6.0,,,1.0,,,,,1.0,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,True
471,6,6,3.06,-0.91,110506,6.69,12.11,6,A. Ferreira,Abel Fernando Moreira Ferreira,abel-ferreira,True,Abel Ferreira,,PAL,275,7,,,,,,,,,,,,4.0,,,,,,,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,True
472,2,5,0.0,0.0,110510,4.1,6.38,6,Aguirre,Braian Aguirre Nahuel,aguirre,False,Aguirre,,INT,285,2,,8.0,5.0,,,,,,,,,,,2.0,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,True
473,1,0,0.0,0.0,110624,0.0,2.0,6,Mateus,Mateus Oliveira Mendes,mateus,False,Mateus,,PAL,275,6,,,,,,,,,,,,,,,,,,,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,True
474,5,1,0.0,0.0,110632,-0.6,2.24,6,L. Filipe,Luiz Filipe dos Reis Silva,luiz-filipe,False,Luiz Filipe,,MIR,2305,6,,,2.0,,,,,,,,,,,,,,,,,,60.0,66.67,Maião,2025-04-26 18:30:00,2,2,333971,7,282,9,2305,1745703000,26,True,True
477,6,6,8.65,1.18,110818,5.75,9.31,6,R. Paiva,Renato Manuel Alves Paiva,renato-paiva,True,Renato Paiva,,BOT,263,7,,,,,,,,,,,,2.0,,,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,True
479,4,3,0.0,0.0,111166,-0.2,3.77,6,Rômulo,Rômulo Azevedo Simão,romulo,False,Rômulo,,CEA,354,6,,,2.0,,,,,,,,,,,,,,,,,,26.67,46.67,Castelão (CE),2025-04-26 18:30:00,1,1,333975,14,276,12,354,1745703000,26,True,True
483,3,0,0.0,0.0,111465,0.0,3.0,6,Renzo,Renzo Azevedo Pimentel de Moura,renzo,False,Renzo,,SPT,292,6,,,,,,,,,,,,,,,,,,,,,20.0,6.67,Ilha do Retiro,2025-04-26 20:00:00,0,0,333976,18,356,20,292,1745708400,26,True,True
484,3,1,17.2,6.2,111466,17.2,10.2,6,V. Gabriel,Victor Gabriel da Conceição Ribeiro,victor-gabriel,True,Victor Gabriel,,INT,285,7,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,True
486,3,5,0.0,0.0,111594,3.24,4.91,6,Micael,Micael dos Santos Silva,micael,False,Micael,,PAL,275,6,,2.0,6.0,,,2.0,,,1.0,,,,,3.0,,,,,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,True
488,1,6,-1.0,-0.74,111683,3.12,4.6,6,Anthoni,Anthoni Spier Souza,anthoni,True,Anthoni,,INT,285,7,,,,,,2.0,,,,9.0,4.0,,,2.0,,,,,,,6.67,20.0,Beira-Rio,2025-04-26 16:00:00,1,3,333973,19,286,17,285,1745694000,26,True,True
489,1,0,0.0,0.0,111690,0.0,5.0,6,M. Cunha,Matheus Cunha Queiroz,matheus-cunha,False,Matheus Cunha,,FLA,262,6,,,,,,,,,,,,,,,,,,,,,40.0,73.33,Maracanã,2025-04-27 16:00:00,0,4,333967,10,264,1,262,1745780400,26,True,True
492,5,5,4.1,0.36,111831,3.02,5.73,6,M. Martins,Matheus Martins Silva dos Santos,matheus-martins,True,Matheus Martins,,BOT,263,2,,5.0,5.0,4.0,1.0,9.0,,,1.0,,,,,,,,,,,,66.67,73.33,Nilton Santos (Engenhão),2025-04-26 21:00:00,0,2,333968,6,266,8,263,1745712000,26,True,True
493,5,1,0.0,0.0,112060,0.0,0.87,6,J. Victor,João Victor Vieira Ferreira Sousa,joao-victor,False,João Victor,,CEA,354,6,,,,,,,,,,,,,,,,,,,,,26.67,46.67,Castelão (CE),2025-04-26 18:30:00,1,1,333975,14,276,12,354,1745703000,26,True,True
495,2,6,4.3,-0.25,112709,6.12,8.16,6,K. Bruno,Kaiki Bruno da Silva,kaiki-bruno,True,Kaiki Bruno,,CRU,283,7,1.0,12.0,12.0,1.0,2.0,11.0,,,1.0,,,,,2.0,,,,,,,46.67,73.33,Parque do Sabiá,2025-04-27 18:30:00,0,1,333972,13,267,2,283,1745789400,26,True,True
496,4,5,2.0,-0.04,112869,1.42,4.29,6,A. Moreno,Aníbal Ismael Moreno,anibal-moreno,True,Aníbal Moreno,,PAL,275,6,,4.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,True
502,5,5,5.3,-0.98,113103,6.28,9.67,6,F. López,José Manuel Alberto López,flaco-lopez,True,Flaco López,,PAL,275,7,,5.0,11.0,1.0,8.0,8.0,2.0,4.0,1.0,,,,,,,1.0,,,,,66.67,60.0,Allianz Parque,2025-04-27 18:30:00,1,0,333969,5,265,4,275,1745789400,26,True,True
504,5,4,-0.3,-0.59,113158,0.28,4.17,6,Marquinhos,Marcus Vinícius Oliveira Alencar,marquinhos,True,Marquinhos,,CRU,283,6,,1.0,3.0,,,1.0,,,,,,,,,,,,,,,46.67,73.33,Parque do Sabiá,2025-04-27 18:30:00,0,1,333972,13,267,2,283,1745789400,26,True,True
