atletas.rodada_id,atletas.status_id,atletas.pontos_num,atletas.variacao_num,atletas.media_num,atletas.slug,atletas.apelido,atletas.atleta_id,atletas.nome,atletas.clube.id.full.name,atletas.entrou_em_campo,atletas.jogos_num,atletas.clube_id,atletas.posicao_id,atletas.preco_num,atletas.minimo_para_valorizar,atletas.apelido_abreviado,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante,A,CA,DS,FC,FD,FF,FS,I,G,FT,DE,GS,V,CV,PS,SG,DP,PC,PP,GC
1,7,0.0,0.0,0.0,lucas-moura,Lucas Moura,70164,Lucas Rodrigues Moura da Silva,SAO,False,0,276,4,5.0,,L. Moura,6.67,26.67,Morumbis,2025-03-29 18:30:00,0.0,0.0,333870,20,292,14,276,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,2,0.0,0.0,0.0,danilo,Danilo,69783,Danilo Luiz da Silva,FLA,False,0,262,3,13.0,,Danilo,20.0,73.33,Maracanã,2025-03-29 21:00:00,1.0,1.0,333867,17,285,1,262,1743292800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,danilo-fernandes,Danilo Fernandes,69051,Danilo Fernandes Batista,BAH,False,0,265,1,4.0,,D. Fernandes,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1.0,1.0,333874,10,264,5,265,1743375600,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,willian-jose,Willian José,68996,Willian José da Silva,BAH,False,0,265,5,11.0,,W. José,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1.0,1.0,333874,10,264,5,265,1743375600,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,lucas-sasha,Lucas Sasha,68991,Lucas Pacheco Affini,FOR,False,0,356,4,4.0,,L. Sasha,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0.0,2.0,333875,6,266,18,356,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,mauricio-lemos,Mauricio Lemos,87853,Paolo Mauricio Lemos Merladett,VAS,False,0,267,3,6.0,,M. Lemos,46.67,46.67,São Januário,2025-03-30 18:30:00,1.0,2.0,333868,15,277,13,267,1743370200,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,yago-felipe,Yago Felipe,87747,Yago Felipe da Costa Rocha,BAH,False,0,265,4,5.0,,Y. Felipe,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1.0,1.0,333874,10,264,5,265,1743375600,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,kannemann,Kannemann,87342,Walter Kannemann,GRE,False,0,284,3,5.0,,Kannemann,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1.0,2.0,333873,7,282,11,284,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,pedro-henrique,Pedro Henrique,87225,Pedro Henrique Ribeiro Gonçalves,RBB,False,0,280,3,7.0,,P. Henrique,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2.0,2.0,333871,12,354,3,280,1743462000,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,nathan,Nathan,87009,Nathan Allan de Souza,GRE,False,0,284,4,4.0,,Nathan,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1.0,2.0,333873,7,282,11,284,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,leo-jardim,Léo Jardim,87008,Leonardo César Jardim,VAS,False,0,267,1,12.0,,L. Jardim,46.67,46.67,São Januário,2025-03-30 18:30:00,1.0,2.0,333868,15,277,13,267,1743370200,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,jose-welison,José Welison,86859,José Welison da Silva,FOR,False,0,356,4,6.0,,J. Welison,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0.0,2.0,333875,6,266,18,356,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,reginaldo,Reginaldo,86820,Reginaldo Lopes de Jesus,JUV,False,0,286,2,3.0,,Reginaldo,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0.0,2.0,333876,16,287,19,286,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,matheus-rossetto,Matheus Rossetto,86766,Matheus Rossetto,FOR,False,0,356,4,5.0,,M. Rossetto,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0.0,2.0,333875,6,266,18,356,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,everton,Everton,86757,Everton Sousa Soares,FLA,False,0,262,5,13.0,,Everton,20.0,73.33,Maracanã,2025-03-29 21:00:00,1.0,1.0,333867,17,285,1,262,1743292800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,tche-tche,Tchê Tchê,86686,Danilo das Neves Pinheiro,VAS,False,0,267,4,7.0,,T. Tchê,46.67,46.67,São Januário,2025-03-30 18:30:00,1.0,2.0,333868,15,277,13,267,1743370200,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,leonardo-jardim,Leonardo Jardim,88963,José Leonardo Nunes Alves Sousa Jardim,CRU,False,0,283,6,8.0,,L. Jardim,66.67,73.33,Mineirão,2025-03-29 18:30:00,1.0,2.0,333872,9,2305,2,283,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,walace,Walace,88479,Walace Souza Silva,CRU,False,0,283,4,6.0,,Walace,66.67,73.33,Mineirão,2025-03-29 18:30:00,1.0,2.0,333872,9,2305,2,283,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,ayrton-lucas,Ayrton Lucas,88393,Ayrton Lucas Dantas de Medeiros,FLA,False,0,262,2,9.0,,A. Lucas,20.0,73.33,Maracanã,2025-03-29 21:00:00,1.0,1.0,333867,17,285,1,262,1743292800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,arrascaeta,Arrascaeta,87863,Giorgian Daniel de Arrascaeta Benedetti,FLA,False,0,262,4,17.0,,Arrascaeta,20.0,73.33,Maracanã,2025-03-29 21:00:00,1.0,1.0,333867,17,285,1,262,1743292800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,lucas-evangelista,Lucas Evangelista,84674,Lucas Evangelista Santana de Oliveira,PAL,False,0,275,4,8.0,,L. Evangelista,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0.0,0.0,333869,8,263,4,275,1743361200,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,lucas-romero,Lucas Romero,84558,Lucas Daniel Romero,CRU,False,0,283,4,7.0,,L. Romero,66.67,73.33,Mineirão,2025-03-29 18:30:00,1.0,2.0,333872,9,2305,2,283,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,jemerson,Jemerson,84263,Jemerson de Jesus Nascimento,GRE,False,0,284,3,6.0,,Jemerson,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1.0,2.0,333873,7,282,11,284,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,2,0.0,0.0,0.0,leo-pereira,Léo Pereira,83528,Leonardo Pereira,FLA,False,0,262,3,10.0,,L. Pereira,20.0,73.33,Maracanã,2025-03-29 21:00:00,1.0,1.0,333867,17,285,1,262,1743292800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,gabriel,Gabriel,83257,Gabriel Barbosa Almeida,CRU,False,0,283,5,8.0,,Gabriel,66.67,73.33,Mineirão,2025-03-29 18:30:00,1.0,2.0,333872,9,2305,2,283,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,tinga,Tinga,82628,Guilherme de Jesus da Silva,FOR,False,0,356,2,6.0,,Tinga,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0.0,2.0,333875,6,266,18,356,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,luiz-araujo,Luiz Araújo,82627,Luiz de Araújo Guimarães Neto,FLA,False,0,262,5,9.0,,L. Araújo,20.0,73.33,Maracanã,2025-03-29 21:00:00,1.0,1.0,333867,17,285,1,262,1743292800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,joao-ricardo,João Ricardo,81881,João Ricardo Riedi,FOR,False,0,356,1,11.0,,J. Ricardo,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0.0,2.0,333875,6,266,18,356,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,alisson,Alisson,81845,Alisson Euler de Freitas Castro,SAO,False,0,276,4,8.0,,Alisson,6.67,26.67,Morumbis,2025-03-29 18:30:00,0.0,0.0,333870,20,292,14,276,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,mayke,Mayke,81150,Mayke Rocha de Oliveira,PAL,False,0,275,2,8.0,,Mayke,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0.0,0.0,333869,8,263,4,275,1743361200,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,cassio,Cássio,42234,Cássio Roberto Ramos,CRU,False,0,283,1,8.0,,Cássio,66.67,73.33,Mineirão,2025-03-29 18:30:00,1.0,2.0,333872,9,2305,2,283,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,5,0.0,0.0,0.0,gustavo,Gustavo,70216,Luiz Gustavo de Almeida Pinto,JUV,False,0,286,1,4.0,,Gustavo,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0.0,2.0,333876,16,287,19,286,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,raphael-veiga,Raphael Veiga,94509,Raphael Cavalcante Veiga,PAL,False,0,275,4,21.0,,R. Veiga,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0.0,0.0,333869,8,263,4,275,1743361200,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,matheus-fernandes,Matheus Fernandes,94067,Matheus Fernandes Siqueira,RBB,False,0,280,4,6.0,,M. Fernandes,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2.0,2.0,333871,12,354,3,280,1743462000,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,breno-lopes,Breno Lopes,93988,Breno Henrique Vasconcelos Lopes,FOR,False,0,356,5,6.0,,B. Lopes,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0.0,2.0,333875,6,266,18,356,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,cleiton,Cleiton,93882,Cleiton Schwengber,RBB,False,0,280,1,6.0,,Cleiton,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2.0,2.0,333871,12,354,3,280,1743462000,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,marcao,Marcão,93879,Marcos Venicius Santos Miranda - Vinícius,JUV,False,0,286,1,2.0,,Marcão,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0.0,2.0,333876,16,287,19,286,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,paulo-henrique,Paulo Henrique,93716,Paulo Henrique de Oliveira Alves,VAS,False,0,267,2,7.0,,P. Henrique,46.67,46.67,São Januário,2025-03-30 18:30:00,1.0,2.0,333868,15,277,13,267,1743370200,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,wanderson,Wanderson,93478,Wanderson Maciel Sousa Campos,CRU,False,0,283,5,8.0,,Wanderson,66.67,73.33,Mineirão,2025-03-29 18:30:00,1.0,2.0,333872,9,2305,2,283,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,bruno-rodrigues,Bruno Rodrigues,92811,Bruno Rafael Rodrigues do Nascimento,PAL,False,0,275,5,6.0,,B. Rodrigues,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0.0,0.0,333869,8,263,4,275,1743361200,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,renato-kayzer,Renato Kayzer,92696,Renato Kayzer de Souza,FOR,False,0,356,5,4.0,,R. Kayzer,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0.0,2.0,333875,6,266,18,356,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,rodrigo-ely,Rodrigo Ely,92237,Rodrigo Ely,GRE,False,0,284,3,6.0,,R. Ely,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1.0,2.0,333873,7,282,11,284,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,giovanny,Giovanny,92085,Giovanny Bariani Marques,JUV,False,0,286,5,3.0,,Giovanny,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0.0,2.0,333876,16,287,19,286,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,pavon,Pavón,91908,Cristian David Pavón,GRE,False,0,284,5,7.0,,Pavón,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1.0,2.0,333873,7,282,11,284,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,david-duarte,David Duarte,91772,David de Duarte Macedo,BAH,False,0,265,3,4.0,,D. Duarte,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1.0,1.0,333874,10,264,5,265,1743375600,26,True,True,,,,,,,,,,,,,,,,,,,,
1,2,0.0,0.0,0.0,marlon,Marlon,91706,Marlon Rodrigues Xavier,CRU,False,0,283,2,7.0,,Marlon,66.67,73.33,Mineirão,2025-03-29 18:30:00,1.0,2.0,333872,9,2305,2,283,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,dudu-vieira,Dudu Vieira,91627,Carlos Eduardo de Souza Vieira,JUV,False,0,286,4,3.0,,D. Vieira,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0.0,2.0,333876,16,287,19,286,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,arboleda,Arboleda,91573,Robert Abel Arboleda Escobar,SAO,False,0,276,3,8.0,,Arboleda,6.67,26.67,Morumbis,2025-03-29 18:30:00,0.0,0.0,333870,20,292,14,276,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,erick,Erick,98022,Erick Luis Conrado de Carvalho,BAH,False,0,265,4,10.0,,Erick,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1.0,1.0,333874,10,264,5,265,1743375600,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,iago,Iago,97868,Iago Amaral Borduchi,BAH,False,0,265,2,5.0,,Iago,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1.0,1.0,333874,10,264,5,265,1743375600,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,leo-ortiz,Léo Ortiz,97867,Leonardo Rech Ortiz,FLA,False,0,262,3,5.0,,L. Ortiz,20.0,73.33,Maracanã,2025-03-29 21:00:00,1.0,1.0,333867,17,285,1,262,1743292800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,erick,Erick,97810,Erick de Arruda Serafim,SAO,False,0,276,5,5.0,,Erick,6.67,26.67,Morumbis,2025-03-29 18:30:00,0.0,0.0,333870,20,292,14,276,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,murilo,Murilo,97653,Murilo Cerqueira Paim,PAL,False,0,275,3,10.0,,Murilo,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0.0,0.0,333869,8,263,4,275,1743361200,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,rogerio-ceni,Rogério Ceni,97341,Rogério Mücke Ceni,BAH,False,0,265,6,8.0,,R. Ceni,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1.0,1.0,333874,10,264,5,265,1743375600,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,villasanti,Villasanti,97145,Mathías Adalberto Villasanti Rolón,GRE,False,0,284,4,14.0,,Villasanti,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1.0,2.0,333873,7,282,11,284,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,allan,Allan,96652,Allan Rodrigues de Souza,FLA,False,0,262,4,4.0,,Allan,20.0,73.33,Maracanã,2025-03-29 21:00:00,1.0,1.0,333867,17,285,1,262,1743292800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,maxime-dominguez,Maxime Dominguez,96614,Maxime Dominguez,VAS,False,0,267,4,4.0,,M. Dominguez,46.67,46.67,São Januário,2025-03-30 18:30:00,1.0,2.0,333868,15,277,13,267,1743370200,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,matheus-pereira,Matheus Pereira,96610,Matheus Fellipe Costa Pereira,CRU,False,0,283,4,19.0,,M. Pereira,66.67,73.33,Mineirão,2025-03-29 18:30:00,1.0,2.0,333872,9,2305,2,283,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,daniel-fuzato,Daniel Fuzato,95936,Daniel Cerântula Fuzato,VAS,False,0,267,1,3.0,,D. Fuzato,46.67,46.67,São Januário,2025-03-30 18:30:00,1.0,2.0,333868,15,277,13,267,1743370200,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,igor-vinicius,Igor Vinícius,95466,Igor Vinícius de Souza,SAO,False,0,276,2,7.0,,I. Vinícius,6.67,26.67,Morumbis,2025-03-29 18:30:00,0.0,0.0,333870,20,292,14,276,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,gabriel-taliari,Gabriel Taliari,95131,Gabriel Pereira Taliari,JUV,False,0,286,5,4.0,,G. Taliari,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0.0,2.0,333876,16,287,19,286,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,juninho-capixaba,Juninho Capixaba,94968,Luis Antônio da Rocha Júnior,RBB,False,0,280,2,5.0,,J. Capixaba,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2.0,2.0,333871,12,354,3,280,1743462000,26,True,True,,,,,,,,,,,,,,,,,,,,
1,5,0.0,0.0,0.0,pedro,Pedro,94583,Pedro Guilherme Abreu dos Santos,FLA,False,0,262,5,19.0,,Pedro,20.0,73.33,Maracanã,2025-03-29 21:00:00,1.0,1.0,333867,17,285,1,262,1743292800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,lucas-oliveira,Lucas Oliveira,94514,Lucas da Cruz Oliveira,VAS,False,0,267,3,4.0,,L. Oliveira,46.67,46.67,São Januário,2025-03-30 18:30:00,1.0,2.0,333868,15,277,13,267,1743370200,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,fernando,Fernando,100695,Fernando dos Santos Pedro,RBB,False,0,280,5,5.0,,Fernando,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2.0,2.0,333871,12,354,3,280,1743462000,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,pedro-augusto,Pedro Augusto,100085,Pedro Augusto Borges da Costa,FOR,False,0,356,4,3.0,,P. Augusto,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0.0,2.0,333875,6,266,18,356,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,2,0.0,0.0,0.0,alan-franco,Alan Franco,99889,Alan Javier Franco,SAO,False,0,276,3,7.0,,A. Franco,6.67,26.67,Morumbis,2025-03-29 18:30:00,0.0,0.0,333870,20,292,14,276,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,5,0.0,0.0,0.0,paulinho,Paulinho,99818,Paulo Henrique Sampaio Filho,PAL,False,0,275,5,9.0,,Paulinho,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0.0,0.0,333869,8,263,4,275,1743361200,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,rossi,Rossi,99552,Agustín Daniel Rossi,FLA,False,0,262,1,9.0,,Rossi,20.0,73.33,Maracanã,2025-03-29 21:00:00,1.0,1.0,333867,17,285,1,262,1743292800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,michael,Michael,99392,Michael Richard Delgado de Oliveira,FLA,False,0,262,5,8.0,,Michael,20.0,73.33,Maracanã,2025-03-29 21:00:00,1.0,1.0,333867,17,285,1,262,1743292800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,luis-zubeldia,Luis Zubeldía,99366,Luis Francisco Zubeldía,SAO,False,0,276,6,7.0,,L. Zubeldía,6.67,26.67,Morumbis,2025-03-29 18:30:00,0.0,0.0,333870,20,292,14,276,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,dinenno,Dinenno,99316,Juan Ignacio Dinenno de Cara,CRU,False,0,283,5,7.0,,Dinenno,66.67,73.33,Mineirão,2025-03-29 18:30:00,1.0,2.0,333872,9,2305,2,283,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,pochettino,Pochettino,99267,Tomás Pochettino,FOR,False,0,356,4,11.0,,Pochettino,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0.0,2.0,333875,6,266,18,356,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,de-la-cruz,De la Cruz,99228,Diego Nicolás de la Cruz Arcosa,FLA,False,0,262,4,14.0,,D. Cruz,20.0,73.33,Maracanã,2025-03-29 21:00:00,1.0,1.0,333867,17,285,1,262,1743292800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,puma-rodriguez,Puma Rodríguez,99213,José Luis Rodríguez Bebanz,VAS,False,0,267,2,5.0,,P. Rodríguez,46.67,46.67,São Januário,2025-03-30 18:30:00,1.0,2.0,333868,15,277,13,267,1743370200,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,vegetti,Vegetti,99198,Pablo Vegetti,VAS,False,0,267,5,17.0,,Vegetti,46.67,46.67,São Januário,2025-03-30 18:30:00,1.0,2.0,333868,15,277,13,267,1743370200,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,vina,Viña,98974,Matías Nicolás Viña Susperreguy,FLA,False,0,262,2,8.0,,Viña,20.0,73.33,Maracanã,2025-03-29 21:00:00,1.0,1.0,333867,17,285,1,262,1743292800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,kuscevic,Kuscevic,98619,Benjamín Kuščević Jaramillo,FOR,False,0,356,3,6.0,,Kuscevic,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0.0,2.0,333875,6,266,18,356,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,jean-lucas,Jean Lucas,98517,Jean Lucas de Souza Oliveira,BAH,False,0,265,4,6.0,,J. Lucas,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1.0,1.0,333874,10,264,5,265,1743375600,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,kanu,Kanu,98484,Victor Hugo Soares dos Santos,BAH,False,0,265,3,4.0,,Kanu,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1.0,1.0,333874,10,264,5,265,1743375600,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,luan-vinicius,Luan Vinícius,102909,Luan Vinícius da Silva Santos,SAO,False,0,276,4,5.0,,L. Vinícius,6.67,26.67,Morumbis,2025-03-29 18:30:00,0.0,0.0,333870,20,292,14,276,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,piquerez,Piquerez,102130,Joaquín Piquerez Moreira,PAL,False,0,275,2,12.0,,Piquerez,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0.0,0.0,333869,8,263,4,275,1743361200,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,britez,Brítez,101995,Emanuel Fermín Brítez,FOR,False,0,356,3,7.0,,Brítez,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0.0,2.0,333875,6,266,18,356,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,mayk,Mayk,101820,Mayksilvan da Silva Ferreira,GRE,False,0,284,2,2.0,,Mayk,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1.0,2.0,333873,7,282,11,284,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,jean-david,Jean David,101768,Jean David Meneses Villarroel,VAS,False,0,267,4,3.0,,J. David,46.67,46.67,São Januário,2025-03-30 18:30:00,1.0,2.0,333868,15,277,13,267,1743370200,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,felipe-jonatan,Felipe Jonatan,101708,Felipe Jonatan Rocha Andrade,FOR,False,0,356,2,6.0,,F. Jonatan,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0.0,2.0,333875,6,266,18,356,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,hugo-moura,Hugo Moura,101594,Hugo Moura Arruda da Silva,VAS,False,0,267,4,6.0,,H. Moura,46.67,46.67,São Januário,2025-03-30 18:30:00,1.0,2.0,333868,15,277,13,267,1743370200,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,danilo-boza,Danilo Boza,101431,Danilo Boza Júnior,JUV,False,0,286,3,4.0,,D. Boza,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0.0,2.0,333876,16,287,19,286,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
1,7,0.0,0.0,0.0,ademir,Ademir,101314,Ademir da Silva Santos Júnior,BAH,False,0,265,5,5.0,,Ademir,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1.0,1.0,333874,10,264,5,265,1743375600,26,True,True,,,,,,,,,,,,,,,,,,,,
1,6,0.0,0.0,0.0,ferreira,Ferreira,101290,Aldemir dos Santos Ferreira,SAO,False,0,276,5,7.0,,Ferreira,6.67,26.67,Morumbis,2025-03-29 18:30:00,0.0,0.0,333870,20,292,14,276,1743283800,26,True,True,,,,,,,,,,,,,,,,,,,,
