Unnamed: 0,atletas.clube.id.full.name,atletas.minimo_para_valorizar,atletas.pontos_num,atletas.atleta_id,atletas.clube_id,atletas.preco_num,atletas.status_id,atletas.variacao_num,atletas.media_num,atletas.posicao_id,atletas.apelido_abreviado,atletas.rodada_id,atletas.nome,atletas.entrou_em_campo,atletas.slug,atletas.jogos_num,atletas.apelido,A,DS,FC,FD,FF,FS,G,I,CA,DE,GS,DP,SG,V,FT,PS,PC,CV,PP,GC,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
641,FLU,,10.0,132071,266,6.1,6,1.71,2.44,5,Serna,7,Kevin Steven Serna Jaramillo,True,serna,5,Serna,,1.0,1.0,,,4.0,1.0,,,,,,,,,1.0,,,,,6.67,66.67,Maracanã,2025-05-03 18:30:00,1,2,334007,20,292,6,266,1746307800,26,True,True
642,CEA,,0.0,132301,354,4.93,6,0.0,4.55,5,A. Martínez,7,Silvio Alejandro Martínez,False,alejandro-martinez,2,Alejandro Martínez,1.0,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0,1,334015,16,287,12,354,1746307800,26,True,True
644,RBB,,3.2,132580,280,6.12,7,-0.36,3.74,5,Vinicinho,7,Vinicius Mendonça Pereira,True,vinicinho,7,Vinicinho,1.0,7.0,6.0,3.0,5.0,12.0,,1.0,1.0,,,,,,,,,,,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,True
645,COR,,0.0,133543,264,2.0,6,0.0,0.0,5,G. Negão,7,Guilherme William Silva Inácio,False,gui-negao,0,Gui Negão,,,,,,,,,,,,,,,,,,,,,20.0,40.0,Neo Química Arena,2025-05-03 18:30:00,2,4,334009,17,285,10,264,1746307800,26,True,True
646,GRE,,7.0,133669,284,4.22,6,1.46,3.75,5,Alysson,7,Alysson Edward Franco da Rocha dos Santos,True,alysson,4,Alysson,,6.0,1.0,1.0,2.0,7.0,,,,,,,,,,,,,,,46.67,53.33,Arena do Grêmio,2025-05-04 16:00:00,0,1,334013,15,277,11,284,1746385200,26,True,True
649,FLU,,0.0,133696,266,2.0,6,0.0,0.0,4,W. Davi,7,Wallace Davi Nunes da Silva Dias,False,wallace-davi,0,Wallace Davi,,,,,,,,,,,,,,,,,,,,,6.67,66.67,Maracanã,2025-05-03 18:30:00,1,2,334007,20,292,6,266,1746307800,26,True,True
652,RBB,,0.0,137166,280,1.0,6,0.0,0.0,4,W. Chumbinho,7,Willian da Silva Santos,False,willian-chumbinho,0,Willian Chumbinho,,,,,,,,,,,,,,,,,,,,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,True
654,CRU,,0.0,137542,283,1.0,6,0.0,0.0,5,K. Kenji,7,Kaique Kenji Takamura Correa,False,kaique-kenji,0,Kaique Kenji,,,,,,,,,,,,,,,,,,,,,73.33,73.33,Mineirão,2025-05-04 18:30:00,1,2,334012,1,262,2,283,1746394200,26,True,True
656,RBB,,0.0,138021,280,1.0,6,0.0,0.0,3,Palacios,7,Sergio Stevan Palacios Zapata,False,palacios,0,Palacios,,,,,,,,,,,,,,,,,,,,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,True
660,CRU,,0.0,139345,283,1.0,6,0.0,0.0,2,K. Prates,7,Kauã Prates de Almeida,False,kaua-prates,0,Kauã Prates,,,,,,,,,,,,,,,,,,,,,73.33,73.33,Mineirão,2025-05-04 18:30:00,1,2,334012,1,262,2,283,1746394200,26,True,True
664,FLU,,0.0,140484,266,5.0,5,0.0,0.0,5,R. Felipe,7,Riquelme Felipe Silva de Almeida,False,riquelme-felipe,0,Riquelme Felipe,,,,,,,,,,,,,,,,,,,,,6.67,66.67,Maracanã,2025-05-03 18:30:00,1,2,334007,20,292,6,266,1746307800,26,True,True
666,SAO,,0.0,140541,276,3.87,2,0.0,3.42,4,L. Ferreira,7,Lucas dos Santos Ferreira,False,lucas-ferreira,6,Lucas Ferreira,,10.0,3.0,2.0,,8.0,,,,,,,,,,,,,,,20.0,26.67,Morumbis,2025-05-02 21:30:00,0,0,334010,18,356,14,276,1746232200,26,False,True
667,SAO,,0.0,140542,276,4.29,6,0.0,3.1,5,R. Francisco,7,Ryan Francisco Rodrigues dos Santos Silva,False,ryan-francisco,3,Ryan Francisco,,,3.0,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,20.0,26.67,Morumbis,2025-05-02 21:30:00,0,0,334010,18,356,14,276,1746232200,26,False,True
668,FLU,,0.0,141039,266,1.0,6,0.0,0.0,2,K. Borges,7,Kaio Borges Correa,False,kaio-borges,0,Kaio Borges,,,,,,,,,,,,,,,,,,,,,6.67,66.67,Maracanã,2025-05-03 18:30:00,1,2,334007,20,292,6,266,1746307800,26,True,True
669,FLU,,0.0,141040,266,1.0,6,0.0,0.0,3,D. Schuindt,7,Davi Duarte Schuindt,False,davi-schuindt,0,Davi Schuindt,,,,,,,,,,,,,,,,,,,,,6.67,66.67,Maracanã,2025-05-03 18:30:00,1,2,334007,20,292,6,266,1746307800,26,True,True
680,VAS,,0.0,141405,267,1.0,6,0.0,0.0,2,Avellar,7,Riquelme Avellar da Silva Fortes,False,avellar,0,Avellar,,,,,,,,,,,,,,,,,,,,,60.0,46.67,Mané Garrincha,2025-05-04 16:00:00,1,0,334008,4,275,13,267,1746385200,26,True,True
681,BAH,,0.0,141419,265,1.5,6,0.0,1.7,3,F. Lippert,7,Frederico Lippert Neto Gomes,False,fredi-lippert,1,Fredi Lippert,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,73.33,66.67,Casa de Apostas Arena Fonte Nova,2025-05-03 21:00:00,0,1,334014,8,263,5,265,1746316800,26,True,True
682,FLU,,0.0,141433,266,1.0,6,0.0,0.0,3,G. Cintra,7,Gustavo Cintra Rocha,False,gustavo-cintra,0,Gustavo Cintra,,,,,,,,,,,,,,,,,,,,,6.67,66.67,Maracanã,2025-05-03 18:30:00,1,2,334007,20,292,6,266,1746307800,26,True,True
686,VAS,,3.2,141493,267,4.55,6,0.38,2.45,5,L. Augusto,7,Loide António Augusto,True,loide-augusto,4,Loide Augusto,,4.0,3.0,2.0,1.0,3.0,,,,,,,,,,,,,,,60.0,46.67,Mané Garrincha,2025-05-04 16:00:00,1,0,334008,4,275,13,267,1746385200,26,True,True
690,SAO,,0.0,141607,276,4.81,7,0.0,3.46,4,M. Alves,7,Matheus Alves Nascimento,False,matheus-alves,5,Matheus Alves,1.0,8.0,5.0,,3.0,5.0,,1.0,3.0,,,,,,,,,,,,20.0,26.67,Morumbis,2025-05-02 21:30:00,0,0,334010,18,356,14,276,1746232200,26,False,True
691,SAO,,0.0,141609,276,1.0,6,0.0,0.0,5,Lucca,7,Lucca Marques Alencar,False,lucca,0,Lucca,,,,,,,,,,,,,,,,,,,,,20.0,26.67,Morumbis,2025-05-02 21:30:00,0,0,334010,18,356,14,276,1746232200,26,False,True
692,RBB,,0.0,141643,280,1.0,6,0.0,0.0,1,F. Costa,7,Fernando Henrique Pires Costa,False,fernando-costa,0,Fernando Costa,,,,,,,,,,,,,,,,,,,,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,True
694,CEA,,4.9,141763,354,6.84,7,0.37,4.96,2,F. Souza,7,Fabiano Josué de Souza Silva,True,fabiano-souza,5,Fabiano Souza,,8.0,9.0,1.0,1.0,11.0,,,2.0,,,,2.0,,,,,,,,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0,1,334015,16,287,12,354,1746307800,26,True,True
695,RBB,,0.0,141771,280,1.0,6,0.0,0.0,5,Athyrson,7,Athyrson Ferreira Prates,False,athyrson,0,Athyrson,,,,,,,,,,,,,,,,,,,,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,True
698,CEA,,0.0,141806,354,3.32,6,0.0,2.75,5,Guilherme,7,Guilherme Luiz Oliveira da Silva,False,guilherme,2,Guilherme,,2.0,1.0,,1.0,4.0,,,,,,,,,,,,,,,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0,1,334015,16,287,12,354,1746307800,26,True,True
700,COR,,0.0,141995,264,1.35,6,0.0,1.2,4,Dieguinho,7,Diego da Cruz Lopes,False,dieguinho,1,Dieguinho,,1.0,1.0,,,,,,,,,,,,,,,,,,20.0,40.0,Neo Química Arena,2025-05-03 18:30:00,2,4,334009,17,285,10,264,1746307800,26,True,True
702,GRE,,0.0,142004,284,4.66,6,0.0,2.6,5,Amuzu,7,Francis Amuzu,False,amuzu,4,Amuzu,,1.0,2.0,4.0,3.0,7.0,,2.0,1.0,,,,,,,,,,,,46.67,53.33,Arena do Grêmio,2025-05-04 16:00:00,0,1,334013,15,277,11,284,1746385200,26,True,True
703,GRE,,0.0,142257,284,2.0,6,0.0,0.0,3,L. Eduardo,7,Luis Eduardo Guedes de Souza,False,luis-eduardo,0,Luis Eduardo,,,,,,,,,,,,,,,,,,,,,46.67,53.33,Arena do Grêmio,2025-05-04 16:00:00,0,1,334013,15,277,11,284,1746385200,26,True,True
704,GRE,,0.0,142261,284,1.0,6,0.0,0.0,5,Jeferson,7,Jeferson Borges dos Santos,False,jeferson,0,Jeferson,,,,,,,,,,,,,,,,,,,,,46.67,53.33,Arena do Grêmio,2025-05-04 16:00:00,0,1,334013,15,277,11,284,1746385200,26,True,True
705,VAS,,2.4,142279,267,7.88,7,-0.36,5.22,5,N. Moreira,7,Nuno Gonçalo Rocha Moreira,True,nuno-moreira,6,Nuno Moreira,1.0,5.0,2.0,4.0,3.0,9.0,1.0,3.0,,,,,,,,,,,,,60.0,46.67,Mané Garrincha,2025-05-04 16:00:00,1,0,334008,4,275,13,267,1746385200,26,True,True
709,CRU,,0.0,143350,283,1.0,6,0.0,0.0,4,M. Rhikman,7,Murilo Rhikman Alves Pimentel,False,murilo-rhikman,0,Murilo Rhikman,,,,,,,,,,,,,,,,,,,,,73.33,73.33,Mineirão,2025-05-04 18:30:00,1,2,334012,1,262,2,283,1746394200,26,True,True
710,FLU,,0.0,143377,266,1.0,6,0.0,0.0,2,L. Jance,7,Leonardo de Oliveira Jance,False,leo-jance,0,Léo Jance,,,,,,,,,,,,,,,,,,,,,6.67,66.67,Maracanã,2025-05-03 18:30:00,1,2,334007,20,292,6,266,1746307800,26,True,True
711,COR,,0.0,143452,264,1.0,6,0.0,0.0,2,G. Caipira,7,Gabriel Henrique Soares da Silva,False,gabriel-caipira,0,Gabriel Caipira,,,,,,,,,,,,,,,,,,,,,20.0,40.0,Neo Química Arena,2025-05-03 18:30:00,2,4,334009,17,285,10,264,1746307800,26,True,True
712,FLU,,0.0,143463,266,1.0,6,0.0,0.0,5,W. Natã,7,Wesley Natã de Freitas Prado,False,wesley-nata,0,Wesley Natã,,,,,,,,,,,,,,,,,,,,,6.67,66.67,Maracanã,2025-05-03 18:30:00,1,2,334007,20,292,6,266,1746307800,26,True,True
6,CAM,,0.0,39148,282,16.79,7,0.0,5.32,5,Hulk,7,Givanildo Vieira de Souza,False,hulk,6,Hulk,1.0,,4.0,9.0,7.0,14.0,1.0,3.0,3.0,,,,,,,,,,,,60.0,6.67,Alfredo Jaconi,2025-05-05 20:00:00,1,0,334016,7,282,19,286,1746486000,26,True,False
7,CAM,,0.0,39656,282,5.69,5,0.0,1.53,4,A. Franco,7,Alan Steven Franco Palma,False,alan-franco,3,Alan Franco,,3.0,3.0,,,2.0,,,,,,,,,,,,,,,60.0,6.67,Alfredo Jaconi,2025-05-05 20:00:00,1,0,334016,7,282,19,286,1746486000,26,True,False
10,VIT,,0.0,42222,287,3.53,6,0.0,0.4,5,Osvaldo,7,Osvaldo Lourenço Filho,False,osvaldo,3,Osvaldo,,,,1.0,,,,,,,,,,,,,,,,,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0,1,334015,16,287,12,354,1746307800,26,True,False
12,CAM,,8.21,42411,282,10.23,7,0.53,5.75,6,Cuca,7,Alexi Stival,True,cuca,7,Cuca,,,,,,,,,,,,,,2.0,,,,,,,60.0,6.67,Alfredo Jaconi,2025-05-05 20:00:00,1,0,334016,7,282,19,286,1746486000,26,True,False
14,MIR,,0.0,50317,2305,5.0,6,0.0,0.0,3,D. Braz,7,David Braz de Oliveira Filho,False,david-braz,0,David Braz,,,,,,,,,,,,,,,,,,,,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,False
15,FOR,,0.0,50353,356,6.28,6,0.0,4.6,3,Titi,7,Christian Chagas Tarouco,False,titi,3,Titi,,5.0,4.0,,,1.0,,,,,,,2.0,,,,,1.0,,,20.0,26.67,Morumbis,2025-05-02 21:30:00,0,0,334010,18,356,14,276,1746232200,26,False,False
16,MIR,,2.9,51413,2305,6.49,2,0.49,2.9,1,Walter,7,Walter Leandro Capeloza Artune,True,walter,1,Walter,,,,,,,,,,3.0,1.0,,,,,,,,,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,False
18,INT,,2.0,52271,285,6.54,7,-1.22,3.3,4,Fernando,7,Fernando Francisco Reges,True,fernando,5,Fernando,,8.0,2.0,3.0,,3.0,,,,,,,,,,,,,,,20.0,40.0,Neo Química Arena,2025-05-03 18:30:00,2,4,334009,17,285,10,264,1746307800,26,True,False
19,FOR,,0.0,52827,356,7.23,7,0.0,3.34,3,D. Luiz,7,David Luiz Moreira Marinho,False,david-luiz,5,David Luiz,,4.0,4.0,,3.0,1.0,,,1.0,,,,2.0,,,,,,,,20.0,26.67,Morumbis,2025-05-02 21:30:00,0,0,334010,18,356,14,276,1746232200,26,False,False
20,MIR,,0.0,53865,2305,4.0,6,0.0,0.0,5,L. Gamalho,7,Leonardo Gamalho de Souza,False,leo-gamalho,0,Léo Gamalho,,,,,,,,,,,,,,,,,,,,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,False
24,FLA,,0.9,61987,262,10.18,7,-1.13,4.12,2,A. Sandro,7,Alex Sandro Lobo Silva,True,alex-sandro,5,Alex Sandro,,8.0,14.0,,1.0,4.0,,,,,,,2.0,,,,,,,,73.33,73.33,Mineirão,2025-05-04 18:30:00,1,2,334012,1,262,2,283,1746394200,26,True,False
26,SAN,,0.0,63007,277,19.72,5,0.0,1.55,4,Neymar,7,Neymar da Silva Santos Júnior,False,neymar,2,Neymar,,,2.0,1.0,,7.0,,,1.0,,,,,,,,,,,,46.67,53.33,Arena do Grêmio,2025-05-04 16:00:00,0,1,334013,15,277,11,284,1746385200,26,True,False
27,PAL,,0.0,63013,275,7.0,6,0.0,0.0,2,M. Rocha,7,Marcos Luis Rocha Aquino,False,marcos-rocha,0,Marcos Rocha,,,,,,,,,,,,,,,,,,,,,60.0,46.67,Mané Garrincha,2025-05-04 16:00:00,1,0,334008,4,275,13,267,1746385200,26,True,False
30,INT,,5.0,68685,285,14.69,7,-1.83,7.77,4,A. Patrick,7,Alan Patrick Lourenço,True,alan-patrick,6,Alan Patrick,4.0,5.0,3.0,2.0,2.0,4.0,2.0,,2.0,,,,,,,,,,,,20.0,40.0,Neo Química Arena,2025-05-03 18:30:00,2,4,334009,17,285,10,264,1746307800,26,True,False
33,PAL,,0.0,68872,275,7.0,6,0.0,0.0,1,M. Lomba,7,Marcelo Lomba do Nascimento,False,marcelo-lomba,0,Marcelo Lomba,,,,,,,,,,,,,,,,,,,,,60.0,46.67,Mané Garrincha,2025-05-04 16:00:00,1,0,334008,4,275,13,267,1746385200,26,True,False
35,CAM,,0.0,68920,282,9.15,6,0.0,3.26,5,Dudu,7,Eduardo Pereira Rodrigues,False,dudu,5,Dudu,,4.0,4.0,,,7.0,1.0,,,,,,,,,,,,,,60.0,6.67,Alfredo Jaconi,2025-05-05 20:00:00,1,0,334016,7,282,19,286,1746486000,26,True,False
36,SAN,,0.0,68923,277,5.06,7,0.0,2.25,3,Gil,7,Carlos Gilberto do Nascimento Silva,False,gil,6,Gil,,7.0,7.0,,2.0,1.0,,,2.0,,,,1.0,,,,,,,,46.67,53.33,Arena do Grêmio,2025-05-04 16:00:00,0,1,334013,15,277,11,284,1746385200,26,True,False
38,FOR,,0.0,68952,356,6.85,6,0.0,2.27,5,Marinho,7,Mário Sérgio Santos Costa,False,marinho,3,Marinho,1.0,,5.0,,1.0,6.0,,5.0,,,,,,,,,,,,,20.0,26.67,Morumbis,2025-05-02 21:30:00,0,0,334010,18,356,14,276,1746232200,26,False,False
39,FOR,,0.0,68991,356,7.29,7,0.0,6.24,4,L. Sasha,7,Lucas Pacheco Affini,False,lucas-sasha,5,Lucas Sasha,,20.0,10.0,1.0,,6.0,,,,,,,,,,,,,,,20.0,26.67,Morumbis,2025-05-02 21:30:00,0,0,334010,18,356,14,276,1746232200,26,False,False
43,SPT,,9.5,69138,292,7.56,7,1.58,3.28,5,Pablo,7,Pablo Felipe Teixeira,True,pablo,4,Pablo,,2.0,3.0,,1.0,7.0,1.0,3.0,1.0,,,,,,,,,,,,6.67,66.67,Maracanã,2025-05-03 18:30:00,1,2,334007,20,292,6,266,1746307800,26,True,False
44,BOT,,0.0,69140,263,4.49,6,0.0,0.0,4,Allan,7,Allan Marques Loureiro,False,allan,1,Allan,,,,,,,,,,,,,,,,,,,,,73.33,66.67,Casa de Apostas Arena Fonte Nova,2025-05-03 21:00:00,0,1,334014,8,263,5,265,1746316800,26,True,False
45,FLA,,0.0,69783,262,17.63,6,0.0,17.1,3,Danilo,7,Danilo Luiz da Silva,False,danilo,1,Danilo,,3.0,3.0,,,1.0,1.0,,,,,,1.0,,,,,,,,73.33,73.33,Mineirão,2025-05-04 18:30:00,1,2,334012,1,262,2,283,1746394200,26,True,False
48,VIT,,0.0,70221,287,4.0,6,0.0,0.0,3,B. Uvini,7,Bruno Uvini Bortolança,False,bruno-uvini,0,Bruno Uvini,,,,,,,,,,,,,,,,,,,,,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0,1,334015,16,287,12,354,1746307800,26,True,False
50,VIT,,0.0,70449,287,3.66,6,0.0,1.1,1,Gabriel,7,Gabriel Vasconcelos Ferreira,False,gabriel,1,Gabriel,,,,,,1.0,,,,2.0,2.0,,,,,,,,,,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0,1,334015,16,287,12,354,1746307800,26,True,False
51,PAL,,1.8,70592,275,6.03,7,0.06,2.38,4,F. Anderson,7,Felipe Anderson Pereira Gomes,True,felipe-anderson,7,Felipe Anderson,,8.0,8.0,,4.0,2.0,,1.0,,,,,,,1.0,,,,,,60.0,46.67,Mané Garrincha,2025-05-04 16:00:00,1,0,334008,4,275,13,267,1746385200,26,True,False
53,INT,,1.1,70788,285,6.63,7,-0.39,2.84,5,E. Valencia,7,Enner Remberto Valencia Lastra,True,enner-valencia,7,Enner Valencia,,1.0,10.0,4.0,3.0,7.0,1.0,3.0,,,,,,,1.0,,,,,,20.0,40.0,Neo Química Arena,2025-05-03 18:30:00,2,4,334009,17,285,10,264,1746307800,26,True,False
54,FOR,,0.0,70916,356,9.03,5,0.0,6.0,2,D. Barbosa,7,Diogo Barbosa Mendanha,False,diogo-barbosa,4,Diogo Barbosa,,2.0,1.0,,1.0,5.0,1.0,,,,,,2.0,,,,,,,,20.0,26.67,Morumbis,2025-05-02 21:30:00,0,0,334010,18,356,14,276,1746232200,26,False,False
55,INT,,-3.4,70944,285,5.43,3,-1.26,1.9,4,B. Henrique,7,Bruno Henrique Corsini,True,bruno-henrique,6,Bruno Henrique,,6.0,13.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,20.0,40.0,Neo Química Arena,2025-05-03 18:30:00,2,4,334009,17,285,10,264,1746307800,26,True,False
60,PAL,,10.2,71631,275,10.33,7,1.25,7.35,1,Weverton,7,Weverton Pereira da Silva,True,weverton,7,Weverton,,,,,,5.0,,,1.0,20.0,3.0,1.0,4.0,,,,,,,,60.0,46.67,Mané Garrincha,2025-05-04 16:00:00,1,0,334008,4,275,13,267,1746385200,26,True,False
61,VIT,,0.0,71680,287,1.89,7,0.0,-1.9,2,R. Cáceres,7,Raúl Alejandro Cáceres Bogado,False,raul-caceres,1,Raúl Cáceres,,,3.0,,,,,,1.0,,,,,,,,,,,,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0,1,334015,16,287,12,354,1746307800,26,True,False
62,PAL,,6.7,71684,275,9.44,7,0.52,3.68,3,G. Gómez,7,Gustavo Raúl Gómez Portillo,True,gustavo-gomez,5,Gustavo Gómez,,3.0,6.0,1.0,1.0,2.0,,3.0,2.0,,,,3.0,,,,,,,,60.0,46.67,Mané Garrincha,2025-05-04 16:00:00,1,0,334008,4,275,13,267,1746385200,26,True,False
66,MIR,,0.0,72279,2305,2.0,6,0.0,0.0,1,Thomazella,7,Carlos Eduardo Lecciolle Thomazella,False,thomazella,0,Thomazella,,,,,,,,,,,,,,,,,,,,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,False
67,CAM,,11.0,72294,282,10.88,7,1.21,5.39,1,Everson,7,Everson Felipe Marques Pires,True,everson,7,Everson,,,,,,1.0,,,1.0,24.0,8.0,,3.0,,,,,,,,60.0,6.67,Alfredo Jaconi,2025-05-05 20:00:00,1,0,334016,7,282,19,286,1746486000,26,True,False
69,CAM,,0.0,72460,282,4.08,6,-0.31,1.05,4,Bernard,7,Bernard Anício Caldeira Duarte,True,bernard,7,Bernard,,5.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,60.0,6.67,Alfredo Jaconi,2025-05-05 20:00:00,1,0,334016,7,282,19,286,1746486000,26,True,False
70,BOT,,1.7,72493,263,9.15,2,-0.84,3.75,2,A. Telles,7,Alex Nicolao Telles,True,alex-telles,6,Alex Telles,,3.0,9.0,2.0,1.0,5.0,,,,,,,3.0,,,,,,,,73.33,66.67,Casa de Apostas Arena Fonte Nova,2025-05-03 21:00:00,0,1,334014,8,263,5,265,1746316800,26,True,False
72,CAM,,5.0,72605,282,7.02,7,0.57,5.05,3,V. Hugo,7,Vitor Hugo Franchescoli de Souza,True,vitor-hugo,2,Vitor Hugo,,2.0,,,2.0,1.0,,,,,,,1.0,,,,,,,,60.0,6.67,Alfredo Jaconi,2025-05-05 20:00:00,1,0,334016,7,282,19,286,1746486000,26,True,False
74,INT,,0.0,72951,285,6.0,6,0.0,0.0,3,Mercado,7,Gabriel Iván Mercado,False,mercado,0,Mercado,,,,,,,,,,,,,,,,,,,,,20.0,40.0,Neo Química Arena,2025-05-03 18:30:00,2,4,334009,17,285,10,264,1746307800,26,True,False
75,MIR,,0.0,73318,2305,4.11,6,0.0,4.58,2,D. Borges,7,Daniel Fortunato Borges,False,daniel-borges,4,Daniel Borges,,3.0,5.0,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,False
77,MIR,,1.3,73515,2305,5.52,6,-0.25,3.08,4,Gabriel,7,Gabriel Santana Pinto,True,gabriel,5,Gabriel,,2.0,,1.0,1.0,3.0,1.0,1.0,,,,,,,,1.0,,,,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,False
78,SAN,,-1.9,74187,277,4.06,2,-1.13,0.2,4,Rincón,7,Tomás Eduardo Rincón Hernández,True,rincon,2,Rincón,,1.0,3.0,,1.0,,,,1.0,,,,,,,,,,,,46.67,53.33,Arena do Grêmio,2025-05-04 16:00:00,0,1,334013,15,277,11,284,1746385200,26,True,False
81,SPT,,0.0,77664,292,10.46,2,0.0,7.17,4,S. Oliveira,7,Sérgio Miguel Relvas de Oliveira,False,sergio-oliveira,4,Sérgio Oliveira,,10.0,8.0,1.0,3.0,5.0,1.0,,1.0,,,,,,1.0,,,,,,6.67,66.67,Maracanã,2025-05-03 18:30:00,1,2,334007,20,292,6,266,1746307800,26,True,False
82,SAN,,6.3,77777,277,5.97,7,0.46,3.23,4,J. Schmidt,7,João Felipe Schmidt Urbano,True,joao-schmidt,7,João Schmidt,,15.0,14.0,1.0,4.0,4.0,,1.0,2.0,,,,,,,,,,,,46.67,53.33,Arena do Grêmio,2025-05-04 16:00:00,0,1,334013,15,277,11,284,1746385200,26,True,False
86,SAN,,3.55,78479,277,10.82,7,0.26,3.55,6,C. Xavier,7,Cleber Marcio Serpa Xavier,True,cleber-xavier,1,Cleber Xavier,,,,,,,,,,,,,,,,,,,,,46.67,53.33,Arena do Grêmio,2025-05-04 16:00:00,0,1,334013,15,277,11,284,1746385200,26,True,False
88,MIR,,0.0,78850,2305,7.46,7,-1.75,5.49,2,Reinaldo,7,Reinaldo Manoel da Silva,True,reinaldo,7,Reinaldo,,6.0,4.0,3.0,,2.0,4.0,,2.0,,,,,,,,,,1.0,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,False
91,MIR,,0.0,79066,2305,3.34,2,0.0,2.37,1,A. Muralha,7,Alex Roberto Santana Rafael,False,alex-muralha,6,Alex Muralha,,,,,,1.0,,,2.0,19.0,9.0,,,,,,,,,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,False
93,INT,,4.58,79437,285,9.93,7,-0.44,5.51,6,R. Machado,7,Roger Machado Marques,True,roger-machado,7,Roger Machado,,,,,,,,,,,,,,2.0,,,,,,,20.0,40.0,Neo Química Arena,2025-05-03 18:30:00,2,4,334009,17,285,10,264,1746307800,26,True,False
96,SPT,,0.0,79702,292,4.0,6,0.0,0.0,3,A. Carlos,7,Antônio Carlos Cunha Capocasali Júnior,False,antonio-carlos,0,Antônio Carlos,,,,,,,,,,,,,,,,,,,,,6.67,66.67,Maracanã,2025-05-03 18:30:00,1,2,334007,20,292,6,266,1746307800,26,True,False
97,SPT,,0.0,80076,292,6.0,6,0.0,0.0,5,Z. Roberto,7,José Roberto Assunção de Araújo Filho,False,ze-roberto,0,Zé Roberto,,,,,,,,,,,,,,,,,,,,,6.67,66.67,Maracanã,2025-05-03 18:30:00,1,2,334007,20,292,6,266,1746307800,26,True,False
99,FOR,,0.0,80196,356,6.12,7,0.0,2.38,4,Y. Pikachu,7,Glaybson Yago Souza Lisboa,False,yago-pikachu,6,Yago Pikachu,,5.0,2.0,2.0,1.0,3.0,,3.0,,,,,,,1.0,,,,,,20.0,26.67,Morumbis,2025-05-02 21:30:00,0,0,334010,18,356,14,276,1746232200,26,False,False
100,MIR,,0.0,80225,2305,4.0,3,0.0,0.0,5,R. Silva,7,Rafael da Silva,False,rafa-silva,0,Rafa Silva,,,,,,,,,,,,,,,,,,,,,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0,1,334011,9,2305,3,280,1746482400,26,True,False
103,FOR,,0.0,80544,356,6.95,6,0.0,3.05,4,P. Fernández,7,Guillermo Matías Fernández,False,pol-fernandez,4,Pol Fernández,2.0,2.0,5.0,1.0,,1.0,,,1.0,,,,,,,,,,,,20.0,26.67,Morumbis,2025-05-02 21:30:00,0,0,334010,18,356,14,276,1746232200,26,False,False
