,atletas.jogos_num,atletas.atleta_id,atletas.rodada_id,atletas.clube_id,atletas.posicao_id,atletas.status_id,atletas.pontos_num,atletas.media_num,atletas.variacao_num,atletas.preco_num,atletas.entrou_em_campo,atletas.slug,atletas.apelido,atletas.apelido_abreviado,atletas.nome,CA,DS,FC,FD,FF,FS,I,SG,A,FT,G,CV,PC,PS,DE,GS,V,DP,PP,GC,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
165,9,97899,16,354,2,7,0.0,6.77,0.0,8.83,False,matheus-bahia,Matheus Bahia,M. Bahia,Matheus Bahia Santos,2,17,7,2,2,11,0,5,1,0,0,0,0,0,0,0,0,0,0,0,86.67,20.0,Castelão (CE),2025-07-23 19:00:00,2.0,0.0,334075,7,2305,13,354,1753308000,26,True,False
166,8,85930,16,354,5,6,-0.8,2.32,-0.32,3.92,True,aylon,Aylon,Aylon,Aylon Darwin Tavella,1,4,11,1,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86.67,20.0,Castelão (CE),2025-07-23 19:00:00,2.0,0.0,334075,7,2305,13,354,1753308000,26,True,False
167,11,99032,16,354,4,6,4.1,2.04,0.02,4.34,True,lourenco,Lourenço,Lourenço,João Paulo Ferreira Lourenço,0,13,12,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,20.0,Castelão (CE),2025-07-23 19:00:00,2.0,0.0,334075,7,2305,13,354,1753308000,26,True,False
168,13,101027,16,354,2,7,1.7,6.34,-0.35,9.83,True,diego,Diego,Diego,Jackson Diego Ibraim Fagundes - Ibrahim,2,20,8,1,2,38,0,5,2,0,0,0,0,0,0,0,0,0,0,0,86.67,20.0,Castelão (CE),2025-07-23 19:00:00,2.0,0.0,334075,7,2305,13,354,1753308000,26,True,False
169,1,91203,16,354,3,6,0.0,0.8,0.0,2.9,False,eder,Éder,Éder,Éder Ferreira Graminho,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,20.0,Castelão (CE),2025-07-23 19:00:00,2.0,0.0,334075,7,2305,13,354,1753308000,26,True,False
170,13,101908,16,354,3,7,3.7,4.19,-0.1,5.44,True,willian-machado,Willian Machado,W. Machado,Willian Estefani Machado,1,12,4,4,3,7,0,5,0,1,0,0,0,0,0,0,0,0,0,0,86.67,20.0,Castelão (CE),2025-07-23 19:00:00,2.0,0.0,334075,7,2305,13,354,1753308000,26,True,False
171,11,141763,16,354,2,2,0.0,5.19,0.0,7.47,False,fabiano-souza,Fabiano Souza,F. Souza,Fabiano Josué de Souza Silva,4,18,19,1,4,21,0,5,0,0,0,0,0,0,0,0,0,0,0,0,86.67,20.0,Castelão (CE),2025-07-23 19:00:00,2.0,0.0,334075,7,2305,13,354,1753308000,26,True,False
172,5,91130,16,354,5,6,3.4,3.1,-0.12,5.6,True,fernandinho,Fernandinho,Fernandinho,Fernando José Marques Maciel,1,8,3,1,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,20.0,Castelão (CE),2025-07-23 19:00:00,2.0,0.0,334075,7,2305,13,354,1753308000,26,True,False
173,13,108713,16,354,5,7,2.0,4.25,-0.56,5.33,True,galeano,Galeano,Galeano,Antonio Javier Galeano Ferreira,1,13,6,4,4,24,4,0,0,1,2,0,0,0,0,0,0,0,0,0,86.67,20.0,Castelão (CE),2025-07-23 19:00:00,2.0,0.0,334075,7,2305,13,354,1753308000,26,True,False
174,0,93834,16,354,1,6,0.0,0.0,0.0,3.0,False,keiller,Keiller,Keiller,Keiller da Silva Nunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,20.0,Castelão (CE),2025-07-23 19:00:00,2.0,0.0,334075,7,2305,13,354,1753308000,26,True,False
175,13,77485,16,264,4,7,-1.9,2.63,-0.49,5.53,True,carrillo,Carrillo,Carrillo,André Martín Carrillo Díaz,1,18,18,1,4,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,73.33,33.33,Neo Química Arena,2025-07-23 19:30:00,0.0,0.0,334069,1,283,11,264,1753309800,26,True,False
176,1,86536,16,354,4,6,0.0,0.0,0.0,3.62,False,richardson,Richardson,Richardson,Richardson Fernandes dos Santos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,20.0,Castelão (CE),2025-07-23 19:00:00,2.0,0.0,334075,7,2305,13,354,1753308000,26,True,False
177,7,93637,16,354,2,6,0.0,2.2,-0.2,4.6,True,bruno-tubarao,Bruno Tubarão,B. Tubarão,Bruno Nunes de Barros,0,0,1,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,86.67,20.0,Castelão (CE),2025-07-23 19:00:00,2.0,0.0,334075,7,2305,13,354,1753308000,26,True,False
178,5,78248,16,264,3,6,10.4,4.76,1.46,8.57,True,gustavo-henrique,Gustavo Henrique,G. Henrique,Gustavo Henrique Vernes,0,9,2,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73.33,33.33,Neo Química Arena,2025-07-23 19:30:00,0.0,0.0,334069,1,283,11,264,1753309800,26,True,False
179,15,88323,16,264,5,7,0.0,2.73,-0.67,5.97,True,angel-romero,Ángel Romero,A. Romero,Ángel Rodrigo Romero Villamayor,3,12,9,4,8,20,6,0,1,1,0,0,0,0,0,0,0,0,0,0,73.33,33.33,Neo Química Arena,2025-07-23 19:30:00,0.0,0.0,334069,1,283,11,264,1753309800,26,True,False
180,8,111166,16,354,4,6,0.0,0.53,0.0,2.94,False,romulo,Rômulo,Rômulo,Rômulo Azevedo Simão,0,1,6,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,20.0,Castelão (CE),2025-07-23 19:00:00,2.0,0.0,334075,7,2305,13,354,1753308000,26,True,False
181,11,92440,16,264,3,7,8.8,3.64,1.26,6.95,True,andre-ramalho,André Ramalho,A. Ramalho,André Ramalho Silva,3,12,13,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,73.33,33.33,Neo Química Arena,2025-07-23 19:30:00,0.0,0.0,334069,1,283,11,264,1753309800,26,True,False
182,8,105845,16,354,4,7,1.5,2.4,0.01,5.34,True,matheus-araujo,Matheus Araújo,M. Araújo,Matheus de Araújo Andrade,0,2,1,1,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,86.67,20.0,Castelão (CE),2025-07-23 19:00:00,2.0,0.0,334075,7,2305,13,354,1753308000,26,True,False
183,9,105531,16,264,2,7,5.8,7.58,-0.07,11.04,True,matheus-bidu,Matheus Bidu,M. Bidu,Matheus Lima Beltrão Oliveira Valin,1,16,5,1,4,23,2,5,1,0,0,0,0,1,0,0,0,0,0,0,73.33,33.33,Neo Química Arena,2025-07-23 19:30:00,0.0,0.0,334069,1,283,11,264,1753309800,26,True,False
184,0,108176,16,354,3,6,0.0,0.0,0.0,4.0,False,gabriel-lacerda,Gabriel Lacerda,G. Lacerda,Gabriel Santos Cordeiro Lacerda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,20.0,Castelão (CE),2025-07-23 19:00:00,2.0,0.0,334075,7,2305,13,354,1753308000,26,True,False
185,13,95556,16,264,4,7,0.0,2.58,0.0,5.22,False,raniele,Raniele,Raniele,Raniele Almeida Melo,3,18,14,2,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,33.33,Neo Química Arena,2025-07-23 19:30:00,0.0,0.0,334069,1,283,11,264,1753309800,26,True,False
186,13,105786,16,264,5,6,4.5,3.16,0.63,6.58,True,talles-magno,Talles Magno,T. Magno,Talles Magno Bacelar Martins,1,9,13,2,8,17,8,0,1,1,1,0,0,0,0,0,0,0,0,0,73.33,33.33,Neo Química Arena,2025-07-23 19:30:00,0.0,0.0,334069,1,283,11,264,1753309800,26,True,False
187,11,102340,16,264,3,7,0.0,4.33,0.0,6.27,False,caca,Cacá,Cacá,Carlos de Menezes Júnior,2,7,9,1,2,8,0,4,0,0,2,0,1,0,0,0,0,0,0,0,73.33,33.33,Neo Química Arena,2025-07-23 19:30:00,0.0,0.0,334069,1,283,11,264,1753309800,26,True,False
188,12,110311,16,264,4,3,-1.1,2.37,-0.48,3.68,True,jose-martinez,José Martínez,J. Martínez,José Andrés Martínez Torres,6,13,11,2,3,19,1,0,1,0,0,0,1,0,0,0,0,0,0,0,73.33,33.33,Neo Química Arena,2025-07-23 19:30:00,0.0,0.0,334069,1,283,11,264,1753309800,26,True,False
189,7,97642,16,264,3,6,0.0,4.18,0.0,6.82,False,felix-torres,Félix Torres,F. Torres,Félix Eduardo Torres Caicedo,1,11,11,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,73.33,33.33,Neo Química Arena,2025-07-23 19:30:00,0.0,0.0,334069,1,283,11,264,1753309800,26,True,False
190,3,117459,16,264,2,6,0.0,0.87,0.0,2.54,False,leo-mana,Léo Maná,L. Maná,Leonardo Mana Hernandes,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,33.33,Neo Química Arena,2025-07-23 19:30:00,0.0,0.0,334069,1,283,11,264,1753309800,26,True,False
191,9,89048,16,264,5,6,0.0,2.18,0.0,4.39,False,hector-hernandez,Héctor Hernández,H. Hernández,Héctor José Hernández Marrero,0,5,4,2,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,73.33,33.33,Neo Química Arena,2025-07-23 19:30:00,0.0,0.0,334069,1,283,11,264,1753309800,26,True,False
192,0,115537,16,354,3,6,0.0,0.0,0.0,3.0,False,marcos-victor,Marcos Victor,M. Victor,Marcos Victor Ferreira da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,20.0,Castelão (CE),2025-07-23 19:00:00,2.0,0.0,334075,7,2305,13,354,1753308000,26,True,False
193,14,117910,16,264,4,7,2.6,3.46,0.19,7.51,True,breno-bidon,Breno Bidon,B. Bidon,Breno de Souza Bidon,3,18,30,3,3,29,0,0,1,0,1,0,0,0,0,0,0,0,0,0,73.33,33.33,Neo Química Arena,2025-07-23 19:30:00,0.0,0.0,334069,1,283,11,264,1753309800,26,True,False
194,3,107908,16,264,2,5,0.0,2.23,0.0,5.41,False,hugo,Hugo,Hugo,Hugo Ferreira de Farias,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,33.33,Neo Química Arena,2025-07-23 19:30:00,0.0,0.0,334069,1,283,11,264,1753309800,26,True,False
195,5,85465,16,284,4,7,0.0,0.7,0.0,3.6,False,alex-santana,Alex Santana,A. Santana,Alex Paulo Menezes Santana,2,1,5,0,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,53.33, Arena do Grêmio,2025-08-31 20:30:00,,,334073,5,263,14,284,1756683000,26,False,False
196,5,107179,16,264,1,6,0.0,3.08,0.0,4.42,False,matheus-donelli,Matheus Donelli,M. Donelli,Matheus Planelles Donelli,1,0,0,0,0,1,0,1,0,0,0,0,0,0,13,6,0,0,0,0,73.33,33.33,Neo Química Arena,2025-07-23 19:30:00,0.0,0.0,334069,1,283,11,264,1753309800,26,True,False
197,11,94154,16,264,4,5,0.0,1.3,0.0,3.58,False,maycon,Maycon,Maycon,Maycon de Andrade Barberan,0,9,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,33.33,Neo Química Arena,2025-07-23 19:30:00,0.0,0.0,334069,1,283,11,264,1753309800,26,True,False
198,6,96342,16,264,4,7,1.9,0.25,0.3,2.83,True,charles,Charles,Charles,Charles Rigon Mattos,2,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,33.33,Neo Química Arena,2025-07-23 19:30:00,0.0,0.0,334069,1,283,11,264,1753309800,26,True,False
199,0,110260,16,264,2,6,0.0,0.0,0.0,4.0,False,palacios,Palacios,Palacios,Diego José Palacios Espinoza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,33.33,Neo Química Arena,2025-07-23 19:30:00,0.0,0.0,334069,1,283,11,264,1753309800,26,True,False
200,3,125488,16,264,3,6,0.0,3.03,0.0,4.95,False,joao-pedro,João Pedro,J. Pedro,João Pedro de Sousa Rodrigues,2,1,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,73.33,33.33,Neo Química Arena,2025-07-23 19:30:00,0.0,0.0,334069,1,283,11,264,1753309800,26,True,False
201,10,91706,16,284,2,7,0.0,4.11,0.0,7.1,False,marlon,Marlon,Marlon,Marlon Rodrigues Xavier,2,19,12,1,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,86.67,53.33, Arena do Grêmio,2025-08-31 20:30:00,,,334073,5,263,14,284,1756683000,26,False,False
202,6,122396,16,264,4,6,0.0,1.57,0.0,3.44,False,ryan,Ryan,Ryan,Ryan Gustavo de Lima,1,6,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,33.33,Neo Química Arena,2025-07-23 19:30:00,0.0,0.0,334069,1,283,11,264,1753309800,26,True,False
203,7,68920,16,282,5,3,0.0,2.57,0.0,8.39,False,dudu,Dudu,Dudu,Eduardo Pereira Rodrigues,0,4,5,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.67,46.67, Arena MRV,2025-08-31 20:30:00,,,334072,19,356,9,282,1756683000,26,False,False
204,10,37281,16,284,6,7,0.0,5.33,0.0,9.66,False,mano-menezes,Mano Menezes,M. Menezes,Luis Antônio Venker de Menezes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,86.67,53.33, Arena do Grêmio,2025-08-31 20:30:00,,,334073,5,263,14,284,1756683000,26,False,False
205,0,69014,16,266,3,6,0.0,0.0,0.0,5.0,False,manoel,Manoel,Manoel,Manoel Messias Silva Carvalho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,40.0,Maracanã,2025-07-23 19:00:00,2.0,1.0,334067,3,275,8,266,1753308000,26,True,False
206,11,73384,16,266,2,7,2.0,4.22,-0.21,8.61,True,samuel-xavier,Samuel Xavier,S. Xavier,Samuel Xavier Brito,2,9,14,1,3,15,0,3,1,0,1,0,0,0,0,0,0,0,0,0,46.67,40.0,Maracanã,2025-07-23 19:00:00,2.0,1.0,334067,3,275,8,266,1753308000,26,True,False
207,6,101319,16,266,2,6,0.0,5.17,0.0,7.97,False,guga,Guga,Guga,Cláudio Rodrigues Gomes,1,10,2,0,2,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,46.67,40.0,Maracanã,2025-07-23 19:00:00,2.0,1.0,334067,3,275,8,266,1753308000,26,True,False
208,10,78445,16,266,2,7,0.0,6.37,0.0,8.88,False,rene,Renê,Renê,Renê Rodrigues Martins,0,25,8,0,2,8,0,3,0,0,1,0,0,0,0,0,0,0,0,0,46.67,40.0,Maracanã,2025-07-23 19:00:00,2.0,1.0,334067,3,275,8,266,1753308000,26,True,False
209,10,100987,16,266,4,6,2.0,2.06,0.14,4.79,True,nonato,Nonato,Nonato,Gustavo Nonato Santana,3,12,9,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,40.0,Maracanã,2025-07-23 19:00:00,2.0,1.0,334067,3,275,8,266,1753308000,26,True,False
210,8,62977,16,266,4,6,-0.3,1.44,-0.24,6.38,True,ganso,Ganso,Ganso,Paulo Henrique Chagas de Lima,1,5,2,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,40.0,Maracanã,2025-07-23 19:00:00,2.0,1.0,334067,3,275,8,266,1753308000,26,True,False
211,9,103523,16,266,3,5,3.2,3.33,-0.18,6.64,True,ignacio,Ignácio,Ignácio,Ignácio da Silva Oliveira,0,11,9,2,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,46.67,40.0,Maracanã,2025-07-23 19:00:00,2.0,1.0,334067,3,275,8,266,1753308000,26,True,False
212,4,78855,16,266,3,6,0.0,5.15,0.0,7.89,False,thiago-santos,Thiago Santos,T. Santos,Thiago dos Santos,0,4,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,46.67,40.0,Maracanã,2025-07-23 19:00:00,2.0,1.0,334067,3,275,8,266,1753308000,26,True,False
213,0,101478,16,266,1,6,0.0,0.0,0.0,3.0,False,marcelo-pitaluga,Marcelo Pitaluga,M. Pitaluga,Marcelo de Araújo Pitaluga Filho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,40.0,Maracanã,2025-07-23 19:00:00,2.0,1.0,334067,3,275,8,266,1753308000,26,True,False
214,5,103672,16,266,2,6,-1.4,2.7,-1.07,6.21,True,gabriel-fuentes,Gabriel Fuentes,G. Fuentes,Gabriel Rafael Fuentes Gómez,2,11,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,40.0,Maracanã,2025-07-23 19:00:00,2.0,1.0,334067,3,275,8,266,1753308000,26,True,False
215,14,109573,16,266,4,7,5.5,3.4,0.6,7.44,True,martinelli,Martinelli,Martinelli,Matheus Martinelli Lima,1,16,14,2,2,18,1,0,1,1,1,0,0,0,0,0,0,0,0,0,46.67,40.0,Maracanã,2025-07-23 19:00:00,2.0,1.0,334067,3,275,8,266,1753308000,26,True,False
216,14,78117,16,266,5,6,0.5,1.5,0.0,3.38,True,everaldo,Everaldo,Everaldo,Everaldo Stum,1,2,14,5,6,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,46.67,40.0,Maracanã,2025-07-23 19:00:00,2.0,1.0,334067,3,275,8,266,1753308000,26,True,False
217,6,86485,16,266,5,6,3.1,2.02,0.22,5.94,True,keno,Keno,Keno,Marcos da Silva França,0,1,2,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,40.0,Maracanã,2025-07-23 19:00:00,2.0,1.0,334067,3,275,8,266,1753308000,26,True,False
218,0,82463,16,266,4,6,0.0,0.0,0.0,7.0,False,otavio,Otávio,Otávio,Otávio Henrique Passos Santos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,40.0,Maracanã,2025-07-23 19:00:00,2.0,1.0,334067,3,275,8,266,1753308000,26,True,False
219,14,113034,16,266,3,7,3.2,2.74,0.36,4.41,True,freytes,Freytes,Freytes,Juan Pablo Freytes,2,8,7,2,7,7,1,3,0,1,0,0,0,1,0,0,0,0,0,0,46.67,40.0,Maracanã,2025-07-23 19:00:00,2.0,1.0,334067,3,275,8,266,1753308000,26,True,False
220,12,132071,16,266,5,2,1.7,3.76,-0.01,6.1,True,serna,Serna,Serna,Kevin Steven Serna Jaramillo,0,6,3,3,3,12,0,0,0,0,3,0,0,1,0,0,0,0,0,0,46.67,40.0,Maracanã,2025-07-23 19:00:00,2.0,1.0,334067,3,275,8,266,1753308000,26,True,False
221,0,102137,16,266,1,6,0.0,0.0,0.0,2.0,False,vitor-eudes,Vitor Eudes,V. Eudes,Vitor Eudes de Souza Costa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,40.0,Maracanã,2025-07-23 19:00:00,2.0,1.0,334067,3,275,8,266,1753308000,26,True,False
222,11,116447,16,266,4,7,1.7,3.05,0.14,6.21,True,hercules,Hércules,Hércules,Hércules Pereira do Nascimento,1,13,14,2,6,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,46.67,40.0,Maracanã,2025-07-23 19:00:00,2.0,1.0,334067,3,275,8,266,1753308000,26,True,False
223,4,106918,16,266,5,6,0.0,3.55,0.0,5.35,False,paulo-baya,Paulo Baya,P. Baya,Paulo Henrique Silva Ribeiro,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,46.67,40.0,Maracanã,2025-07-23 19:00:00,2.0,1.0,334067,3,275,8,266,1753308000,26,True,False
224,10,96340,16,266,4,7,0.0,2.41,0.0,5.46,False,lima,Lima,Lima,Vinícius Moreira de Lima,1,2,7,2,6,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,46.67,40.0,Maracanã,2025-07-23 19:00:00,2.0,1.0,334067,3,275,8,266,1753308000,26,True,False
225,1,117930,16,266,5,6,0.0,0.5,0.0,3.45,False,lavega,Lavega,Lavega,Joaquín Lavega Colzada,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,40.0,Maracanã,2025-07-23 19:00:00,2.0,1.0,334067,3,275,8,266,1753308000,26,True,False
226,7,130650,16,266,4,7,0.0,1.38,0.0,3.69,False,bernal,Bernal,Bernal,Facundo Bernal Cruz,2,3,5,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,40.0,Maracanã,2025-07-23 19:00:00,2.0,1.0,334067,3,275,8,266,1753308000,26,True,False
227,3,123788,16,266,4,6,0.0,0.83,0.0,4.63,False,lezcano,Lezcano,Lezcano,Rubén Darío Lezcano Portillo,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,40.0,Maracanã,2025-07-23 19:00:00,2.0,1.0,334067,3,275,8,266,1753308000,26,True,False
228,9,92696,16,287,5,7,3.2,5.6,-0.64,9.7,True,renato-kayzer,Renato Kayzer,R. Kayzer,Renato Kayzer de Souza,0,4,13,4,5,16,5,0,0,0,4,0,0,0,0,0,0,0,0,0,13.33,40.0,Barradão,2025-07-23 21:30:00,2.0,2.0,334074,20,292,15,287,1753317000,26,True,False
229,10,77777,16,277,4,2,0.1,2.14,0.07,4.66,True,joao-schmidt,João Schmidt,J. Schmidt,João Felipe Schmidt Urbano,3,15,19,1,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Vila Belmiro,2025-07-23 21:30:00,2.0,1.0,334070,10,285,17,277,1753317000,26,True,False
230,6,87342,16,284,3,7,0.0,2.87,0.0,5.31,False,kannemann,Kannemann,Kannemann,Walter Kannemann,2,4,7,0,1,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,86.67,53.33, Arena do Grêmio,2025-08-31 20:30:00,,,334073,5,263,14,284,1756683000,26,False,False
231,2,140484,16,266,5,6,0.0,0.25,0.0,4.18,False,riquelme-felipe,Riquelme Felipe,R. Felipe,Riquelme Felipe Silva de Almeida,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,40.0,Maracanã,2025-07-23 19:00:00,2.0,1.0,334067,3,275,8,266,1753308000,26,True,False
232,2,71709,16,284,4,5,0.0,3.1,0.0,6.52,False,cuellar,Cuéllar,Cuéllar,Gustavo Leonardo Cuellar Gallego,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,53.33, Arena do Grêmio,2025-08-31 20:30:00,,,334073,5,263,14,284,1756683000,26,False,False
233,2,87009,16,284,4,6,0.0,2.45,0.0,4.64,False,nathan,Nathan,Nathan,Nathan Allan de Souza,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,53.33, Arena do Grêmio,2025-08-31 20:30:00,,,334073,5,263,14,284,1756683000,26,False,False
234,6,89273,16,284,2,5,0.0,2.43,0.0,5.81,False,joao-pedro,João Pedro,J. Pedro,João Pedro Maturano dos Santos,0,7,5,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,86.67,53.33, Arena do Grêmio,2025-08-31 20:30:00,,,334073,5,263,14,284,1756683000,26,False,False
235,11,89883,16,284,4,7,0.0,2.72,0.0,4.76,False,dodi,Dodi,Dodi,Douglas Moreira Fagundes,3,16,10,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,53.33, Arena do Grêmio,2025-08-31 20:30:00,,,334073,5,263,14,284,1756683000,26,False,False
236,9,84263,16,284,3,6,0.0,3.2,0.0,4.77,False,jemerson,Jemerson,Jemerson,Jemerson de Jesus Nascimento,3,11,14,1,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,86.67,53.33, Arena do Grêmio,2025-08-31 20:30:00,,,334073,5,263,14,284,1756683000,26,False,False
237,9,63289,16,284,4,3,0.0,2.05,0.0,4.89,False,edenilson,Edenílson,Edenílson,Edenílson Andrade dos Santos,4,4,6,0,1,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,86.67,53.33, Arena do Grêmio,2025-08-31 20:30:00,,,334073,5,263,14,284,1756683000,26,False,False
238,2,92237,16,284,3,5,0.0,0.6,0.0,4.75,False,rodrigo-ely,Rodrigo Ely,R. Ely,Rodrigo Ely,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,53.33, Arena do Grêmio,2025-08-31 20:30:00,,,334073,5,263,14,284,1756683000,26,False,False
239,8,91908,16,284,5,6,0.0,2.33,0.0,5.42,False,pavon,Pavón,Pavón,Cristian David Pavón,3,5,5,4,3,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,86.67,53.33, Arena do Grêmio,2025-08-31 20:30:00,,,334073,5,263,14,284,1756683000,26,False,False
240,11,89846,16,284,4,6,0.0,2.43,0.0,6.62,False,cristaldo,Cristaldo,Cristaldo,Franco Cristaldo,1,6,4,3,3,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,86.67,53.33, Arena do Grêmio,2025-08-31 20:30:00,,,334073,5,263,14,284,1756683000,26,False,False
241,8,109966,16,284,4,5,0.0,1.41,0.0,3.55,False,monsalve,Monsalve,Monsalve,Miguel Ángel Monsalve Gonzáles - González,2,3,9,1,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,86.67,53.33, Arena do Grêmio,2025-08-31 20:30:00,,,334073,5,263,14,284,1756683000,26,False,False
242,1,104257,16,284,2,6,0.0,3.0,0.0,5.14,False,joao-lucas,João Lucas,J. Lucas,João Lucas de Almeida Carvalho,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,53.33, Arena do Grêmio,2025-08-31 20:30:00,,,334073,5,263,14,284,1756683000,26,False,False
243,0,107748,16,284,1,6,0.0,0.0,0.0,3.0,False,adriel,Adriel,Adriel,Adriel Vasconcelos Ramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,53.33, Arena do Grêmio,2025-08-31 20:30:00,,,334073,5,263,14,284,1756683000,26,False,False
244,0,100848,16,284,2,6,0.0,0.0,0.0,7.0,False,luan-candido,Luan Cândido,L. Cândido,Luan Cândido de Almeida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,53.33, Arena do Grêmio,2025-08-31 20:30:00,,,334073,5,263,14,284,1756683000,26,False,False
245,5,100846,16,284,2,6,0.0,2.58,0.0,5.87,False,lucas-esteves,Lucas Esteves,L. Esteves,Lucas Esteves de Souza,0,7,4,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,86.67,53.33, Arena do Grêmio,2025-08-31 20:30:00,,,334073,5,263,14,284,1756683000,26,False,False
246,8,104519,16,284,4,6,0.0,1.45,0.0,3.15,False,camilo,Camilo,Camilo,Camilo Reijers de Oliveira,0,9,10,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,86.67,53.33, Arena do Grêmio,2025-08-31 20:30:00,,,334073,5,263,14,284,1756683000,26,False,False
247,1,107801,16,286,3,6,0.0,1.5,0.0,2.29,False,nata,Natã,Natã,Natã Felipe de Amorim Santos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,20.0,Alfredo Jaconi,2025-07-24 19:00:00,1.0,0.0,334076,12,276,18,286,1753394400,26,True,False
