atletas.jogos_num,atletas.atleta_id,atletas.rodada_id,atletas.clube_id,atletas.posicao_id,atletas.status_id,atletas.pontos_num,atletas.media_num,atletas.variacao_num,atletas.preco_num,atletas.entrou_em_campo,atletas.slug,atletas.apelido,atletas.apelido_abreviado,atletas.nome,CA,DS,FC,FD,FF,FS,G,I,A,PS,FT,SG,DE,DP,GS,V,PC,CV,PP,GC,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
0,92811,18,275,5,6,0.0,0.0,0.0,6.0,False,bruno-rodrigues,Bruno Rodrigues,B. Rodrigues,Bruno Rafael Rodrigues do Nascimento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,46.67,Barradão,2025-08-03 19:30:00,2,2,334140,3,275,16,287,1754260200,26,True,True
1,63013,18,275,2,6,2.6,2.6,0.4,7.4,True,marcos-rocha,Marcos Rocha,M. Rocha,Marcos Luis Rocha Aquino,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,46.67,Barradão,2025-08-03 19:30:00,2,2,334140,3,275,16,287,1754260200,26,True,True
10,115594,18,286,2,6,1.9,2.08,0.39,3.48,True,marcos-paulo,Marcos Paulo,M. Paulo,Marcos Paulo Lima Batista Silva,4,13,13,2,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,20.0,46.67,Morumbis,2025-08-04 20:00:00,1,3,334133,19,286,15,277,1754348400,26,True,True
12,71684,18,275,3,7,0.0,3.99,0.0,9.22,False,gustavo-gomez,Gustavo Gómez,G. Gómez,Gustavo Raúl Gómez Portillo,3,15,15,1,4,8,0,5,0,0,0,5,0,0,0,0,0,0,0,0,73.33,46.67,Barradão,2025-08-03 19:30:00,2,2,334140,3,275,16,287,1754260200,26,True,True
14,102950,18,275,5,7,0.0,5.0,-1.48,9.96,True,facundo-torres,Facundo Torres,F. Torres,Facundo Daniel Torres Pérez,2,9,9,5,4,16,4,1,2,0,1,0,0,0,0,0,1,0,0,0,73.33,46.67,Barradão,2025-08-03 19:30:00,2,2,334140,3,275,16,287,1754260200,26,True,True
14,108683,18,275,4,6,3.4,3.62,0.35,5.8,True,emiliano-martinez,Emiliano Martínez,E. Martínez,Emiliano Martínez Toranza,2,26,17,3,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,46.67,Barradão,2025-08-03 19:30:00,2,2,334140,3,275,16,287,1754260200,26,True,True
14,124526,18,275,2,7,0.0,6.38,0.0,9.89,False,giay,Giay,Giay,Agustín Giay,0,34,17,0,3,22,0,0,0,0,0,6,0,0,0,0,0,0,0,0,73.33,46.67,Barradão,2025-08-03 19:30:00,2,2,334140,3,275,16,287,1754260200,26,True,True
12,112869,18,275,4,7,0.0,2.45,0.0,4.48,False,anibal-moreno,Aníbal Moreno,A. Moreno,Aníbal Ismael Moreno,1,17,8,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,46.67,Barradão,2025-08-03 19:30:00,2,2,334140,3,275,16,287,1754260200,26,True,True
16,110506,18,275,6,7,4.31,6.2,-0.55,12.01,True,abel-ferreira,Abel Ferreira,A. Ferreira,Abel Fernando Moreira Ferreira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,73.33,46.67,Barradão,2025-08-03 19:30:00,2,2,334140,3,275,16,287,1754260200,26,True,True
14,113103,18,275,5,6,14.0,4.95,2.14,10.28,True,flaco-lopez,Flaco López,F. López,José Manuel Alberto López,3,17,20,3,17,22,3,4,0,1,0,0,0,0,0,0,0,0,0,0,73.33,46.67,Barradão,2025-08-03 19:30:00,2,2,334140,3,275,16,287,1754260200,26,True,True
10,141451,18,275,4,6,4.3,3.09,0.84,4.97,True,allan,Allan,Allan,Allan Andrade Elias,0,14,3,1,2,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,73.33,46.67,Barradão,2025-08-03 19:30:00,2,2,334140,3,275,16,287,1754260200,26,True,True
17,70360,18,280,5,3,-1.6,3.79,-0.46,7.39,True,eduardo-sasha,Eduardo Sasha,E. Sasha,Eduardo Colcenti Antunes,3,6,5,11,11,18,3,1,1,0,1,0,0,0,0,0,0,1,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,True
16,87225,18,280,3,7,0.5,4.31,-0.3,7.81,True,pedro-henrique,Pedro Henrique,P. Henrique,Pedro Henrique Ribeiro Gonçalves,2,19,9,2,4,13,0,0,1,0,1,5,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,True
11,105647,18,275,4,7,0.0,4.29,0.0,9.79,False,mauricio,Maurício,Maurício,Maurício Magalhães Prado,0,7,8,2,6,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,73.33,46.67,Barradão,2025-08-03 19:30:00,2,2,334140,3,275,16,287,1754260200,26,True,True
15,93882,18,280,1,7,7.1,4.91,0.64,8.35,True,cleiton,Cleiton,Cleiton,Cleiton Schwengber,3,0,0,0,0,4,0,0,0,0,0,5,52,0,18,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,True
11,104085,18,275,3,6,0.0,4.75,0.0,8.02,False,bruno-fuchs,Bruno Fuchs,B. Fuchs,Bruno de Lara Fuchs,3,15,9,0,2,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,73.33,46.67,Barradão,2025-08-03 19:30:00,2,2,334140,3,275,16,287,1754260200,26,True,True
8,94067,18,280,4,5,0.0,2.27,0.0,4.9,False,matheus-fernandes,Matheus Fernandes,M. Fernandes,Matheus Fernandes Siqueira,1,13,7,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,True
9,103014,18,280,5,7,7.6,3.77,1.18,6.15,True,laquintana,Laquintana,Laquintana,Ignacio Jesús Laquintana Marsico - Nacho,0,5,2,0,3,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,True
16,78605,18,280,4,7,1.0,3.57,-0.37,5.89,True,gabriel,Gabriel,Gabriel,Gabriel Girotto Franco,4,31,23,1,4,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,True
2,141452,18,275,5,6,0.0,0.25,-0.13,0.97,True,thalys,Thalys,Thalys,Thalys Henrique Gomes de Araújo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,46.67,Barradão,2025-08-03 19:30:00,2,2,334140,3,275,16,287,1754260200,26,True,True
3,107744,18,280,4,6,0.0,0.93,-0.58,4.38,True,praxedes,Praxedes,Praxedes,Bruno Conceição Praxedes,1,0,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,True
0,100695,18,280,5,6,0.0,0.0,0.0,5.0,False,fernando,Fernando,Fernando,Fernando dos Santos Pedro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,True
16,110715,18,280,2,5,1.5,4.51,0.05,6.97,True,andres-hurtado,Andrés Hurtado,A. Hurtado,José Andrés Hurtado Cheme,2,25,18,1,5,4,1,0,0,0,0,6,0,0,0,0,0,1,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,True
0,104588,18,280,1,6,0.0,0.0,0.0,2.0,False,fabricio,Fabrício,Fabrício,Fabrício Oliveira de Souza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,True
18,103295,18,280,4,3,-0.8,2.55,-0.45,5.29,True,eric-ramires,Eric Ramires,E. Ramires,Eric dos Santos Rodrigues,3,18,16,2,3,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,True
3,106160,18,280,1,6,0.0,6.23,0.0,7.15,False,lucao,Lucão,Lucão,Lucas Alexandre Galdino de Azevedo,1,0,0,0,0,1,0,0,0,0,0,1,14,0,4,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,True
16,112886,18,280,5,7,2.8,4.42,-0.14,7.79,True,lucas-barbosa,Lucas Barbosa,L. Barbosa,Lucas Henrique Barbosa,2,25,32,9,12,20,1,5,2,0,0,0,0,0,0,0,0,1,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,True
6,113157,18,280,2,7,1.2,1.7,-0.07,4.32,True,nathan-mendes,Nathan Mendes,N. Mendes,Nathan Gabriel de Souza Mendes,1,2,2,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,True
7,110909,18,280,2,6,0.0,4.73,0.0,7.28,False,guilherme-lopes,Guilherme Lopes,G. Lopes,Guilherme Lopes de Almeida,2,9,5,0,2,3,1,0,1,0,0,2,0,0,0,0,0,0,0,1,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,True
15,108133,18,280,5,7,0.5,3.33,-1.0,6.59,True,isidro-pitta,Isidro Pitta,I. Pitta,Isidro Miguel Pitta Saldívar,3,1,14,3,4,9,5,7,1,0,0,0,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,True
7,106434,18,280,3,5,0.0,5.1,0.0,8.19,False,eduardo-santos,Eduardo Santos,E. Santos,Eduardo Gonzaga Mendes Santos,0,10,1,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,True
8,122394,18,280,4,6,0.0,0.73,0.0,2.3,False,gustavinho,Gustavinho,Gustavinho,Gustavo Ribeiro Neves,0,4,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,True
16,115248,18,280,4,7,0.0,4.03,0.0,6.85,False,jhon-jhon,Jhon Jhon,J. Jhon,Jhonatan dos Santos Rosa,3,9,12,5,8,33,2,2,2,0,1,0,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,True
18,126977,18,280,6,7,2.65,5.6,-0.08,8.84,True,fernando-seabra,Fernando Seabra,F. Seabra,Fernando Seabra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,True
10,124239,18,280,5,5,0.0,1.89,0.0,3.66,False,henry-mosquera,Henry Mosquera,H. Mosquera,Henry David Mosquera Sánchez,0,6,6,6,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,True
18,132580,18,280,5,5,0.0,3.23,-0.21,5.65,True,vinicinho,Vinicinho,Vinicinho,Vinicius Mendonça Pereira,2,18,14,5,6,32,0,4,2,1,0,0,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,True
14,122897,18,280,3,5,0.0,3.3,0.0,5.81,False,guzman-rodriguez,Guzmán Rodríguez,G. Rodríguez,Guzmán Rodríguez Ferrari,3,7,10,2,4,6,1,0,0,0,0,5,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,True
9,105213,18,280,2,5,-1.3,2.4,-0.51,5.06,True,sant-anna,Sant'Anna,Sant'Anna,Ariel Agustín Sant'Anna Quintero,3,8,8,1,6,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,True
8,117314,18,280,5,6,0.0,1.17,0.0,2.02,False,thiago-borbas,Thiago Borbas,T. Borbas,Thiago Nicolás Borbas Silva,3,1,5,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,40.0,Arena MRV,2025-08-03 18:30:00,1,2,334137,6,280,10,282,1754256600,26,True,True
10,103764,18,286,5,7,0.5,1.13,-0.25,3.67,True,gabriel-veron,Gabriel Veron,G. Veron,Gabriel Veron Fonseca de Souza,0,4,1,1,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20.0,46.67,Morumbis,2025-08-04 20:00:00,1,3,334133,19,286,15,277,1754348400,26,True,True
16,81845,18,276,4,7,1.6,1.86,-0.18,4.64,True,alisson,Alisson,Alisson,Alisson Euler de Freitas Castro,4,9,15,6,4,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,True
17,68928,18,276,1,7,2.9,4.1,0.35,9.32,True,rafael,Rafael,Rafael,Rafael Pires Monteiro,2,1,0,0,0,5,0,0,0,0,0,4,52,0,20,0,0,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,True
16,77656,18,276,2,7,4.0,2.71,0.47,6.75,True,cedric-soares,Cédric Soares,C. Soares,Cédric Ricardo Alves Soares,1,14,6,0,2,7,0,0,1,0,0,3,0,0,0,0,0,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,True
15,80287,18,276,5,7,1.8,6.56,-0.54,9.81,True,luciano,Luciano,Luciano,Luciano da Rocha Neves,5,16,19,11,19,24,4,4,3,2,0,0,0,0,0,0,0,0,1,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,True
12,101290,18,276,5,7,0.0,5.73,0.0,10.05,False,ferreira,Ferreira,Ferreira,Aldemir dos Santos Ferreira,3,9,6,2,7,20,4,1,2,0,0,0,0,0,0,0,0,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,True
12,99889,18,276,3,7,0.0,2.03,0.0,5.53,False,alan-franco,Alan Franco,A. Franco,Alan Javier Franco,3,10,14,0,0,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,True
0,86508,18,276,1,6,0.0,0.0,0.0,5.0,False,jandrei,Jandrei,Jandrei,Jandrei Chitolina Carniel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,True
15,109401,18,265,5,5,0.0,6.55,0.0,9.17,False,erick-pulga,Erick Pulga,E. Pulga,Erick da Costa Farias,2,24,12,5,19,32,2,3,3,0,0,0,0,0,0,0,0,0,0,0,73.33,20.0,Ilha do Retiro,2025-08-02 16:00:00,0,0,334145,4,265,20,292,1754161200,26,True,True
12,104075,18,276,3,7,2.1,2.25,0.02,4.77,True,sabino,Sabino,Sabino,José Sabino Chagas Monteiro,2,7,12,2,2,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,True
16,104758,18,276,2,6,9.6,5.07,0.67,9.3,True,enzo-diaz,Enzo Díaz,E. Díaz,Enzo Hernán Díaz,4,39,32,1,5,18,0,1,2,0,0,3,0,0,0,0,3,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,True
13,107873,18,276,4,7,11.9,3.71,0.97,6.7,True,bobadilla,Bobadilla,Bobadilla,Damián Josué Bobadilla Benítez,1,25,15,3,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,True
13,105300,18,276,3,7,10.4,5.7,-0.33,9.12,True,ferraresi,Ferraresi,Ferraresi,Nahuel Adolfo Ferraresi Hernández,2,36,15,0,1,8,0,1,2,0,0,3,0,0,0,0,0,0,0,1,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,True
2,102909,18,276,4,6,0.0,0.0,-0.52,4.05,True,luan-vinicius,Luan Vinícius,L. Vinícius,Luan Vinícius da Silva Santos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,True
16,131617,18,276,5,7,3.2,4.55,-0.06,7.03,True,andre-silva,André Silva,A. Silva,André Oliveira e Silva,5,8,16,4,9,18,5,4,2,0,0,0,0,0,0,0,0,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,True
8,118563,18,276,4,6,0.0,0.57,0.0,1.95,False,rodriguinho,Rodriguinho,Rodriguinho,Rodrigo Huendra Almeida Mendonça,3,4,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,True
14,106294,18,276,4,7,2.4,2.33,-0.62,4.21,True,marcos-antonio,Marcos Antônio,M. Antônio,Marcos Antônio Silva Santos,3,12,15,1,3,17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,True
0,117818,18,276,1,6,0.0,0.0,0.0,2.0,False,young,Young,Young,Young Navarro Moraes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,True
1,71536,18,276,4,5,0.0,9.6,0.0,10.73,False,luiz-gustavo,Luiz Gustavo,L. Gustavo,Luiz Gustavo Dias,0,4,4,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,True
9,113359,18,276,4,6,-1.3,0.22,-0.47,3.76,True,pablo-maia,Pablo Maia,P. Maia,Pablo Gonçalves Maia Fortunato,2,3,11,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,True
0,106829,18,276,2,6,0.0,0.0,0.0,4.0,False,patryck,Patryck,Patryck,Patryck Lanza dos Reis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,True
0,124674,18,276,4,6,0.0,0.0,0.0,2.0,False,felipe-negrucci,Felipe Negrucci,F. Negrucci,Felipe Negrucci Berdague,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,True
7,140542,18,276,5,5,0.0,2.69,0.0,3.62,False,ryan-francisco,Ryan Francisco,R. Francisco,Ryan Francisco Rodrigues dos Santos Silva,0,0,4,0,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,86.67,66.67,Beira-Rio,2025-08-03 20:30:00,2,1,334138,8,276,13,285,1754263800,26,True,True
13,86686,18,267,4,7,0.4,1.02,-0.08,3.54,True,tche-tche,Tchê Tchê,T. Tchê,Danilo das Neves Pinheiro,0,2,8,1,2,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,True
4,87853,18,267,3,7,0.0,1.93,-0.58,5.2,True,mauricio-lemos,Mauricio Lemos,M. Lemos,Paolo Mauricio Lemos Merladett,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,True
2,86410,18,267,2,6,0.0,0.85,0.0,3.79,False,victor-luis,Victor Luis,V. Luis,Victor Luis Chuab Zamblauskas,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,True
7,81091,18,267,4,6,2.0,2.02,0.17,5.06,True,jair,Jair,Jair,Jair Rodrigues Júnior,2,9,9,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,True
8,60793,18,267,5,6,0.0,0.66,0.0,2.47,False,alex-teixeira,Alex Teixeira,A. Teixeira,Alex Teixeira Santos,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,True
2,95936,18,267,1,6,-1.7,-0.7,-0.83,2.04,True,daniel-fuzato,Daniel Fuzato,D. Fuzato,Daniel Cerântula Fuzato,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,True
14,101594,18,267,4,7,1.4,2.37,0.11,5.1,True,hugo-moura,Hugo Moura,H. Moura,Hugo Moura Arruda da Silva,3,19,25,5,4,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,True
14,104250,18,267,3,7,2.5,3.48,0.28,6.23,True,joao-victor,João Victor,J. Victor,João Victor da Silva Marcelino,3,17,10,2,5,10,1,0,0,0,1,2,0,0,0,0,0,0,0,1,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,True
0,101768,18,267,4,6,0.0,0.0,0.0,3.0,False,jean-david,Jean David,J. David,Jean David Meneses Villarroel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,True
12,93716,18,267,2,7,0.0,7.83,0.0,13.36,False,paulo-henrique,Paulo Henrique,P. Henrique,Paulo Henrique de Oliveira Alves,5,44,27,5,4,8,0,1,3,0,1,2,0,0,0,0,0,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,True
6,99213,18,267,2,6,14.5,3.32,2.98,6.52,True,puma-rodriguez,Puma Rodríguez,P. Rodríguez,José Luis Rodríguez Bebanz,0,4,4,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,True
4,90309,18,267,5,7,0.0,3.95,-1.75,6.41,True,david,David,David,David Correa da Fonseca,0,5,3,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,True
14,122486,18,267,5,7,4.1,5.77,-0.85,7.94,True,rayan,Rayan,Rayan,Rayan Vitor Simplício Rocha,0,14,9,11,11,21,3,0,0,0,2,0,0,0,0,0,0,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,True
0,94514,18,267,3,6,0.0,0.0,0.0,4.0,False,lucas-oliveira,Lucas Oliveira,L. Oliveira,Lucas da Cruz Oliveira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,True
11,115141,18,267,3,6,0.0,2.05,0.0,3.85,False,lucas-freitas,Lucas Freitas,L. Freitas,Lucas de Freitas Molarinho Chagas,1,6,10,0,2,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,True
1,122487,18,267,5,5,0.0,-0.3,0.0,1.69,False,gb,GB,GB,Gabriel Souza da Silva,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,True
9,111682,18,267,4,5,0.0,0.85,0.0,3.01,False,adson,Adson,Adson,Adson Ferreira Soares,0,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,True
9,118752,18,267,4,6,0.0,1.13,0.0,3.58,False,mateus-carvalho,Mateus Carvalho,M. Carvalho,Mateus Carvalho dos Santos,1,7,7,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,True
2,112906,18,267,4,6,0.0,0.85,0.0,4.54,False,sforza,Sforza,Sforza,Juan Sebastián Sforza,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,True
0,121766,18,267,2,6,0.0,0.0,0.0,2.0,False,paulo-ricardo,Paulo Ricardo,P. Ricardo,Paulo Ricardo de Souza Babilônia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,True
0,129666,18,267,4,6,0.0,0.0,0.0,2.0,False,jp,JP,JP,João Pedro Murilo de Paula Morais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,True
0,130255,18,267,4,6,0.0,0.0,0.0,3.0,False,guilherme-estrella,Guilherme Estrella,G. Estrella,Guilherme Estrella de Paiva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,True
15,142279,18,267,5,2,0.3,4.57,-0.49,7.64,True,nuno-moreira,Nuno Moreira,N. Moreira,Nuno Gonçalo Rocha Moreira,1,14,10,7,5,21,3,5,1,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Maião,2025-08-02 18:30:00,2,3,334135,17,267,5,2305,1754170200,26,True,True
