Unnamed: 0,atletas.rodada_id,atletas.status_id,atletas.pontos_num,atletas.variacao_num,atletas.media_num,atletas.slug,atletas.apelido,atletas.atleta_id,atletas.nome,atletas.clube.id.full.name,atletas.entrou_em_campo,atletas.jogos_num,atletas.clube_id,atletas.posicao_id,atletas.preco_num,atletas.minimo_para_valorizar,atletas.apelido_abreviado,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
113,1,7,0,0,0,otavio,Otávio,82463,Otávio Henrique Passos Santos,FLU,False,0,266,4,7,,Otávio,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0,2,333875,6,266,18,356,1743283800,26,True,False
116,1,7,0,0,0,wellington-rato,Wellington Rato,82766,Wellington Soares da Silva,VIT,False,0,287,4,8,,W. Rato,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0,2,333876,16,287,19,286,1743283800,26,True,False
117,1,7,0,0,0,lucas-ramon,Lucas Ramon,82775,Lucas Ramon Batista Silva,MIR,False,0,2305,2,3,,L. Ramon,66.67,73.33,Mineirão,2025-03-29 18:30:00,1,2,333872,9,2305,2,283,1743283800,26,True,False
118,1,6,0,0,0,rafael-thyere,Rafael Thyere,83048,Rafael Thyere de Albuquerque Marques,SPT,False,0,292,3,5,,R. Thyere,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,False
119,1,6,0,0,0,recalde,Recalde,83252,Jorge Eduardo Recalde Ramírez,CEA,False,0,354,4,3,,Recalde,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,False
121,1,6,0,0,0,julio-furch,Julio Furch,83276,Julio César Furch,SAN,False,0,277,5,4,,J. Furch,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,False
123,1,7,0,0,0,neris,Neris,83786,Hueglo dos Santos Neris,VIT,False,0,287,3,5,,Neris,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0,2,333876,16,287,19,286,1743283800,26,True,False
124,1,7,0,0,0,clayson,Clayson,83817,Clayson Henrique da Silva Vieira,MIR,False,0,2305,5,7,,Clayson,66.67,73.33,Mineirão,2025-03-29 18:30:00,1,2,333872,9,2305,2,283,1743283800,26,True,False
125,1,7,0,0,0,tiquinho-soares,Tiquinho Soares,84042,Francisco das Chagas Soares dos Santos Meireles,SAN,False,0,277,5,12,,T. Soares,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,False
127,1,7,0,0,0,fernando-sobral,Fernando Sobral,84428,Fernando Pereira do Nascimento,CEA,False,0,354,4,6,,F. Sobral,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,False
128,1,6,0,0,0,romarinho,Romarinho,84523,José Romário Silva de Souza,SPT,False,0,292,5,4,,Romarinho,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,False
132,1,6,0,0,0,luan-peres,Luan Peres,84847,Luan Peres Petroni,SAN,False,0,277,3,6,,L. Peres,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,False
134,1,7,0,0,0,memphis-depay,Memphis Depay,85048,Memphis Depay,COR,False,0,264,5,16,,M. Depay,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1,1,333874,10,264,5,265,1743375600,26,True,False
135,1,7,0,0,0,danielzinho,Danielzinho,85403,Daniel de Oliveira Sertanejo,MIR,False,0,2305,4,3,,Danielzinho,66.67,73.33,Mineirão,2025-03-29 18:30:00,1,2,333872,9,2305,2,283,1743283800,26,True,False
136,1,6,0,0,0,joao-paulo,João Paulo,85425,João Paulo Silva Martins,SAN,False,0,277,1,7,,J. Paulo,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,False
137,1,6,0,0,0,alex-santana,Alex Santana,85465,Alex Paulo Menezes Santana,COR,False,0,264,4,6,,A. Santana,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1,1,333874,10,264,5,265,1743375600,26,True,False
138,1,6,0,0,0,ricardo-ryller,Ricardo Ryller,85856,Ricardo Ryller Ribeiro Lino Silva,VIT,False,0,287,4,4,,R. Ryller,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0,2,333876,16,287,19,286,1743283800,26,True,False
139,1,7,0,0,0,aylon,Aylon,85930,Aylon Darwin Tavella,CEA,False,0,354,5,4,,Aylon,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,False
140,1,6,0,0,0,hyoran,Hyoran,85931,Hyoran Kaue Dalmoro,SPT,False,0,292,4,5,,Hyoran,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,False
143,1,6,0,0,0,keno,Keno,86485,Marcos da Silva França,FLU,False,0,266,5,8,,Keno,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0,2,333875,6,266,18,356,1743283800,26,True,False
145,1,6,0,0,0,richardson,Richardson,86536,Richardson Fernandes dos Santos,CEA,False,0,354,4,4,,Richardson,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,False
149,1,6,0,0,0,danilo-barbosa,Danilo Barbosa,86777,Danilo Barbosa da Silva,BOT,False,0,263,4,6,,D. Barbosa,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,False
152,1,6,0,0,0,luiz-otavio,Luiz Otávio,86863,Luiz Otávio da Silva Santos,MIR,False,0,2305,3,4,,L. Otávio,66.67,73.33,Mineirão,2025-03-29 18:30:00,1,2,333872,9,2305,2,283,1743283800,26,True,False
156,1,7,0,0,0,guilherme-arana,Guilherme Arana,87228,Guilherme Antonio Arana Lopes,CAM,False,0,282,2,12,,G. Arana,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1,2,333873,7,282,11,284,1743283800,26,True,False
157,1,7,0,0,0,soteldo,Soteldo,87258,Yeferson Julio Soteldo Martínez,SAN,False,0,277,5,15,,Soteldo,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,False
158,1,6,0,0,0,dionisio,Dionísio,87274,Dionísio Pereira de Souza Neto,VIT,False,0,287,4,2,,Dionísio,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0,2,333876,16,287,19,286,1743283800,26,True,False
160,1,6,0,0,0,thaciano,Thaciano,87470,Thaciano Mickael da Silva,SAN,False,0,277,4,7,,Thaciano,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,False
161,1,7,0,0,0,neto-moura,Neto Moura,87742,Antônio Francisco Moura Neto,MIR,False,0,2305,4,5,,N. Moura,66.67,73.33,Mineirão,2025-03-29 18:30:00,1,2,333872,9,2305,2,283,1743283800,26,True,False
163,1,6,0,0,0,philipe-sampaio,Philipe Sampaio,87808,Philipe Sampaio Azevedo,BOT,False,0,263,3,3,,P. Sampaio,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,False
166,1,7,0,0,0,gustavo-scarpa,Gustavo Scarpa,87999,Gustavo Henrique Furtado Scarpa,CAM,False,0,282,4,17,,G. Scarpa,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1,2,333873,7,282,11,284,1743283800,26,True,False
167,1,7,0,0,0,alan-empereur,Alan Empereur,88033,Alan Pereira Empereur,MIR,False,0,2305,3,5,,A. Empereur,66.67,73.33,Mineirão,2025-03-29 18:30:00,1,2,333872,9,2305,2,283,1743283800,26,True,False
168,1,7,0,0,0,ramon-menezes,Ramon Menezes,88087,Ramon Menezes Roma,CEA,False,0,354,3,6,,R. Menezes,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,False
169,1,6,0,0,0,ivan,Ivan,88136,Ivan Quaresma da Silva,INT,False,0,285,1,4,,Ivan,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,False
170,1,7,0,0,0,junior-alonso,Junior Alonso,88312,Júnior Osmar Ignacio Alonso Mujica,CAM,False,0,282,3,6,,J. Alonso,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1,2,333873,7,282,11,284,1743283800,26,True,False
171,1,6,0,0,0,angel-romero,Ángel Romero,88323,Ángel Rodrigo Romero Villamayor,COR,False,0,264,5,9,,Ã. Romero,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1,1,333874,10,264,5,265,1743375600,26,True,False
173,1,6,0,0,0,aderlan,Aderlan,88423,Aderlan de Lima Silva,SAN,False,0,277,2,5,,Aderlan,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,False
176,1,6,0,0,0,hector-hernandez,Héctor Hernández,89048,Héctor José Hernández Marrero,COR,False,0,264,5,3,,H. Hernández,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1,1,333874,10,264,5,265,1743375600,26,True,False
180,1,6,0,0,0,matheus-sales,Matheus Sales,89285,Matheus de Sales Cabral,MIR,False,0,2305,4,4,,M. Sales,66.67,73.33,Mineirão,2025-03-29 18:30:00,1,2,333872,9,2305,2,283,1743283800,26,True,False
182,1,6,0,0,0,igor-rabello,Igor Rabello,89493,Igor Rabello da Costa,CAM,False,0,282,3,5,,I. Rabello,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1,2,333873,7,282,11,284,1743283800,26,True,False
183,1,6,0,0,0,thiago-maia,Thiago Maia,89637,Thiago Maia Alencar,INT,False,0,285,4,6,,T. Maia,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,False
184,1,7,0,0,0,iury-castilho,Iury Castilho,89695,Iury Lirio Freitas de Castilho,MIR,False,0,2305,5,6,,I. Castilho,66.67,73.33,Mineirão,2025-03-29 18:30:00,1,2,333872,9,2305,2,283,1743283800,26,True,False
194,1,6,0,0,0,matheuzinho,Matheuzinho,90703,Matheus Martins Fogaça de Paulo,VIT,False,0,287,4,11,,Matheuzinho,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0,2,333876,16,287,19,286,1743283800,26,True,False
196,1,6,0,0,0,carlos-eduardo,Carlos Eduardo,90917,Carlos Eduardo Ferreira de Souza,VIT,False,0,287,5,4,,C. Eduardo,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0,2,333876,16,287,19,286,1743283800,26,True,False
197,1,6,0,0,0,ze-marcos,Zé Marcos,90943,José Marcos Alves Luis,VIT,False,0,287,3,4,,Z. Marcos,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0,2,333876,16,287,19,286,1743283800,26,True,False
198,1,7,0,0,0,fernandinho,Fernandinho,91130,Fernando José Marques Maciel,CEA,False,0,354,5,5,,Fernandinho,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,False
199,1,6,0,0,0,eder,Éder,91203,Éder Ferreira Graminho,CEA,False,0,354,3,3,,Éder,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,False
203,1,7,0,0,0,rony,Rony,91607,Ronielson da Silva Barbosa,CAM,False,0,282,5,12,,Rony,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1,2,333873,7,282,11,284,1743283800,26,True,False
205,1,7,0,0,0,igor-carius,Igor Cariús,91639,Igor Aquino da Silva,SPT,False,0,292,2,5,,I. Cariús,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,False
208,1,7,0,0,0,caique-franca,Caíque França,91808,Caíque França Godoy,SPT,False,0,292,1,4,,C. França,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,False
209,1,7,0,0,0,ze-ivaldo,Zé Ivaldo,91866,José Ivaldo Almeida Silva,SAN,False,0,277,3,6,,Z. Ivaldo,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,False
211,1,7,0,0,0,ramon-diaz,Ramón Díaz,92075,Ramón Ángel Díaz,COR,False,0,264,6,9,,R. Díaz,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1,1,333874,10,264,5,265,1743375600,26,True,False
213,1,7,0,0,0,lyanco,Lyanco,92087,Lyanco Evangelista Silveira Neves Vojnovic,CAM,False,0,282,3,7,,Lyanco,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1,2,333873,7,282,11,284,1743283800,26,True,False
215,1,6,0,0,0,andre-ramalho,André Ramalho,92440,André Ramalho Silva,COR,False,0,264,3,7,,A. Ramalho,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1,1,333874,10,264,5,265,1743375600,26,True,False
217,1,6,0,0,0,deyverson,Deyverson,92708,Deyverson Brum Silva Acosta,CAM,False,0,282,5,7,,Deyverson,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1,2,333873,7,282,11,284,1743283800,26,True,False
219,1,6,0,0,0,borre,Borré,92854,Rafael Santos Borré Maury,INT,False,0,285,5,19,,Borré,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,False
220,1,6,0,0,0,ronaldo,Ronaldo,92981,Ronaldo da Silva Souza Guerrero,INT,False,0,285,4,5,,Ronaldo,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,False
221,1,6,0,0,0,rafael-ramos,Rafael Ramos,93236,Rafael António Figueiredo Ramos,CEA,False,0,354,2,4,,R. Ramos,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,False
222,1,6,0,0,0,joao-basso,João Basso,93372,João Othávio Basso,SAN,False,0,277,3,5,,J. Basso,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,False
224,1,6,0,0,0,bruno-tubarao,Bruno Tubarão,93637,Bruno Nunes de Barros,CEA,False,0,354,2,4,,B. Tubarão,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,False
226,1,7,0,0,0,marlon-freitas,Marlon Freitas,93790,Marlon Rodrigues Freitas,BOT,False,0,263,4,10,,M. Freitas,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,False
227,1,6,0,0,0,keiller,Keiller,93834,Keiller da Silva Nunes,CEA,False,0,354,1,3,,Keiller,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,False
231,1,7,0,0,0,john,John,94044,John Victor Maciel Furtado,BOT,False,0,263,1,12,,John,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,False
233,1,6,0,0,0,maycon,Maycon,94154,Maycon de Andrade Barberan,COR,False,0,264,4,5,,Maycon,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1,1,333874,10,264,5,265,1743375600,26,True,False
234,1,6,0,0,0,diego-pituca,Diego Pituca,94156,Diego Cristiano Evaristo,SAN,False,0,277,4,6,,D. Pituca,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,False
235,1,7,0,0,0,guilherme,Guilherme,94207,Guilherme Augusto Vieira dos Santos,SAN,False,0,277,5,5,,Guilherme,46.67,46.67,São Januário,2025-03-30 18:30:00,1,2,333868,15,277,13,267,1743370200,26,True,False
240,1,6,0,0,0,nicolas,Nicolas,95127,Nicolas Vecchiato da Silva - Vichiatto / Vechiatto,CEA,False,0,354,2,4,,Nicolas,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,False
242,1,6,0,0,0,bruno-xavier,Bruno Xavier,95288,Bruno César Xavier Sislo,VIT,False,0,287,4,4,,B. Xavier,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0,2,333876,16,287,19,286,1743283800,26,True,False
243,1,7,0,0,0,rivera,Rivera,95357,Christian Hernando Rivera Cuéllar,SPT,False,0,292,4,4,,Rivera,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,False
244,1,7,0,0,0,gregore,Gregore,95464,Gregore de Magalhães da Silva,BOT,False,0,263,4,8,,Gregore,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,False
246,1,7,0,0,0,raniele,Raniele,95556,Raniele Almeida Melo,COR,False,0,264,4,6,,Raniele,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1,1,333874,10,264,5,265,1743375600,26,True,False
247,1,7,0,0,0,artur,Artur,95799,Artur Victor Guimarães,BOT,False,0,263,5,11,,Artur,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,False
249,1,6,0,0,0,lima,Lima,96340,Vinicius Moreira de Lima,FLU,False,0,266,4,6,,Lima,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0,2,333875,6,266,18,356,1743283800,26,True,False
250,1,6,0,0,0,charles,Charles,96342,Charles Rigon Mattos,COR,False,0,264,4,5,,Charles,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1,1,333874,10,264,5,265,1743375600,26,True,False
254,1,6,0,0,0,saravia,Saravia,96725,Renzo Saravia,CAM,False,0,282,2,5,,Saravia,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1,2,333873,7,282,11,284,1743283800,26,True,False
255,1,6,0,0,0,camutanga,Camutanga,96793,Cleidson Andrade da Souza Silva,VIT,False,0,287,3,4,,Camutanga,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0,2,333876,16,287,19,286,1743283800,26,True,False
256,1,6,0,0,0,carlinhos,Carlinhos,96831,Carlos Moisés de Lima,VIT,False,0,287,5,4,,Carlinhos,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0,2,333876,16,287,19,286,1743283800,26,True,False
258,1,6,0,0,0,dalbert,Dalbert,97173,Dalbert Henrique Chagas Estevão,SPT,False,0,292,2,3,,Dalbert,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,False
260,1,7,0,0,0,gustavo-mosquito,Gustavo Mosquito,97450,Gustavo Henric da Silva,VIT,False,0,287,5,5,,G. Mosquito,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0,2,333876,16,287,19,286,1743283800,26,True,False
261,1,7,0,0,0,joao-victor,João Victor,97460,João Victor Carroll Santana,MIR,False,0,2305,3,2,,J. Victor,66.67,73.33,Mineirão,2025-03-29 18:30:00,1,2,333872,9,2305,2,283,1743283800,26,True,False
262,1,7,0,0,0,felix-torres,Félix Torres,97642,Félix Eduardo Torres Caicedo,COR,False,0,264,3,5,,F. Torres,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1,1,333874,10,264,5,265,1743375600,26,True,False
263,1,6,0,0,0,thiago-couto,Thiago Couto,97645,Thiago Couto Wenceslau,SPT,False,0,292,1,3,,T. Couto,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,False
268,1,7,0,0,0,matheus-bahia,Matheus Bahia,97899,Matheus Bahia Santos,CEA,False,0,354,2,5,,M. Bahia,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,False
269,1,7,0,0,0,vitao,Vitão,97900,Vitor Eduardo da Silva Matos,INT,False,0,285,3,9,,Vitão,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,False
271,1,7,0,0,0,pedro-raul,Pedro Raul,98225,Pedro Raul Garay da Silva,CEA,False,0,354,5,7,,P. Raul,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,False
272,1,2,0,0,0,bastos,Bastos,98280,Bartolomeu Jacinto Quissanga,BOT,False,0,263,3,11,,Bastos,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,False
273,1,6,0,0,0,val-soares,Val Soares,98306,Valdemir de Oliveira Soares,VIT,False,0,287,4,3,,V. Soares,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0,2,333876,16,287,19,286,1743283800,26,True,False
274,1,6,0,0,0,negueba,Negueba,98384,Luiz Henrique Soares Firmino,MIR,False,0,2305,5,3,,Negueba,66.67,73.33,Mineirão,2025-03-29 18:30:00,1,2,333872,9,2305,2,283,1743283800,26,True,False
277,1,6,0,0,0,di-placido,Di Placido,98605,Leonel Di Placido,SPT,False,0,292,2,4,,D. Placido,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,False
279,1,7,0,0,0,savarino,Savarino,98672,Jefferson David Savarino Quintero,BOT,False,0,263,4,13,,Savarino,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,False
280,1,6,0,0,0,angileri,Angileri,98720,Fabrizio Germán Angileri - Fabricio,COR,False,0,264,2,5,,Angileri,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1,1,333874,10,264,5,265,1743375600,26,True,False
281,1,6,0,0,0,titi-ortiz,Titi Ortíz,98738,Christian Jonatan Ortíz - Cristian,SPT,False,0,292,4,6,,T. Ortíz,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,False
282,1,7,0,0,0,cuello,Cuello,98909,Tomás Esteban Cuello,CAM,False,0,282,5,9,,Cuello,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1,2,333873,7,282,11,284,1743283800,26,True,False
284,1,6,0,0,0,rogel,Rogel,98975,Agustín Maximiliano Rogel Paita,INT,False,0,285,3,5,,Rogel,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,False
285,1,7,0,0,0,lourenco,Lourenço,99032,João Paulo Ferreira Lourenço,CEA,False,0,354,4,5,,Lourenço,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,False
286,1,7,0,0,0,lucas-braga,Lucas Braga,99119,Lucas Braga Ribeiro,VIT,False,0,287,5,5,,L. Braga,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0,2,333876,16,287,19,286,1743283800,26,True,False
290,1,7,0,0,0,chico,Chico,99253,Francisco Alves da Silva Neto - Melo,SPT,False,0,292,3,4,,Chico,6.67,26.67,Morumbis,2025-03-29 18:30:00,0,0,333870,20,292,14,276,1743283800,26,True,False
292,1,7,0,0,0,alexander-barboza,Alexander Barboza,99274,Alexander Nahuel Barboza Ullúa,BOT,False,0,263,3,10,,A. Barboza,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,False
296,1,7,0,0,0,baralhas,Baralhas,99440,Gabriel Baralhas dos Santos,VIT,False,0,287,4,6,,Baralhas,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0,2,333876,16,287,19,286,1743283800,26,True,False
298,1,7,0,0,0,arias,Arias,99815,Jhon Adolfo Arias Andrade,FLU,False,0,266,4,20,,Arias,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0,2,333875,6,266,18,356,1743283800,26,True,False
301,1,6,0,0,0,igor-gomes,Igor Gomes,100084,Igor Silveira Gomes,CAM,False,0,282,4,6,,I. Gomes,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1,2,333873,7,282,11,284,1743283800,26,True,False
303,1,7,0,0,0,yuri-alberto,Yuri Alberto,100652,Yuri Alberto Monteiro da Silva,COR,False,0,264,5,16,,Y. Alberto,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1,1,333874,10,264,5,265,1743375600,26,True,False
311,1,7,0,0,0,vitinho,Vitinho,100898,Victor Alexander da Silva,BOT,False,0,263,2,7,,Vitinho,73.33,60.0,Allianz Parque,2025-03-30 16:00:00,0,0,333869,8,263,4,275,1743361200,26,True,False
312,1,6,0,0,0,ronald-lopes,Ronald Lopes,100969,Ronald dos Santos Lopes,VIT,False,0,287,4,5,,R. Lopes,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0,2,333876,16,287,19,286,1743283800,26,True,False
313,1,6,0,0,0,nonato,Nonato,100987,Gustavo Nonato Santana,FLU,False,0,266,4,6,,Nonato,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0,2,333875,6,266,18,356,1743283800,26,True,False
314,1,6,0,0,0,junior-santos,Júnior Santos,101002,José Antonio dos Santos Júnior,CAM,False,0,282,5,10,,J. Santos,60.0,53.33,Arena do Grêmio,2025-03-29 18:30:00,1,2,333873,7,282,11,284,1743283800,26,True,False
315,1,6,0,0,0,diego,Diego,101027,Jackson Diego Ibraim Fagundes - Ibrahim,CEA,False,0,354,2,5,,Diego,46.67,46.67,Nabi Abi Chedid,2025-03-31 20:00:00,2,2,333871,12,354,3,280,1743462000,26,True,False
318,1,2,0,0,0,guga,Guga,101319,Cláudio Rodrigues Gomes,FLU,False,0,266,2,7,,Guga,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0,2,333875,6,266,18,356,1743283800,26,True,False
320,1,6,0,0,0,marcelo-pitaluga,Marcelo Pitaluga,101478,Marcelo de Araújo Pitaluga Filho,FLU,False,0,266,1,3,,M. Pitaluga,66.67,20.0,Castelão (CE),2025-03-29 18:30:00,0,2,333875,6,266,18,356,1743283800,26,True,False
321,1,6,0,0,0,pepe,Pepê,101573,João Pedro Vilardi Pinto,VIT,False,0,287,4,6,,Pepê,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0,2,333876,16,287,19,286,1743283800,26,True,False
322,1,7,0,0,0,hugo-souza,Hugo Souza,101574,Hugo de Souza Nogueira,COR,False,0,264,1,12,,H. Souza,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1,1,333874,10,264,5,265,1743375600,26,True,False
324,1,6,0,0,0,ramon,Ramon,101597,Ramon Ramos Lima,INT,False,0,285,2,5,,Ramon,20.0,73.33,Maracanã,2025-03-29 21:00:00,1,1,333867,17,285,1,262,1743292800,26,True,False
326,1,7,0,0,0,matheuzinho,Matheuzinho,101727,Matheus França Silva,COR,False,0,264,2,9,,Matheuzinho,40.0,66.67,Casa de Apostas Arena Fonte Nova,2025-03-30 20:00:00,1,1,333874,10,264,5,265,1743375600,26,True,False
327,1,6,0,0,0,claudinho,Claudinho,101752,Claudio Coelho Salvático,VIT,False,0,287,2,6,,Claudinho,20.0,6.67,Alfredo Jaconi,2025-03-29 18:30:00,0,2,333876,16,287,19,286,1743283800,26,True,False
