,atletas.jogos_num,atletas.atleta_id,atletas.rodada_id,atletas.clube_id,atletas.posicao_id,atletas.status_id,atletas.pontos_num,atletas.media_num,atletas.variacao_num,atletas.preco_num,atletas.entrou_em_campo,atletas.slug,atletas.apelido,atletas.apelido_abreviado,atletas.nome,DS,FC,FS,FD,FF,I,SG,CA,G,DE,GS,PC,FT,CV,A,DP,PS,V,PP,GC,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
80,1,143488,13,285,5,6,0.0,0.0,0.0,0.91,False,raykkonen,Raykkonen,Raykkonen,Raykkonen Pereira Soares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
81,7,40990,13,264,6,7,3.66,5.11,-0.16,10.23,True,dorival-junior,Dorival Júnior,D. Júnior,Dorival Silvestre Júnior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,60.0,40.0,Neo Química Arena,2025-07-13 19:00:00,2.0,1.0,333959,3,280,11,264,1752444000,26,True,False
82,6,78479,13,277,6,7,0.0,5.02,0.0,10.22,False,cleber-xavier,Cleber Xavier,C. Xavier,Cleber Marcio Serpa Xavier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
83,0,124264,13,285,1,6,0.0,0.0,0.0,1.0,False,kauan,Kauan,Kauan,Kauan Jesus Santos Oliveira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
84,0,130507,13,286,5,6,0.0,0.0,0.0,1.0,False,marlon,Marlon,Marlon,Marlon Santos Teodoro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,26.67,Alfredo Jaconi,2025-07-14 20:00:00,0.0,2.0,333966,20,292,17,286,1752534000,26,True,False
85,5,72391,13,267,6,6,2.29,4.85,-1.06,9.24,True,fernando-diniz,Fernando Diniz,F. Diniz,Fernando Diniz Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,86.67,40.0,Mané Garrincha,2025-07-12 18:30:00,2.0,0.0,333958,6,263,14,267,1752355800,26,True,False
86,0,123007,13,265,4,6,0.0,0.0,0.0,1.0,False,vitinho,Vitinho,Vitinho,Pedro Victor da Silva Santos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,80.0,Casa de Apostas Arena Fonte Nova,2025-07-12 21:00:00,1.0,2.0,333964,8,282,4,265,1752364800,26,True,False
87,4,78450,13,286,6,6,8.75,4.78,1.12,8.05,True,claudio-tencati,Cláudio Tencati,C. Tencati,Cláudio Tencati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.67,26.67,Alfredo Jaconi,2025-07-14 20:00:00,0.0,2.0,333966,20,292,17,286,1752534000,26,True,False
88,3,130811,13,277,2,7,0.0,7.77,0.0,7.69,False,souza,Souza,Souza,João Victor de Souza Menezes,8,4,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
89,1,121824,13,264,5,6,0.0,0.8,0.0,1.21,False,kayke,Kayke,Kayke,Kayke Ferrari Guimarães,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Neo Química Arena,2025-07-13 19:00:00,2.0,1.0,333959,3,280,11,264,1752444000,26,True,False
90,10,101727,13,264,2,7,-1.3,5.27,-1.0,9.29,True,matheuzinho,Matheuzinho,Matheuzinho,Matheus França Silva,26,8,5,1,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Neo Química Arena,2025-07-13 19:00:00,2.0,1.0,333959,3,280,11,264,1752444000,26,True,False
91,1,90370,13,356,4,6,0.0,0.0,-0.57,5.43,True,matheus-pereira,Matheus Pereira,M. Pereira,Matheus Pereira da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
92,0,140494,13,262,4,6,0.0,0.0,0.0,1.0,False,joao-alves,João Alves,J. Alves,João Victor Alves Ferreira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
93,0,144255,13,277,3,6,0.0,0.0,0.0,1.0,False,joao-alencar,João Alencar,J. Alencar,João Alencar Santos Paes da Costa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
94,0,141628,13,262,4,6,0.0,0.0,0.0,1.0,False,pablo-lucio,Pablo Lúcio,P. Lúcio,Pablo Lúcio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
95,1,111156,13,356,4,6,0.0,0.0,0.0,0.9,False,rodrigo-santos,Rodrigo Santos,R. Santos,Rodrigo Oliveira dos Santos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
96,0,144561,13,356,4,6,0.0,0.0,0.0,1.0,False,lucas-emanoel,Lucas Emanoel,L. Emanoel,Lucas Emanoel de Abreu dos Reis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
97,1,83251,13,285,2,6,5.0,5.0,1.37,7.37,True,alan-benitez,Alan Benítez,A. Benítez,Alan Max Benítez Domínguez,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
98,1,84735,13,262,4,7,1.2,1.2,-0.68,11.32,True,jorginho,Jorginho,Jorginho,Jorge Luiz Frello Filho,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
99,0,123738,13,356,5,6,0.0,0.0,0.0,5.0,False,herrera,Herrera,Herrera,José María Herrera Ares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
100,1,82639,13,286,2,6,6.2,6.2,2.02,6.02,True,marcelo-hermes,Marcelo Hermes,M. Hermes,Marcelo Gazella Hermes,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,26.67,Alfredo Jaconi,2025-07-14 20:00:00,0.0,2.0,333966,20,292,17,286,1752534000,26,True,False
101,0,78478,13,277,4,6,0.0,0.0,0.0,8.0,False,willian-arao,Willian Arão,W. Arão,Willian Souza Arão da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
102,0,127242,13,264,4,6,0.0,0.0,0.0,1.0,False,bahia,Bahia,Bahia,Luiz Gustavo Lemos Carvalho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Neo Química Arena,2025-07-13 19:00:00,2.0,1.0,333959,3,280,11,264,1752444000,26,True,False
103,0,111757,13,356,4,6,0.0,0.0,0.0,3.0,False,ryan-guilherme,Ryan Guilherme,R. Guilherme,Ryan Guilherme da Silva Pae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
104,0,103576,13,286,5,6,0.0,0.0,0.0,3.0,False,rafael-bilu,Rafael Bilu,R. Bilu,Rafael Bilu Mudesto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,26.67,Alfredo Jaconi,2025-07-14 20:00:00,0.0,2.0,333966,20,292,17,286,1752534000,26,True,False
105,1,121866,13,286,4,6,0.2,0.2,-0.11,1.89,True,hudson,Hudson,Hudson,Hudson Alexandre Batista da Silva,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.67,26.67,Alfredo Jaconi,2025-07-14 20:00:00,0.0,2.0,333966,20,292,17,286,1752534000,26,True,False
106,0,94931,13,286,4,6,0.0,0.0,0.0,5.0,False,lucas-fernandes,Lucas Fernandes,L. Fernandes,Lucas Fernandes da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,26.67,Alfredo Jaconi,2025-07-14 20:00:00,0.0,2.0,333966,20,292,17,286,1752534000,26,True,False
107,0,97321,13,2305,5,2,0.0,0.0,0.0,5.0,False,alesson,Alesson,Alesson,Alesson dos Santos Batista,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,66.67,Maião,2025-08-16 00:00:00,,,333961,7,266,10,2305,1755313200,26,False,False
108,0,99248,13,356,5,6,0.0,0.0,0.0,7.0,False,bareiro,Bareiro,Bareiro,Adam Fernando Bareiro Gamarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
109,0,142867,13,277,5,6,0.0,0.0,0.0,2.0,False,robinho-jr,Robinho Jr,R. Jr,Robson de Souza Júnior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
110,0,144417,13,277,5,6,0.0,0.0,0.0,1.0,False,padula,Padula,Padula,Pedro Padula Tobias de Aguiar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
111,0,90608,13,2305,5,6,0.0,0.0,0.0,4.0,False,francisco-da-costa,Francisco da Costa,F. Costa,Francisco da Costa Aragão,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,66.67,Maião,2025-08-16 00:00:00,,,333961,7,266,10,2305,1755313200,26,False,False
112,2,134246,13,285,4,6,0.0,0.6,0.0,1.14,False,yago-noal,Yago Noal,Y. Noal,Yago Eduardo Noal Lopes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
113,11,97867,13,262,3,2,9.7,6.13,-0.12,8.1,True,leo-ortiz,Léo Ortiz,L. Ortiz,Leonardo Rech Ortiz,9,9,2,2,4,0,8,1,0,0,0,0,2,0,1,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
114,0,71123,13,267,4,6,0.0,0.0,0.0,7.0,False,thiago-mendes,Thiago Mendes,T. Mendes,Thiago Henrique Mendes Ribeiro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,40.0,Mané Garrincha,2025-07-12 18:30:00,2.0,0.0,333958,6,263,14,267,1752355800,26,True,False
115,11,105811,13,285,5,6,2.3,5.53,-0.22,11.71,True,wesley,Wesley,Wesley,Wesley Ribeiro Silva,19,14,25,5,8,4,0,1,0,0,0,0,1,0,2,0,0,0,0,0,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
116,9,94207,13,277,5,7,0.0,7.51,0.0,10.55,False,guilherme,Guilherme,Guilherme,Guilherme Augusto Vieira dos Santos,19,5,20,5,11,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
117,11,96610,13,283,4,7,16.7,8.53,2.15,16.77,True,matheus-pereira,Matheus Pereira,M. Pereira,Matheus Fellipe Costa Pereira,23,15,38,9,9,2,0,4,2,0,0,0,0,0,3,0,0,0,0,0,46.67,73.33,Mineirão,2025-07-13 20:30:00,1.0,4.0,333962,12,284,2,283,1752449400,26,True,False
118,11,123795,13,265,5,6,1.0,1.15,0.04,5.5,True,lucho-rodriguez,Lucho Rodríguez,L. Rodríguez,Luciano Rodríguez Rosales,2,9,7,3,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53.33,80.0,Casa de Apostas Arena Fonte Nova,2025-07-12 21:00:00,1.0,2.0,333964,8,282,4,265,1752364800,26,True,False
119,11,106082,13,286,2,6,0.0,3.64,0.0,6.24,False,ewerthon,Ewerthon,Ewerthon,Ewerthon Diógenes da Silva,20,7,7,2,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6.67,26.67,Alfredo Jaconi,2025-07-14 20:00:00,0.0,2.0,333966,20,292,17,286,1752534000,26,True,False
120,12,51772,13,265,4,6,4.3,3.48,0.18,7.74,True,everton-ribeiro,Everton Ribeiro,E. Ribeiro,Everton Augusto de Barros Ribeiro,18,11,17,4,2,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,53.33,80.0,Casa de Apostas Arena Fonte Nova,2025-07-12 21:00:00,1.0,2.0,333964,8,282,4,265,1752364800,26,True,False
121,7,70216,13,286,1,6,10.2,3.69,1.78,5.85,True,gustavo,Gustavo,Gustavo,Luiz Gustavo de Almeida Pinto,1,0,0,0,0,0,1,1,0,21,14,0,0,0,0,1,0,0,0,0,6.67,26.67,Alfredo Jaconi,2025-07-14 20:00:00,0.0,2.0,333966,20,292,17,286,1752534000,26,True,False
122,13,97341,13,265,6,6,5.82,5.47,-0.27,9.08,True,rogerio-ceni,Rogério Ceni,R. Ceni,Rogério Mücke Ceni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,53.33,80.0,Casa de Apostas Arena Fonte Nova,2025-07-12 21:00:00,1.0,2.0,333964,8,282,4,265,1752364800,26,True,False
123,7,38913,13,286,4,6,1.0,1.57,-0.31,3.69,True,nene,Nenê,Nenê,Anderson Luis de Carvalho - Luiz,2,1,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,26.67,Alfredo Jaconi,2025-07-14 20:00:00,0.0,2.0,333966,20,292,17,286,1752534000,26,True,False
124,10,100652,13,264,5,6,0.0,6.11,0.0,12.03,False,yuri-alberto,Yuri Alberto,Y. Alberto,Yuri Alberto Monteiro da Silva,1,11,10,4,13,2,0,2,5,0,0,0,0,0,1,0,0,0,0,0,60.0,40.0,Neo Química Arena,2025-07-13 19:00:00,2.0,1.0,333959,3,280,11,264,1752444000,26,True,False
125,8,107516,13,286,5,6,0.0,3.02,0.0,4.62,False,enio,Ênio,Ênio,Sebastião Ênio Santos de Almeida,4,4,15,3,3,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.67,26.67,Alfredo Jaconi,2025-07-14 20:00:00,0.0,2.0,333966,20,292,17,286,1752534000,26,True,False
126,9,89275,13,283,2,2,0.0,8.81,-1.87,15.22,True,william,William,William,Willian de Asevedo Furtado,27,11,7,2,3,2,5,1,0,0,0,0,0,0,2,0,0,0,0,0,46.67,73.33,Mineirão,2025-07-13 20:30:00,1.0,4.0,333962,12,284,2,283,1752449400,26,True,False
127,12,90768,13,283,3,7,2.0,3.82,-0.85,7.71,True,fabricio-bruno,Fabrício Bruno,F. Bruno,Fabrício Bruno Soares de Faria,15,8,5,1,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,46.67,73.33,Mineirão,2025-07-13 20:30:00,1.0,4.0,333962,12,284,2,283,1752449400,26,True,False
128,4,69783,13,262,3,2,0.0,8.2,0.0,15.75,False,danilo,Danilo,Danilo,Danilo Luiz da Silva,3,4,3,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
129,10,83257,13,283,5,6,-1.1,3.07,-0.4,6.43,True,gabriel,Gabriel,Gabriel,Gabriel Barbosa Almeida,1,1,3,4,3,3,0,1,2,0,0,0,0,0,2,0,0,0,1,0,46.67,73.33,Mineirão,2025-07-13 20:30:00,1.0,4.0,333962,12,284,2,283,1752449400,26,True,False
130,12,90285,13,262,5,7,1.8,2.29,-0.12,6.0,True,bruno-henrique,Bruno Henrique,B. Henrique,Bruno Henrique Pinto,5,11,12,6,6,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
131,8,101574,13,264,1,7,1.9,3.79,-0.62,8.3,True,hugo-souza,Hugo Souza,H. Souza,Hugo de Souza Nogueira,0,0,0,0,0,0,3,1,0,21,11,0,0,0,0,0,0,0,0,0,60.0,40.0,Neo Química Arena,2025-07-13 19:00:00,2.0,1.0,333959,3,280,11,264,1752444000,26,True,False
132,8,94583,13,262,5,6,0.0,7.17,0.0,17.65,False,pedro,Pedro,Pedro,Pedro Guilherme Abreu dos Santos,2,1,7,7,1,1,0,0,4,0,0,0,1,0,2,0,1,0,1,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
133,9,68685,13,285,4,6,4.0,5.94,0.31,13.37,True,alan-patrick,Alan Patrick,A. Patrick,Alan Patrick Lourenço,7,5,10,4,2,0,0,3,2,0,0,0,0,0,4,0,0,0,0,0,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
134,3,104666,13,356,5,5,0.0,3.53,0.0,11.49,False,moises,Moisés,Moisés,Moisés Vieira da Veiga,2,1,1,1,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
135,8,110426,13,285,2,6,0.0,6.38,0.0,13.7,False,bernabei,Bernabéi,Bernabéi,Alexandro Ezequiel Bernabéi,20,14,8,2,6,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
136,9,61188,13,286,5,6,15.8,2.61,2.84,6.27,True,gilberto,Gilberto,Gilberto,Gilberto Oliveira Souza Júnior,0,12,7,2,3,2,0,2,2,0,0,0,0,0,1,0,0,0,0,0,6.67,26.67,Alfredo Jaconi,2025-07-14 20:00:00,0.0,2.0,333966,20,292,17,286,1752534000,26,True,False
137,12,139076,13,262,6,7,8.84,8.07,-0.24,13.35,True,filipe-luis,Filipe Luís,F. Luís,Filipe Luís Kasmirski,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
138,11,78850,13,2305,2,7,0.0,7.83,0.0,11.09,False,reinaldo,Reinaldo,Reinaldo,Reinaldo Manoel da Silva,10,8,7,4,4,0,2,2,6,0,0,0,0,0,2,0,0,0,1,0,66.67,66.67,Maião,2025-08-16 00:00:00,,,333961,7,266,10,2305,1755313200,26,False,False
139,11,81881,13,356,1,6,0.0,4.75,0.0,8.76,False,joao-ricardo,João Ricardo,J. Ricardo,João Ricardo Riedi,0,0,0,0,0,0,4,0,0,41,18,0,0,0,0,0,0,0,0,1,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
140,11,84042,13,277,5,6,0.0,3.4,0.0,8.83,False,tiquinho-soares,Tiquinho Soares,T. Soares,Francisco das Chagas Soares dos Santos Meireles,6,17,13,4,8,2,0,2,1,0,0,0,0,0,2,0,0,0,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
141,12,102256,13,277,4,3,0.0,1.94,0.0,6.95,False,rollheiser,Rollheiser,Rollheiser,Benjamín Rollheiser,6,13,11,0,6,1,0,3,0,0,0,0,2,0,1,0,0,0,0,0,60.0,46.67,Vila Belmiro,2025-08-16 00:00:00,,,333960,5,275,16,277,1755313200,26,False,False
142,12,87008,13,267,1,6,3.2,2.82,0.12,7.24,True,leo-jardim,Léo Jardim,L. Jardim,Leonardo César Jardim,0,0,2,0,0,0,2,0,0,30,16,0,0,0,0,0,0,0,0,0,86.67,40.0,Mané Garrincha,2025-07-12 18:30:00,2.0,0.0,333958,6,263,14,267,1752355800,26,True,False
143,11,105584,13,267,2,6,0.0,3.74,-0.1,7.09,True,lucas-piton,Lucas Piton,L. Piton,Lucas Piton Crivellaro,13,18,5,0,2,1,2,2,0,0,0,0,0,0,3,0,0,0,0,0,86.67,40.0,Mané Garrincha,2025-07-12 18:30:00,2.0,0.0,333958,6,263,14,267,1752355800,26,True,False
144,7,99267,13,356,4,6,0.5,6.65,-1.0,11.62,True,pochettino,Pochettino,Pochettino,Tomás Pochettino,13,2,4,6,7,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
145,9,68899,13,267,4,6,3.6,3.15,-0.3,9.37,True,philippe-coutinho,Philippe Coutinho,P. Coutinho,Philippe Coutinho Correia,1,8,16,10,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,86.67,40.0,Mané Garrincha,2025-07-12 18:30:00,2.0,0.0,333958,6,263,14,267,1752355800,26,True,False
146,11,97900,13,285,3,6,8.0,3.24,1.52,8.22,True,vitao,Vitão,Vitão,Vitor Eduardo da Silva Matos,14,7,1,1,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,1,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
147,8,99228,13,262,4,6,0.0,2.42,-0.57,8.28,True,de-la-cruz,De la Cruz,D. Cruz,Diego Nicolás de la Cruz Arcosa,9,10,19,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Maracanã,2025-07-12 16:30:00,0.0,2.0,333957,15,276,1,262,1752348600,26,True,False
148,11,99198,13,267,5,6,1.0,7.03,-1.3,14.7,True,vegetti,Vegetti,Vegetti,Pablo Vegetti,3,16,10,2,13,2,0,1,7,0,0,0,1,0,1,0,0,0,0,1,86.67,40.0,Mané Garrincha,2025-07-12 18:30:00,2.0,0.0,333958,6,263,14,267,1752355800,26,True,False
149,9,92854,13,285,5,6,3.0,3.06,-0.32,10.63,True,borre,Borré,Borré,Rafael Santos Borré Maury,3,3,2,1,4,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,13.33,33.33,Beira-Rio,2025-07-12 16:30:00,0.0,1.0,333963,18,287,13,285,1752348600,26,True,False
150,9,85048,13,264,5,3,0.1,6.85,-0.78,14.57,True,memphis-depay,Memphis Depay,M. Depay,Memphis Depay,4,7,13,7,6,0,0,3,3,0,0,0,2,0,3,0,0,0,1,0,60.0,40.0,Neo Química Arena,2025-07-13 19:00:00,2.0,1.0,333959,3,280,11,264,1752444000,26,True,False
151,10,92708,13,356,5,6,1.9,3.04,-0.58,5.74,True,deyverson,Deyverson,Deyverson,Deyverson Brum Silva Acosta,3,9,10,3,9,2,0,1,1,0,0,0,2,0,0,0,0,0,0,0,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
152,1,100830,13,356,1,6,0.8,0.8,1.12,4.83,True,brenno,Brenno,Brenno,Brenno Oliveira Fraga Costa,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,46.67,0.0,Castelão (CE),2025-07-13 20:30:00,1.0,0.0,333965,9,354,19,356,1752449400,26,True,False
153,4,78248,13,264,3,6,3.4,3.35,-0.14,7.11,True,gustavo-henrique,Gustavo Henrique,G. Henrique,Gustavo Henrique Vernes,7,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Neo Química Arena,2025-07-13 19:00:00,2.0,1.0,333959,3,280,11,264,1752444000,26,True,False
154,10,77485,13,264,4,2,1.4,2.9,-0.82,6.11,True,carrillo,Carrillo,Carrillo,André Martín Carrillo Díaz,17,14,7,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Neo Química Arena,2025-07-13 19:00:00,2.0,1.0,333959,3,280,11,264,1752444000,26,True,False
155,8,92440,13,264,3,7,0.0,2.77,0.0,5.07,False,andre-ramalho,André Ramalho,A. Ramalho,André Ramalho Silva,8,12,2,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Neo Química Arena,2025-07-13 19:00:00,2.0,1.0,333959,3,280,11,264,1752444000,26,True,False
156,10,94154,13,264,4,2,0.0,1.28,0.0,3.56,False,maycon,Maycon,Maycon,Maycon de Andrade Barberan,8,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Neo Química Arena,2025-07-13 19:00:00,2.0,1.0,333959,3,280,11,264,1752444000,26,True,False
157,6,97642,13,264,3,6,0.0,4.63,0.0,7.59,False,felix-torres,Félix Torres,F. Torres,Félix Eduardo Torres Caicedo,10,11,1,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Neo Química Arena,2025-07-13 19:00:00,2.0,1.0,333959,3,280,11,264,1752444000,26,True,False
158,9,102340,13,264,3,7,9.4,4.38,1.74,7.3,True,caca,Cacá,Cacá,Carlos de Menezes Júnior,5,8,7,1,2,0,3,2,2,0,0,1,0,0,0,0,0,0,0,0,60.0,40.0,Neo Química Arena,2025-07-13 19:00:00,2.0,1.0,333959,3,280,11,264,1752444000,26,True,False
159,10,105786,13,264,5,7,2.0,2.72,-0.67,6.01,True,talles-magno,Talles Magno,T. Magno,Talles Magno Bacelar Martins,7,10,14,2,5,7,0,1,0,0,0,0,1,0,1,0,0,0,0,0,60.0,40.0,Neo Química Arena,2025-07-13 19:00:00,2.0,1.0,333959,3,280,11,264,1752444000,26,True,False
160,9,89048,13,264,5,7,0.0,2.18,0.0,4.39,False,hector-hernandez,Héctor Hernández,H. Hernández,Héctor José Hernández Marrero,5,4,3,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60.0,40.0,Neo Química Arena,2025-07-13 19:00:00,2.0,1.0,333959,3,280,11,264,1752444000,26,True,False
161,5,107179,13,264,1,6,0.0,3.08,0.0,4.42,False,matheus-donelli,Matheus Donelli,M. Donelli,Matheus Planelles Donelli,0,0,1,0,0,0,1,1,0,13,6,0,0,0,0,0,0,0,0,0,60.0,40.0,Neo Química Arena,2025-07-13 19:00:00,2.0,1.0,333959,3,280,11,264,1752444000,26,True,False
