atletas.rodada_id,atletas.status_id,atletas.pontos_num,atletas.variacao_num,atletas.media_num,atletas.slug,atletas.apelido,atletas.atleta_id,atletas.nome,atletas.clube.id.full.name,atletas.entrou_em_campo,atletas.jogos_num,atletas.clube_id,atletas.posicao_id,atletas.preco_num,atletas.minimo_para_valorizar,atletas.apelido_abreviado,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante,A,CA,DS,FC,FD,FF,FS,I,G,FT,DE,GS,V,CV,PS,SG,DP,PC,PP,GC
7,7,0.6,-0.3,1.8666666666666665,bruno-henrique,Bruno Henrique,90285,Bruno Henrique Pinto,FLA,True,7,262,5,6.14,,B. Henrique,73.33,73.33,Mineirão,2025-05-04 18:30:00,1.0,2.0,334012,1,262,2,283,1746394200,26,True,False,,1.0,1.0,4.0,2.0,5.0,5.0,4.0,1.0,,,,,,,,,,,
7,7,0.0,0.0,1.3333333333333333,gustavo-mosquito,Gustavo Mosquito,97450,Gustavo Henric da Silva,VIT,False,5,287,5,4.42,,G. Mosquito,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0.0,1.0,334015,16,287,12,354,1746307800,26,True,False,1.0,,1.0,6.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,
7,7,2.4,0.29,0.5833333333333334,joao-victor,João Victor,97460,João Victor Carroll Santana,MIR,True,7,2305,3,2.0,,J. Victor,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0.0,1.0,334011,9,2305,3,280,1746482400,26,True,False,,1.0,5.0,8.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,
7,5,0.0,0.0,0.25,carlos-eduardo,Carlos Eduardo,90917,Carlos Eduardo Ferreira de Souza,VIT,False,1,287,5,4.02,,C. Eduardo,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0.0,1.0,334015,16,287,12,354,1746307800,26,True,False,,,1.0,,,,,,,,,,,,,,,,,
7,7,0.0,0.0,0.7000000000000001,ze-marcos,Zé Marcos,90943,José Marcos Alves Luis,VIT,False,6,287,3,3.11,,Z. Marcos,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0.0,1.0,334015,16,287,12,354,1746307800,26,True,False,,,4.0,3.0,,,3.0,,,,,,,,,,,,,
7,7,3.0,-0.07,3.6,erick-pulgar,Erick Pulgar,91473,Erick Antonio Pulgar Farfán,FLA,True,7,262,4,7.26,,E. Pulgar,73.33,73.33,Mineirão,2025-05-04 18:30:00,1.0,2.0,334012,1,262,2,283,1746394200,26,True,False,,2.0,12.0,13.0,2.0,,7.0,,1.0,,,,,,,,,,,
7,7,-0.6,-1.89,4.533333333333333,rony,Rony,91607,Ronielson da Silva Barbosa,CAM,True,7,282,5,10.89,,Rony,60.0,6.67,Alfredo Jaconi,2025-05-05 20:00:00,1.0,0.0,334016,7,282,19,286,1746486000,26,True,False,,1.0,6.0,12.0,9.0,4.0,7.0,8.0,2.0,,,,,,1.0,,,,,
7,7,5.5,-0.23,2.6666666666666665,igor-carius,Igor Cariús,91639,Igor Aquino da Silva,SPT,True,4,292,2,8.69,,I. Cariús,6.67,66.67,Maracanã,2025-05-03 18:30:00,1.0,2.0,334007,20,292,6,266,1746307800,26,True,False,,,9.0,4.0,2.0,1.0,6.0,3.0,,,,,,,,2.0,,,,
7,7,6.3,0.23,2.6666666666666665,caique-franca,Caíque França,91808,Caíque França Godoy,SPT,True,7,292,1,6.73,,C. França,6.67,66.67,Maracanã,2025-05-03 18:30:00,1.0,2.0,334007,20,292,6,266,1746307800,26,True,False,,2.0,1.0,,,,1.0,,,,24.0,10.0,,,,2.0,,,,
7,7,6.1,0.64,4.233333333333333,ze-ivaldo,Zé Ivaldo,91866,José Ivaldo Almeida Silva,SAN,True,7,277,3,7.04,,Z. Ivaldo,46.67,53.33,Arena do Grêmio,2025-05-04 16:00:00,0.0,1.0,334013,15,277,11,284,1746385200,26,True,False,,2.0,11.0,8.0,,7.0,2.0,2.0,1.0,,,,,,,1.0,,,,
7,6,0.0,0.0,-0.2166666666666666,danilo-barbosa,Danilo Barbosa,86777,Danilo Barbosa da Silva,BOT,False,1,263,4,4.87,,D. Barbosa,73.33,66.67,Casa de Apostas Arena Fonte Nova,2025-05-03 21:00:00,0.0,1.0,334014,8,263,5,265,1746316800,26,True,False,,1.0,,1.0,,,,,,,,,,,,,,,,
7,6,0.0,0.0,0.5666666666666667,jose-welison,José Welison,86859,José Welison da Silva,FOR,False,5,356,4,3.44,,J. Welison,20.0,26.67,Morumbis,2025-05-02 21:30:00,0.0,0.0,334010,18,356,14,276,1746232200,26,False,False,,,2.0,2.0,,,2.0,,,,,,,,,,,,,
7,6,0.0,0.0,0.0,renato-kayzer,Renato Kayzer,92696,Renato Kayzer de Souza,VIT,False,0,287,5,4.0,,R. Kayzer,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0.0,1.0,334015,16,287,12,354,1746307800,26,True,False,,,,,,,,,,,,,,,,,,,,
7,6,0.0,0.0,3.6,deyverson,Deyverson,92708,Deyverson Brum Silva Acosta,FOR,False,6,356,5,5.94,,Deyverson,20.0,26.67,Morumbis,2025-05-02 21:30:00,0.0,0.0,334010,18,356,14,276,1746232200,26,False,False,,1.0,2.0,7.0,2.0,6.0,7.0,,1.0,1.0,,,,,,,,,,
7,6,0.0,0.0,0.0,bruno-rodrigues,Bruno Rodrigues,92811,Bruno Rafael Rodrigues do Nascimento,PAL,False,0,275,5,6.0,,B. Rodrigues,60.0,46.67,Mané Garrincha,2025-05-04 16:00:00,1.0,0.0,334008,4,275,13,267,1746385200,26,True,False,,,,,,,,,,,,,,,,,,,,
7,5,0.0,0.0,3.3833333333333333,borre,Borré,92854,Rafael Santos Borré Maury,INT,False,6,285,5,12.02,,Borré,20.0,40.0,Neo Química Arena,2025-05-03 18:30:00,2.0,4.0,334009,17,285,10,264,1746307800,26,True,False,,,2.0,3.0,,2.0,2.0,3.0,2.0,,,,,,,,,,,
7,6,2.7,0.32,1.0166666666666668,ronaldo,Ronaldo,92981,Ronaldo da Silva Souza Guerrero,INT,True,7,285,4,3.58,,Ronaldo,20.0,40.0,Neo Química Arena,2025-05-03 18:30:00,2.0,4.0,334009,17,285,10,264,1746307800,26,True,False,,1.0,8.0,12.0,1.0,,,1.0,,,,,,,,,,,,
7,5,0.0,0.0,0.0,vina,Viña,98974,Matías Nicolás Viña Susperreguy,FLA,False,0,262,2,8.0,,Viña,73.33,73.33,Mineirão,2025-05-04 18:30:00,1.0,2.0,334012,1,262,2,283,1746394200,26,True,False,,,,,,,,,,,,,,,,,,,,
7,6,0.0,0.0,2.7,rogel,Rogel,98975,Agustín Maximiliano Rogel Paita,INT,False,4,285,3,6.46,,Rogel,20.0,40.0,Neo Química Arena,2025-05-03 18:30:00,2.0,4.0,334009,17,285,10,264,1746307800,26,True,False,,,5.0,6.0,,,1.0,,,,,,,,,2.0,,,,
7,7,0.0,0.0,0.0666666666666666,breno-lopes,Breno Lopes,93988,Breno Henrique Vasconcelos Lopes,FOR,False,1,356,5,5.54,,B. Lopes,20.0,26.67,Morumbis,2025-05-02 21:30:00,0.0,0.0,334010,18,356,14,276,1746232200,26,False,False,,,,,,,1.0,1.0,,,,,,,,,,,,
7,7,1.6,-0.96,3.6833333333333336,john,John,94044,John Victor Maciel Furtado,BOT,True,7,263,1,10.21,,John,73.33,66.67,Casa de Apostas Arena Fonte Nova,2025-05-03 21:00:00,0.0,1.0,334014,8,263,5,265,1746316800,26,True,False,,2.0,1.0,1.0,,,,,,,18.0,5.0,,,,3.0,,,,
7,2,0.0,0.0,1.75,diego-pituca,Diego Pituca,94156,Diego Cristiano Evaristo,SAN,False,6,277,4,4.51,,D. Pituca,46.67,53.33,Arena do Grêmio,2025-05-04 16:00:00,0.0,1.0,334013,15,277,11,284,1746385200,26,True,False,,2.0,1.0,2.0,,2.0,4.0,,1.0,,,,,,,,,,,
7,6,0.0,0.0,5.616666666666667,guilherme,Guilherme,94207,Guilherme Augusto Vieira dos Santos,SAN,False,6,277,5,8.68,,Guilherme,46.67,53.33,Arena do Grêmio,2025-05-04 16:00:00,0.0,1.0,334013,15,277,11,284,1746385200,26,True,False,,,16.0,3.0,4.0,8.0,13.0,1.0,,,,,,,,,,,,
7,6,0.0,0.0,0.3166666666666666,raphael-veiga,Raphael Veiga,94509,Raphael Cavalcante Veiga,PAL,False,2,275,4,17.12,,R. Veiga,60.0,46.67,Mané Garrincha,2025-05-04 16:00:00,1.0,0.0,334008,4,275,13,267,1746385200,26,True,False,,,2.0,3.0,2.0,1.0,4.0,,,,,,,,1.0,,,,,
7,7,2.7,-3.99,7.433333333333333,pedro,Pedro,94583,Pedro Guilherme Abreu dos Santos,FLA,True,4,262,5,20.8,,Pedro,73.33,73.33,Mineirão,2025-05-04 18:30:00,1.0,2.0,334012,1,262,2,283,1746394200,26,True,False,1.0,,1.0,,5.0,1.0,4.0,,4.0,1.0,,,,,1.0,,,,1.0,
7,6,0.0,0.0,0.0,bruno-xavier,Bruno Xavier,95288,Bruno César Xavier Sislo,VIT,False,0,287,4,4.0,,B. Xavier,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0.0,1.0,334015,16,287,12,354,1746307800,26,True,False,,,,,,,,,,,,,,,,,,,,
7,7,9.2,0.99,3.4166666666666665,gerson,Gerson,89256,Gerson Santos da Silva,FLA,True,6,262,4,11.12,,Gerson,73.33,73.33,Mineirão,2025-05-04 18:30:00,1.0,2.0,334012,1,262,2,283,1746394200,26,True,False,2.0,,5.0,4.0,4.0,2.0,14.0,,,,,,,,,,,,,
7,5,0.0,0.0,0.0,matheus-sales,Matheus Sales,89285,Matheus de Sales Cabral,MIR,False,0,2305,4,4.0,,M. Sales,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0.0,1.0,334011,9,2305,3,280,1746482400,26,True,False,,,,,,,,,,,,,,,,,,,,
7,7,2.7,0.1,4.083333333333333,artur,Artur,95799,Artur Victor Guimarães,BOT,True,7,263,5,8.63,,Artur,73.33,66.67,Casa de Apostas Arena Fonte Nova,2025-05-03 21:00:00,0.0,1.0,334014,8,263,5,265,1746316800,26,True,False,2.0,1.0,5.0,7.0,2.0,4.0,9.0,1.0,,1.0,,,,,,,,,,
7,2,0.0,0.0,-0.0999999999999999,allan,Allan,96652,Allan Rodrigues de Souza,FLA,False,4,262,4,2.2,,Allan,73.33,73.33,Mineirão,2025-05-04 18:30:00,1.0,2.0,334012,1,262,2,283,1746394200,26,True,False,,,,2.0,,,,,,,,,,,,,,,,
7,6,0.0,0.0,2.1,saravia,Saravia,96725,Renzo Saravia,CAM,False,4,282,2,5.65,,Saravia,60.0,6.67,Alfredo Jaconi,2025-05-05 20:00:00,1.0,0.0,334016,7,282,19,286,1746486000,26,True,False,,,1.0,5.0,,2.0,2.0,,,,,,,,,2.0,,,,
7,6,0.4,-0.72,1.05,carlinhos,Carlinhos,96831,Carlos Moisés de Lima,VIT,True,2,287,5,5.29,,Carlinhos,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0.0,1.0,334015,16,287,12,354,1746307800,26,True,False,,1.0,,6.0,,2.0,,1.0,1.0,,,,,,,,,,,
7,5,0.0,-0.31,0.0,dalbert,Dalbert,97173,Dalbert Henrique Chagas Estevão,SPT,True,1,292,2,2.69,,Dalbert,6.67,66.67,Maracanã,2025-05-03 18:30:00,1.0,2.0,334007,20,292,6,266,1746307800,26,True,False,,,,,,,,,,,,,,,,,,,,
7,6,0.0,0.0,0.2833333333333333,junior-santos,Júnior Santos,101002,José Antonio dos Santos Júnior,CAM,False,2,282,5,7.98,,J. Santos,60.0,6.67,Alfredo Jaconi,2025-05-05 20:00:00,1.0,0.0,334016,7,282,19,286,1746486000,26,True,False,,,,,2.0,,2.0,,,,,,,,,,,,,
7,7,0.0,0.0,0.7833333333333333,pepe,Pepê,101573,João Pedro Vilardi Pinto,VIT,False,4,287,4,5.68,,Pepê,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0.0,1.0,334015,16,287,12,354,1746307800,26,True,False,,1.0,6.0,7.0,,,7.0,,,,,,,,,,,,,
7,6,-1.0,-0.52,0.0,marcal,Marçal,97468,Fernando Marçal de Oliveira,BOT,False,0,263,2,4.48,,Marçal,73.33,66.67,Casa de Apostas Arena Fonte Nova,2025-05-03 21:00:00,0.0,1.0,334014,8,263,5,265,1746316800,26,True,False,,1.0,,,,,,,,,,,,,,,,,,
7,6,0.0,0.0,0.0,thiago-couto,Thiago Couto,97645,Thiago Couto Wenceslau,SPT,False,0,292,1,3.0,,T. Couto,6.67,66.67,Maracanã,2025-05-03 18:30:00,1.0,2.0,334007,20,292,6,266,1746307800,26,True,False,,,,,,,,,,,,,,,,,,,,
7,6,0.0,0.0,-0.1833333333333333,murilo,Murilo,97653,Murilo Cerqueira Paim,PAL,False,2,275,3,7.71,,Murilo,60.0,46.67,Mané Garrincha,2025-05-04 16:00:00,1.0,0.0,334008,4,275,13,267,1746385200,26,True,False,,2.0,,4.0,,,1.0,,,,,,,,,1.0,,,,
7,7,-0.3,-0.53,3.8,erick,Erick,97810,Erick de Arruda Serafim,VIT,True,7,287,5,5.25,,Erick,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0.0,1.0,334015,16,287,12,354,1746307800,26,True,False,2.0,,3.0,2.0,,2.0,15.0,,,,,,,,,,,,,
7,7,1.2,-0.99,3.3166666666666664,leo-ortiz,Léo Ortiz,97867,Leonardo Rech Ortiz,FLA,True,6,262,3,5.12,,L. Ortiz,73.33,73.33,Mineirão,2025-05-04 18:30:00,1.0,2.0,334012,1,262,2,283,1746394200,26,True,False,,1.0,5.0,6.0,1.0,1.0,,,,,,,,,,3.0,,,,
7,7,1.2,-0.31,2.9,vitao,Vitão,97900,Vitor Eduardo da Silva Matos,INT,True,7,285,3,7.65,,Vitão,20.0,40.0,Neo Química Arena,2025-05-03 18:30:00,2.0,4.0,334009,17,285,10,264,1746307800,26,True,False,,2.0,11.0,5.0,,,,,,,,,,,,2.0,,,,
7,5,0.0,0.0,0.0,bastos,Bastos,98280,Bartolomeu Jacinto Quissanga,BOT,False,0,263,3,11.0,,Bastos,73.33,66.67,Casa de Apostas Arena Fonte Nova,2025-05-03 21:00:00,0.0,1.0,334014,8,263,5,265,1746316800,26,True,False,,,,,,,,,,,,,,,,,,,,
7,5,0.0,0.0,3.35,lyanco,Lyanco,92087,Lyanco Evangelista Silveira Neves Vojnovic,CAM,False,4,282,3,9.43,,Lyanco,60.0,6.67,Alfredo Jaconi,2025-05-05 20:00:00,1.0,0.0,334016,7,282,19,286,1746486000,26,True,False,,,10.0,7.0,2.0,,4.0,2.0,,,,,,1.0,,2.0,,,,
7,6,0.0,0.0,0.0,juninho,Juninho,92182,José Carlos Ferreira Júnior,INT,False,1,285,3,3.63,,Juninho,20.0,40.0,Neo Química Arena,2025-05-03 18:30:00,2.0,4.0,334009,17,285,10,264,1746307800,26,True,False,,1.0,,1.0,,,,,,,,,,,,,,,,
7,6,0.0,0.0,0.0,di-placido,Di Placido,98605,Leonel Di Placido,SPT,False,0,292,2,4.0,,D. Placido,6.67,66.67,Maracanã,2025-05-03 18:30:00,1.0,2.0,334007,20,292,6,266,1746307800,26,True,False,,,,,,,,,,,,,,,,,,,,
7,7,0.0,0.0,3.25,kuscevic,Kuscevic,98619,Benjamín Kuščević Jaramillo,FOR,False,6,356,3,7.23,,Kuscevic,20.0,26.67,Morumbis,2025-05-02 21:30:00,0.0,0.0,334010,18,356,14,276,1746232200,26,False,False,,,7.0,6.0,,,1.0,,,,,,,,,3.0,,,,
7,5,0.0,0.0,5.633333333333333,savarino,Savarino,98672,Jefferson David Savarino Quintero,BOT,False,6,263,4,11.64,,Savarino,73.33,66.67,Casa de Apostas Arena Fonte Nova,2025-05-03 21:00:00,0.0,1.0,334014,8,263,5,265,1746316800,26,True,False,1.0,1.0,3.0,2.0,5.0,7.0,3.0,,2.0,,,,,,,,,,,
7,6,0.0,0.0,1.2666666666666666,titi-ortiz,Titi Ortíz,98738,Christian Jonatan Ortíz - Cristian,SPT,False,3,292,4,6.17,,T. Ortíz,6.67,66.67,Maracanã,2025-05-03 18:30:00,1.0,2.0,334007,20,292,6,266,1746307800,26,True,False,,,1.0,2.0,2.0,1.0,1.0,,,1.0,,,,,,,,,,
7,7,3.4,-0.17,3.1833333333333336,cuello,Cuello,98909,Tomás Esteban Cuello,CAM,True,7,282,5,8.05,,Cuello,60.0,6.67,Alfredo Jaconi,2025-05-05 20:00:00,1.0,0.0,334016,7,282,19,286,1746486000,26,True,False,,2.0,3.0,9.0,6.0,8.0,15.0,,1.0,,,,,,,,,,,
7,6,0.0,0.0,0.1833333333333333,matheus-alexandre,Matheus Alexandre,103347,Matheus Alexandre Anastácio de Souza,SPT,False,3,292,2,4.91,,M. Alexandre,6.67,66.67,Maracanã,2025-05-03 18:30:00,1.0,2.0,334007,20,292,6,266,1746307800,26,True,False,,3.0,4.0,4.0,,,1.0,,,,,,,,,1.0,,1.0,,
7,7,0.0,0.0,1.45,emmanuel-martinez,Emmanuel Martínez,103388,Leandro Emmanuel Martínez,FOR,False,4,356,4,6.14,,E. Martínez,20.0,26.67,Morumbis,2025-05-02 21:30:00,0.0,0.0,334010,18,356,14,276,1746232200,26,False,False,,3.0,5.0,7.0,2.0,,5.0,,1.0,,,,,,,,,,,
7,6,0.8,-0.41,1.4166666666666667,lucas-braga,Lucas Braga,99119,Lucas Braga Ribeiro,VIT,True,3,287,5,6.26,,L. Braga,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0.0,1.0,334015,16,287,12,354,1746307800,26,True,False,,1.0,1.0,3.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,
7,3,2.4,-0.39,2.1,de-la-cruz,De la Cruz,99228,Diego Nicolás de la Cruz Arcosa,FLA,True,6,262,4,9.17,,D. Cruz,73.33,73.33,Mineirão,2025-05-04 18:30:00,1.0,2.0,334012,1,262,2,283,1746394200,26,True,False,,3.0,9.0,9.0,2.0,,15.0,,,,,,,,,,,,,
7,7,4.3,-0.27,3.033333333333333,chico,Chico,99253,Francisco Alves da Silva Neto - Melo,SPT,True,7,292,3,6.59,,Chico,6.67,66.67,Maracanã,2025-05-03 18:30:00,1.0,2.0,334007,20,292,6,266,1746307800,26,True,False,,1.0,13.0,3.0,,4.0,3.0,,,,,,,,,2.0,,1.0,,
7,5,0.0,0.0,0.0,pochettino,Pochettino,99267,Tomás Pochettino,FOR,False,1,356,4,9.0,,Pochettino,20.0,26.67,Morumbis,2025-05-02 21:30:00,0.0,0.0,334010,18,356,14,276,1746232200,26,False,False,,,,,,,,,,,,,,,,,,,,
7,6,0.0,0.0,4.25,alexander-barboza,Alexander Barboza,99274,Alexander Nahuel Barboza Ullúa,BOT,False,5,263,3,10.64,,A. Barboza,73.33,66.67,Casa de Apostas Arena Fonte Nova,2025-05-03 21:00:00,0.0,1.0,334014,8,263,5,265,1746316800,26,True,False,,3.0,13.0,9.0,,2.0,,,,,,,,,,3.0,,,,
7,6,1.5,-0.48,1.9166666666666667,michael,Michael,99392,Michael Richard Delgado de Oliveira,FLA,True,6,262,5,6.8,,Michael,73.33,73.33,Mineirão,2025-05-04 18:30:00,1.0,2.0,334012,1,262,2,283,1746394200,26,True,False,2.0,,3.0,1.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,
7,6,0.0,0.0,1.65,baralhas,Baralhas,99440,Gabriel Baralhas dos Santos,VIT,False,5,287,4,5.11,,Baralhas,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0.0,1.0,334015,16,287,12,354,1746307800,26,True,False,,1.0,6.0,7.0,1.0,1.0,4.0,,,,,,,,,,,,,
7,7,4.2,0.25,3.1,rivera,Rivera,95357,Christian Hernando Rivera Cuéllar,SPT,True,6,292,4,5.35,,Rivera,6.67,66.67,Maracanã,2025-05-03 18:30:00,1.0,2.0,334007,20,292,6,266,1746307800,26,True,False,,3.0,17.0,14.0,,,10.0,,,,,,,,,,,,,
7,6,0.0,0.0,2.216666666666667,gregore,Gregore,95464,Gregore de Magalhães da Silva,BOT,False,6,263,4,6.96,,Gregore,73.33,66.67,Casa de Apostas Arena Fonte Nova,2025-05-03 21:00:00,0.0,1.0,334014,8,263,5,265,1746316800,26,True,False,,3.0,16.0,26.0,1.0,2.0,6.0,,,,,,,,,,,,,
7,6,1.1,-0.47,1.8333333333333333,igor-gomes,Igor Gomes,100084,Igor Silveira Gomes,CAM,True,5,282,4,5.08,,I. Gomes,60.0,6.67,Alfredo Jaconi,2025-05-05 20:00:00,1.0,0.0,334016,7,282,19,286,1746486000,26,True,False,,,1.0,4.0,1.0,2.0,2.0,,1.0,,,,,,,,,,,
7,6,0.0,0.0,0.0,pedro-augusto,Pedro Augusto,100085,Pedro Augusto Borges da Costa,FOR,False,0,356,4,3.0,,P. Augusto,20.0,26.67,Morumbis,2025-05-02 21:30:00,0.0,0.0,334010,18,356,14,276,1746232200,26,False,False,,,,,,,,,,,,,,,,,,,,
7,6,0.0,0.0,-0.5,brenno,Brenno,100830,Brenno Oliveira Fraga Costa,FOR,False,0,356,1,3.71,,Brenno,20.0,26.67,Morumbis,2025-05-02 21:30:00,0.0,0.0,334010,18,356,14,276,1746232200,26,False,False,,,,,,,,,,,,,,1.0,,,,,,
7,7,1.2,-1.98,4.3500000000000005,vitinho,Vitinho,100898,Victor Alexander da Silva,BOT,True,7,263,2,8.53,,Vitinho,73.33,66.67,Casa de Apostas Arena Fonte Nova,2025-05-03 21:00:00,0.0,1.0,334014,8,263,5,265,1746316800,26,True,False,,,11.0,5.0,,,,,1.0,,,,,,,3.0,,,,
7,7,1.6,-0.18,0.5166666666666666,ronald-lopes,Ronald Lopes,100969,Ronald dos Santos Lopes,VIT,True,5,287,4,2.94,,R. Lopes,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0.0,1.0,334015,16,287,12,354,1746307800,26,True,False,,1.0,3.0,11.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,
7,6,-1.0,-0.58,0.1999999999999999,newton,Newton,104693,Newton Araújo da Costa Júnior,BOT,True,3,263,4,2.56,,Newton,73.33,66.67,Casa de Apostas Arena Fonte Nova,2025-05-03 21:00:00,0.0,1.0,334014,8,263,5,265,1746316800,26,True,False,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
7,7,0.0,0.0,3.8733333333333335,juan-vojvoda,Juan Vojvoda,104754,Juan Pablo Vojvoda Rizzo,FOR,False,6,356,6,10.62,,J. Vojvoda,20.0,26.67,Morumbis,2025-05-02 21:30:00,0.0,0.0,334010,18,356,14,276,1746232200,26,False,False,,,,,,,,,,,,,1.0,,,,,,,
7,6,0.0,0.0,1.2833333333333334,ramon,Ramon,101597,Ramon Ramos Lima,INT,False,2,285,2,6.24,,Ramon,20.0,40.0,Neo Química Arena,2025-05-03 18:30:00,2.0,4.0,334009,17,285,10,264,1746307800,26,True,False,,1.0,2.0,1.0,,,2.0,,,,,,,,,1.0,,,,
7,6,0.0,0.0,0.0,felipe-jonatan,Felipe Jonatan,101708,Felipe Jonatan Rocha Andrade,FOR,False,0,356,2,6.0,,F. Jonatan,20.0,26.67,Morumbis,2025-05-02 21:30:00,0.0,0.0,334010,18,356,14,276,1746232200,26,False,False,,,,,,,,,,,,,,,,,,,,
7,3,-1.1,-0.87,1.2,claudinho,Claudinho,101752,Claudio Coelho Salvático,VIT,True,7,287,2,4.12,,Claudinho,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0.0,1.0,334015,16,287,12,354,1746307800,26,True,False,,3.0,8.0,5.0,,1.0,3.0,,,,,,,,,,,,,
7,5,0.0,0.0,1.4166666666666667,vitinho,Vitinho,101960,Vitor Hugo Naum dos Santos,INT,False,6,285,5,5.03,,Vitinho,20.0,40.0,Neo Química Arena,2025-05-03 18:30:00,2.0,4.0,334009,17,285,10,264,1746307800,26,True,False,,2.0,7.0,11.0,1.0,2.0,6.0,1.0,,,,,,,,,,,,
7,5,0.0,0.0,0.0,britez,Brítez,101995,Emanuel Fermín Brítez,FOR,False,0,356,3,7.0,,Brítez,20.0,26.67,Morumbis,2025-05-02 21:30:00,0.0,0.0,334010,18,356,14,276,1746232200,26,False,False,,,,,,,,,,,,,,,,,,,,
7,7,10.4,1.46,6.033333333333332,piquerez,Piquerez,102130,Joaquín Piquerez Moreira,PAL,True,7,275,2,13.3,,Piquerez,60.0,46.67,Mané Garrincha,2025-05-04 16:00:00,1.0,0.0,334008,4,275,13,267,1746385200,26,True,False,,,6.0,3.0,1.0,7.0,3.0,,2.0,,,,,,,4.0,,,,
7,7,0.5,-0.51,2.15,lucas-halter,Lucas Halter,102253,Lucas Halter,VIT,True,7,287,3,3.06,,L. Halter,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0.0,1.0,334015,16,287,12,354,1746307800,26,True,False,,2.0,4.0,2.0,,1.0,,1.0,1.0,,,,,,,,,,,
7,5,0.0,0.0,0.0,val-soares,Val Soares,98306,Valdemir de Oliveira Soares,VIT,False,0,287,4,3.0,,V. Soares,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0.0,1.0,334015,16,287,12,354,1746307800,26,True,False,,,,,,,,,,,,,,,,,,,,
7,7,2.9,0.27,1.0166666666666666,negueba,Negueba,98384,Luiz Henrique Soares Firmino,MIR,True,4,2305,5,3.5,,Negueba,66.67,46.67,Cícero de Souza Marques,2025-05-05 19:00:00,0.0,1.0,334011,9,2305,3,280,1746482400,26,True,False,,1.0,3.0,4.0,1.0,2.0,8.0,1.0,,,,,,,,,,,,
7,6,4.0,0.15,0.54,mastriani,Mastriani,102561,Gonzalo Mathías Mastriani Borges,BOT,True,5,263,5,5.19,,Mastriani,73.33,66.67,Casa de Apostas Arena Fonte Nova,2025-05-03 21:00:00,0.0,1.0,334014,8,263,5,265,1746316800,26,True,False,,,2.0,3.0,1.0,4.0,1.0,3.0,,,,,,,,,,,,
7,6,0.0,0.0,0.0,thiaguinho,Thiaguinho,102599,Thiago Beserra dos Santos Conti,VIT,False,0,287,4,3.0,,Thiaguinho,20.0,46.67,Presidente Vargas (CE),2025-05-03 18:30:00,0.0,1.0,334015,16,287,12,354,1746307800,26,True,False,,,,,,,,,,,,,,,,,,,,
7,7,0.5,-0.45,6.066666666666666,facundo-torres,Facundo Torres,102950,Facundo Daniel Torres Pérez,PAL,True,7,275,5,10.48,,F. Torres,60.0,46.67,Mané Garrincha,2025-05-04 16:00:00,1.0,0.0,334008,4,275,13,267,1746385200,26,True,False,1.0,1.0,7.0,4.0,3.0,1.0,4.0,1.0,2.0,1.0,,,,,,,,,,
7,7,6.7,-0.33,7.899999999999999,escobar,Escobar,102975,Gonzalo Daniel Escobar,SAN,True,7,277,2,10.99,,Escobar,46.67,53.33,Arena do Grêmio,2025-05-04 16:00:00,0.0,1.0,334013,15,277,11,284,1746385200,26,True,False,,,38.0,11.0,,2.0,8.0,,,,,,,,,1.0,,,,
7,7,1.6,-0.41,2.9,gabriel-brazao,Gabriel Brazão,103056,Gabriel Nascimento Rezende Brazão - Resende,SAN,True,7,277,1,4.81,,G. Brazão,46.67,53.33,Arena do Grêmio,2025-05-04 16:00:00,0.0,1.0,334013,15,277,11,284,1746385200,26,True,False,,,1.0,,,,2.0,,,,18.0,10.0,,,,1.0,,,,
