,atletas.jogos_num,atletas.atleta_id,atletas.rodada_id,atletas.clube_id,atletas.posicao_id,atletas.status_id,atletas.pontos_num,atletas.media_num,atletas.variacao_num,atletas.preco_num,atletas.entrou_em_campo,atletas.slug,atletas.apelido,atletas.apelido_abreviado,atletas.nome,CA,DE,DP,FS,GS,SG,DS,FC,FF,I,CV,FD,FT,PC,G,A,PS,V,PP,GC,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
315,13,122897,14,280,3,7,8.2,3.46,1.24,6.76,True,guzman-rodriguez,Guzmán Rodríguez,G. Rodríguez,Guzmán Rodríguez Ferrari,3,0,0,6,0,5,6,9,4,0,0,2,0,0,1,0,0,0,0,0,6.67,66.67,Cícero de Souza Marques,2025-07-16 21:30:00,2.0,2.0,334001,16,276,3,280,1752712200,26,True,False
316,0,104588,14,280,1,5,0.0,0.0,0.0,2.0,False,fabricio,Fabrício,Fabrício,Fabrício Oliveira de Souza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,66.67,Cícero de Souza Marques,2025-07-16 21:30:00,2.0,2.0,334001,16,276,3,280,1752712200,26,True,False
317,0,100695,14,280,5,6,0.0,0.0,0.0,5.0,False,fernando,Fernando,Fernando,Fernando dos Santos Pedro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,66.67,Cícero de Souza Marques,2025-07-16 21:30:00,2.0,2.0,334001,16,276,3,280,1752712200,26,True,False
318,2,106160,14,280,1,6,0.0,7.6,0.0,7.09,False,lucao,Lucão,Lucão,Lucas Alexandre Galdino de Azevedo,1,9,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,66.67,Cícero de Souza Marques,2025-07-16 21:30:00,2.0,2.0,334001,16,276,3,280,1752712200,26,True,False
319,14,132580,14,280,5,6,2.7,3.56,0.32,6.18,True,vinicinho,Vinicinho,Vinicinho,Vinicius Mendonça Pereira,2,0,0,26,0,0,15,14,5,4,0,5,0,0,0,2,1,0,0,0,6.67,66.67,Cícero de Souza Marques,2025-07-16 21:30:00,2.0,2.0,334001,16,276,3,280,1752712200,26,True,False
320,8,94067,14,280,4,5,0.0,2.27,0.0,4.9,False,matheus-fernandes,Matheus Fernandes,M. Fernandes,Matheus Fernandes Siqueira,1,0,0,2,0,0,13,7,1,0,0,0,0,0,0,0,0,0,0,0,6.67,66.67,Cícero de Souza Marques,2025-07-16 21:30:00,2.0,2.0,334001,16,276,3,280,1752712200,26,True,False
321,5,106434,14,280,3,6,0.0,6.1,0.0,8.27,False,eduardo-santos,Eduardo Santos,E. Santos,Eduardo Gonzaga Mendes Santos,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,66.67,Cícero de Souza Marques,2025-07-16 21:30:00,2.0,2.0,334001,16,276,3,280,1752712200,26,True,False
322,6,122394,14,280,4,6,0.0,0.35,-0.1,2.12,True,gustavinho,Gustavinho,Gustavinho,Gustavo Ribeiro Neves,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,6.67,66.67,Cícero de Souza Marques,2025-07-16 21:30:00,2.0,2.0,334001,16,276,3,280,1752712200,26,True,False
323,14,126977,14,280,6,7,4.38,6.35,-0.01,9.38,True,fernando-seabra,Fernando Seabra,F. Seabra,Fernando Seabra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6.67,66.67,Cícero de Souza Marques,2025-07-16 21:30:00,2.0,2.0,334001,16,276,3,280,1752712200,26,True,False
324,7,117314,14,280,5,6,0.0,1.22,0.0,2.83,False,thiago-borbas,Thiago Borbas,T. Borbas,Thiago Nicolás Borbas Silva,3,0,0,3,0,0,1,5,1,0,0,1,0,0,1,0,0,0,0,0,6.67,66.67,Cícero de Souza Marques,2025-07-16 21:30:00,2.0,2.0,334001,16,276,3,280,1752712200,26,True,False
325,4,113157,14,280,2,6,0.5,2.13,-0.3,4.8,True,nathan-mendes,Nathan Mendes,N. Mendes,Nathan Gabriel de Souza Mendes,0,0,0,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6.67,66.67,Cícero de Souza Marques,2025-07-16 21:30:00,2.0,2.0,334001,16,276,3,280,1752712200,26,True,False
326,6,105213,14,280,2,2,0.0,3.22,-0.28,5.77,True,sant-anna,Sant'Anna,Sant'Anna,Ariel Agustín Sant'Anna Quintero,2,0,0,1,0,1,7,3,4,0,0,0,1,0,0,0,0,0,0,0,6.67,66.67,Cícero de Souza Marques,2025-07-16 21:30:00,2.0,2.0,334001,16,276,3,280,1752712200,26,True,False
327,6,84847,14,277,3,7,3.7,2.58,0.4,5.55,True,luan-peres,Luan Peres,L. Peres,Luan Peres Petroni,4,0,0,3,0,3,3,9,0,0,0,1,0,0,0,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,False
328,11,80313,14,265,2,7,0.0,4.12,0.0,7.57,False,gilberto,Gilberto,Gilberto,Gilberto Moraes Júnior,2,0,0,5,0,3,14,9,3,1,0,1,0,0,1,0,0,0,0,0,33.33,80.0,Fonte Nova,2025-07-16 00:00:00,,,334004,14,285,4,265,1752634800,26,False,False
329,6,68923,14,277,3,6,0.0,2.25,0.0,5.06,False,gil,Gil,Gil,Carlos Gilberto do Nascimento Silva,2,0,0,1,0,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,False
330,10,87470,14,277,4,6,0.0,2.37,0.0,5.32,False,thaciano,Thaciano,Thaciano,Thaciano Mickael da Silva,0,0,0,5,0,0,7,1,3,6,0,1,0,0,1,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,False
331,12,102975,14,277,2,7,6.7,6.37,1.12,10.16,True,escobar,Escobar,Escobar,Gonzalo Daniel Escobar,1,0,0,10,0,3,42,20,4,0,1,1,0,1,0,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,False
332,13,103056,14,277,1,7,12.0,5.59,0.94,8.1,True,gabriel-brazao,Gabriel Brazão,G. Brazão,Gabriel Nascimento Rezende Brazão - Resende,0,49,0,3,14,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,False
333,8,124239,14,280,5,7,0.8,1.85,0.01,3.57,True,henry-mosquera,Henry Mosquera,H. Mosquera,Henry David Mosquera Sánchez,0,0,0,5,0,0,4,4,2,1,0,5,0,0,0,0,0,0,0,0,6.67,66.67,Cícero de Souza Marques,2025-07-16 21:30:00,2.0,2.0,334001,16,276,3,280,1752712200,26,True,False
334,10,126471,14,277,4,7,2.5,6.28,-0.92,9.82,True,barreal,Barreal,Barreal,Álvaro Martín Barreal,0,0,0,9,0,0,19,8,6,1,0,3,0,0,3,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,False
335,2,88423,14,277,2,6,0.0,4.7,0.0,6.64,False,aderlan,Aderlan,Aderlan,Aderlan de Lima Silva,0,0,0,2,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,False
336,0,85425,14,277,1,6,0.0,-1.0,0.0,6.45,False,joao-paulo,João Paulo,J. Paulo,João Paulo Silva Martins,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,False
337,12,124251,14,277,5,6,3.7,1.75,0.4,4.26,True,deivid-washington,Deivid Washington,D. Washington,Deivid Washington de Souza Eugênio,0,0,0,12,0,0,2,5,4,1,0,2,0,0,1,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,False
338,9,77777,14,277,4,2,0.0,2.37,0.0,4.59,False,joao-schmidt,João Schmidt,J. Schmidt,João Felipe Schmidt Urbano,3,0,0,4,0,0,15,15,4,1,0,1,0,0,0,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,False
339,6,89273,14,284,2,5,0.0,2.43,0.0,5.81,False,joao-pedro,João Pedro,J. Pedro,João Pedro Maturano dos Santos,0,0,0,1,0,1,7,5,0,1,0,1,0,1,0,0,0,0,0,0,0.0,46.67,Arena do Grêmio,2025-07-29 20:30:00,,,334003,19,356,12,284,1753831800,26,False,False
340,3,122406,14,277,3,6,0.0,4.23,0.0,6.27,False,luisao,Luisão,Luisão,Luis Fellipe Campos Dória,1,0,0,2,0,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,False
341,6,103764,14,286,5,6,0.0,1.25,0.0,3.88,False,gabriel-veron,Gabriel Veron,G. Veron,Gabriel Veron Fonseca de Souza,0,0,0,3,0,0,3,1,1,2,0,1,0,0,0,0,0,0,0,0,40.0,26.67, Alfredo Jaconi,2025-07-16 20:30:00,,,334006,15,267,18,286,1752708600,26,False,False
342,9,94156,14,277,4,6,0.5,1.23,0.1,3.93,True,diego-pituca,Diego Pituca,D. Pituca,Diego Cristiano Evaristo,2,0,0,7,0,0,1,5,2,0,0,0,0,0,1,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,False
343,0,113690,14,277,1,6,0.0,0.0,0.0,2.0,False,diogenes,Diógenes,Diógenes,Diógenes Vinícius da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,False
344,0,115025,14,277,4,6,0.0,0.0,0.0,3.0,False,miguelito,Miguelito,Miguelito,Miguel Àngel Terceros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,False
345,0,141868,14,277,2,6,0.0,0.0,0.0,3.0,False,vinicius-lira,Vinicius Lira,V. Lira,Vinicius Rodrigues Lira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,False
346,3,95466,14,277,2,6,0.0,3.9,0.0,7.88,False,igor-vinicius,Igor Vinícius,I. Vinícius,Igor Vinícius de Souza,1,0,0,2,0,1,3,2,2,0,0,1,0,0,0,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,False
347,5,131516,14,277,2,6,0.0,4.28,0.0,6.05,False,jp-chermont,JP Chermont,J. Chermont,João Pedro Chermont Crema,3,0,0,1,0,1,14,9,1,2,0,0,0,0,0,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,False
348,12,141754,14,277,4,6,-0.3,3.31,-0.57,5.57,True,gabriel-bontempo,Gabriel Bontempo,G. Bontempo,Gabriel Morais Silva Bontempo,0,0,0,13,0,0,18,4,3,0,0,0,0,0,0,1,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,False
349,11,114802,14,275,5,7,3.1,4.2,0.29,10.55,True,vitor-roque,Vitor Roque,V. Roque,Vitor Hugo Roque Ferreira,2,0,0,19,0,0,12,9,5,1,0,3,0,0,2,0,0,0,0,0,73.33,46.67,Allianz Parque,2025-07-16 19:00:00,1.0,1.0,333999,11,2305,5,275,1752703200,26,True,False
350,6,94509,14,275,4,7,8.1,3.32,1.17,13.75,True,raphael-veiga,Raphael Veiga,R. Veiga,Raphael Cavalcante Veiga,0,0,0,11,0,0,3,3,3,0,0,2,0,0,0,1,1,0,0,0,73.33,46.67,Allianz Parque,2025-07-16 19:00:00,1.0,1.0,333999,11,2305,5,275,1752703200,26,True,False
351,5,63007,14,277,4,7,10.8,3.24,0.63,16.37,True,neymar,Neymar,Neymar,Neymar da Silva Santos Júnior,1,0,0,18,0,0,0,8,1,0,1,4,0,0,1,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,False
352,12,39148,14,282,5,7,0.0,5.5,0.0,15.2,False,hulk,Hulk,Hulk,Givanildo Vieira de Souza,3,0,0,26,0,0,4,12,15,6,0,11,1,0,2,2,0,0,0,0,6.67,53.33, Arena MRV,2025-07-16 20:30:00,,,334002,20,292,8,282,1752708600,26,False,False
353,5,71701,14,265,2,6,0.0,1.84,0.0,6.17,False,santiago-arias,Santiago Arias,S. Arias,Santiago Arias Naranjo,1,0,0,2,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,33.33,80.0,Fonte Nova,2025-07-16 00:00:00,,,334004,14,285,4,265,1752634800,26,False,False
354,0,124250,14,282,5,6,0.0,0.0,0.0,1.0,False,pedro-ataide,Pedro Ataíde,P. Ataíde,Pedro Ataide de Souza Oliveira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,53.33, Arena MRV,2025-07-16 20:30:00,,,334002,20,292,8,282,1752708600,26,False,False
355,0,69051,14,265,1,6,0.0,0.0,0.0,4.0,False,danilo-fernandes,Danilo Fernandes,D. Fernandes,Danilo Fernandes Batista,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,80.0,Fonte Nova,2025-07-16 00:00:00,,,334004,14,285,4,265,1752634800,26,False,False
356,11,68996,14,265,5,2,0.0,3.05,0.0,6.84,False,willian-jose,Willian José,W. José,Willian José da Silva,2,0,0,3,0,0,0,3,4,0,0,4,2,0,2,1,0,0,0,0,33.33,80.0,Fonte Nova,2025-07-16 00:00:00,,,334004,14,285,4,265,1752634800,26,False,False
0,9,87747,14,2305,4,7,0.9,2.03,-0.78,4.39,True,yago-felipe,Yago Felipe,Y. Felipe,Yago Felipe da Costa Rocha,1,0,0,15,0,0,8,6,2,0,0,0,0,0,0,0,0,0,0,0,73.33,46.67,Allianz Parque,2025-07-16 19:00:00,1.0,1.0,333999,11,2305,5,275,1752703200,26,True,True
1,3,133543,14,264,5,6,2.0,0.3,0.44,1.72,True,gui-negao,Gui Negão,G. Negão,Guilherme William Silva Inácio,2,0,0,3,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,40.0,40.0,Castelão (CE),2025-07-16 19:30:00,1.0,0.0,334005,9,264,10,354,1752705000,26,True,True
2,0,139000,14,262,5,6,0.0,0.0,0.0,2.0,False,felipe-teresa,Felipe Teresa,F. Teresa,Felipe Gabriel Cunha Teresa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
3,0,98306,14,287,4,5,0.0,0.0,0.0,3.0,False,val-soares,Val Soares,V. Soares,Valdemir de Oliveira Soares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,73.33,Nilton Santos (Engenhão),2025-07-16 21:30:00,0.0,0.0,333998,17,287,6,263,1752712200,26,True,True
4,8,124271,14,285,4,6,0.0,3.45,0.0,4.63,False,gustavo-prado,Gustavo Prado,G. Prado,Gustavo Prado Alves,1,0,0,6,0,0,6,3,6,1,0,4,0,0,1,0,0,0,0,0,33.33,80.0,Fonte Nova,2025-07-16 00:00:00,,,334004,14,285,4,265,1752634800,26,False,True
5,8,77664,14,292,4,7,0.0,4.6,0.0,8.59,False,sergio-oliveira,Sérgio Oliveira,S. Oliveira,Sérgio Miguel Relvas de Oliveira,3,0,0,6,0,0,14,12,6,0,0,3,1,0,1,0,0,0,0,0,6.67,53.33, Arena MRV,2025-07-16 20:30:00,,,334002,20,292,8,282,1752708600,26,False,True
6,12,104027,14,2305,6,7,2.53,5.02,-0.52,6.46,True,rafael-guanaes,Rafael Guanaes,R. Guanaes,Rafael Silva Guanaes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,73.33,46.67,Allianz Parque,2025-07-16 19:00:00,1.0,1.0,333999,11,2305,5,275,1752703200,26,True,True
7,0,123960,14,287,5,6,0.0,0.0,0.0,3.0,False,fabio,Fábio,Fábio,Fábio Soares dos Santos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,73.33,Nilton Santos (Engenhão),2025-07-16 21:30:00,0.0,0.0,333998,17,287,6,263,1752712200,26,True,True
8,8,104134,14,287,5,6,0.0,2.71,0.0,4.34,False,fabri,Fabri,Fabri,Fabrício do Rosário dos Santos,0,0,0,7,0,0,7,11,6,0,0,1,0,0,0,1,0,0,0,0,20.0,73.33,Nilton Santos (Engenhão),2025-07-16 21:30:00,0.0,0.0,333998,17,287,6,263,1752712200,26,True,True
9,10,89637,14,285,4,7,0.0,3.62,0.0,5.13,False,thiago-maia,Thiago Maia,T. Maia,Thiago Maia Alencar,1,0,0,5,0,0,15,8,2,0,0,0,0,0,1,1,0,0,0,0,33.33,80.0,Fonte Nova,2025-07-16 00:00:00,,,334004,14,285,4,265,1752634800,26,False,True
10,8,105171,14,2305,5,6,0.0,1.03,0.0,2.93,False,fabricio-daniel,Fabrício Daniel,F. Daniel,Fabrício Daniel de Souza,0,0,0,5,0,0,0,5,6,0,0,2,0,0,0,0,0,0,0,0,73.33,46.67,Allianz Parque,2025-07-16 19:00:00,1.0,1.0,333999,11,2305,5,275,1752703200,26,True,True
11,0,141078,14,262,3,6,0.0,0.0,0.0,1.0,False,felipe-vieira,Felipe Vieira,F. Vieira,Felipe Vieira da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
12,11,113687,14,292,4,6,0.0,1.51,0.0,2.61,False,du-queiroz,Du Queiroz,D. Queiroz,Eduardo Santos Queiroz,0,0,0,0,0,0,11,11,4,0,0,1,0,1,0,0,0,0,0,0,6.67,53.33, Arena MRV,2025-07-16 20:30:00,,,334002,20,292,8,282,1752708600,26,False,True
13,1,110632,14,2305,5,6,0.0,-0.6,0.0,2.24,False,luiz-filipe,Luiz Filipe,L. Filipe,Luiz Filipe dos Reis Silva,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,73.33,46.67,Allianz Parque,2025-07-16 19:00:00,1.0,1.0,333999,11,2305,5,275,1752703200,26,True,True
14,0,129317,14,287,4,6,0.0,0.0,0.0,2.0,False,felipe-cardoso,Felipe Cardoso,F. Cardoso,Felipe Cardoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,73.33,Nilton Santos (Engenhão),2025-07-16 21:30:00,0.0,0.0,333998,17,287,6,263,1752712200,26,True,True
15,5,130386,14,2305,5,6,0.0,0.84,0.0,2.65,False,maceio,Maceió,Maceió,Everton Leandro de Oliveira Santos,1,0,0,2,0,0,1,2,4,1,0,1,0,1,0,0,0,0,0,0,73.33,46.67,Allianz Parque,2025-07-16 19:00:00,1.0,1.0,333999,11,2305,5,275,1752703200,26,True,True
16,5,92182,14,285,3,6,0.0,2.12,0.0,4.2,False,juninho,Juninho,Juninho,José Carlos Ferreira Júnior,1,0,0,3,0,0,4,1,4,0,0,1,0,0,0,0,0,0,0,0,33.33,80.0,Fonte Nova,2025-07-16 00:00:00,,,334004,14,285,4,265,1752634800,26,False,True
17,5,107796,14,285,4,6,0.0,1.32,0.0,3.21,False,diego-rosa,Diego Rosa,D. Rosa,Diego Gabriel Silva Rosa,0,0,0,2,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,33.33,80.0,Fonte Nova,2025-07-16 00:00:00,,,334004,14,285,4,265,1752634800,26,False,True
18,0,141156,14,292,4,6,0.0,0.0,0.0,1.0,False,adriel,Adriel,Adriel,Adriel Gomes do Nascimento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,53.33, Arena MRV,2025-07-16 20:30:00,,,334002,20,292,8,282,1752708600,26,False,True
19,5,104640,14,2305,4,6,1.2,0.46,-0.1,3.05,True,matheus-bianqui,Matheus Bianqui,M. Bianqui,Matheus Henrique Bianqui,1,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,73.33,46.67,Allianz Parque,2025-07-16 19:00:00,1.0,1.0,333999,11,2305,5,275,1752703200,26,True,True
20,11,140541,14,276,4,6,0.0,2.85,0.0,4.22,False,lucas-ferreira,Lucas Ferreira,L. Ferreira,Lucas dos Santos Ferreira,0,0,0,16,0,0,13,8,2,0,0,3,0,0,0,0,1,0,0,0,6.67,66.67,Cícero de Souza Marques,2025-07-16 21:30:00,2.0,2.0,334001,16,276,3,280,1752712200,26,True,True
21,0,117404,14,283,1,6,0.0,0.0,0.0,1.0,False,otavio,Otávio,Otávio,Otávio Eleodoro Rezende Costa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,46.67,Maracanã,2025-07-17 19:30:00,2.0,0.0,333997,1,283,7,266,1752791400,26,True,True
22,4,141526,14,356,4,6,0.0,1.6,0.0,2.23,False,lucca-prior,Lucca Prior,L. Prior,Lucca Prior Pimenta,0,0,0,1,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0.0,46.67,Arena do Grêmio,2025-07-29 20:30:00,,,334003,19,356,12,284,1753831800,26,False,True
23,0,142445,14,287,4,6,0.0,0.0,0.0,2.0,False,wanderson-papaterra,Wanderson Papaterra,W. Papaterra,Wanderson Papaterra Matos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,73.33,Nilton Santos (Engenhão),2025-07-16 21:30:00,0.0,0.0,333998,17,287,6,263,1752712200,26,True,True
24,11,104204,14,2305,5,7,-0.6,4.91,-0.45,6.6,True,edson-carioca,Edson Carioca,E. Carioca,Edson Guilherme Mendes dos Santos,1,0,0,10,0,0,10,12,10,2,0,4,0,0,2,2,0,0,0,0,73.33,46.67,Allianz Parque,2025-07-16 19:00:00,1.0,1.0,333999,11,2305,5,275,1752703200,26,True,True
25,12,132553,14,2305,3,7,-0.4,4.45,-1.28,4.45,True,jemmes,Jemmes,Jemmes,Jemmes Bruno Ribeiro da Silva,1,0,0,5,0,2,24,16,2,0,0,1,0,0,1,0,0,0,0,0,73.33,46.67,Allianz Parque,2025-07-16 19:00:00,1.0,1.0,333999,11,2305,5,275,1752703200,26,True,True
26,4,105900,14,356,5,6,0.0,2.07,0.0,3.9,False,allanzinho,Allanzinho,Allanzinho,Allan Victor Oliveira Mota,1,0,0,5,0,0,1,4,2,1,0,0,0,0,0,1,0,0,0,0,0.0,46.67,Arena do Grêmio,2025-07-29 20:30:00,,,334003,19,356,12,284,1753831800,26,False,True
27,6,106681,14,287,5,6,0.0,1.68,0.0,3.43,False,leo-pereira,Léo Pereira,L. Pereira,Leonardo Augusto dos Santos Pereira,0,0,0,9,0,0,4,5,0,1,0,1,0,0,0,0,0,0,0,0,20.0,73.33,Nilton Santos (Engenhão),2025-07-16 21:30:00,0.0,0.0,333998,17,287,6,263,1752712200,26,True,True
28,8,85034,14,285,4,6,0.0,1.57,0.0,4.71,False,oscar-romero,Óscar Romero,O. Romero,Óscar David Romero Villamayor,1,0,0,5,0,0,2,1,4,0,0,1,0,1,0,1,0,0,0,0,33.33,80.0,Fonte Nova,2025-07-16 00:00:00,,,334004,14,285,4,265,1752634800,26,False,True
29,0,131753,14,264,1,6,0.0,0.0,0.0,1.0,False,felipe-longo,Felipe Longo,F. Longo,Felipe Longo Fernandes da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,Castelão (CE),2025-07-16 19:30:00,1.0,0.0,334005,9,264,10,354,1752705000,26,True,True
30,0,124400,14,2305,2,6,0.0,0.0,0.0,2.0,False,wesley-santos,Wesley Santos,W. Santos,Wesley Santos Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,46.67,Allianz Parque,2025-07-16 19:00:00,1.0,1.0,333999,11,2305,5,275,1752703200,26,True,True
31,0,143295,14,262,4,6,0.0,0.0,0.0,2.0,False,joshua,Joshua,Joshua,Caio Joshua Lana de Andrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,60.0,Vila Belmiro,2025-07-16 20:00:00,0.0,1.0,334000,2,262,13,277,1752706800,26,True,True
32,9,141525,14,356,3,5,0.0,3.75,0.0,4.94,False,gustavo-mancha,Gustavo Mancha,G. Mancha,Gustavo Teixeira Lopes da Conceição,1,0,0,7,0,2,13,2,0,0,0,2,0,0,0,0,0,0,0,0,0.0,46.67,Arena do Grêmio,2025-07-29 20:30:00,,,334003,19,356,12,284,1753831800,26,False,True
33,1,143350,14,283,4,6,0.0,0.0,0.0,0.91,False,murilo-rhikman,Murilo Rhikman,M. Rhikman,Murilo Rhikman Alves Pimentel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,46.67,Maracanã,2025-07-17 19:30:00,2.0,0.0,333997,1,283,7,266,1752791400,26,True,True
34,0,117061,14,2305,3,6,0.0,0.0,0.0,2.0,False,gabriel-knesowitsch,Gabriel Knesowitsch,G. Knesowitsch,Gabriel Knesowitsch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,46.67,Allianz Parque,2025-07-16 19:00:00,1.0,1.0,333999,11,2305,5,275,1752703200,26,True,True
35,1,121668,14,356,4,6,0.0,9.3,0.0,5.37,False,bruninho,Bruninho,Bruninho,Bruno César Pereira Silva,0,0,0,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,46.67,Arena do Grêmio,2025-07-29 20:30:00,,,334003,19,356,12,284,1753831800,26,False,True
36,10,122302,14,2305,5,6,0.0,2.84,0.0,4.11,False,cristian,Cristian,Cristian,Cristian Renato Gonçalves Riquelme,2,0,0,3,0,0,4,7,3,0,0,8,0,0,1,1,0,0,0,0,73.33,46.67,Allianz Parque,2025-07-16 19:00:00,1.0,1.0,333999,11,2305,5,275,1752703200,26,True,True
37,1,131518,14,276,5,6,0.0,0.5,0.0,1.09,False,henrique,Henrique,Henrique,Henrique Fabiano do Carmo,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,66.67,Cícero de Souza Marques,2025-07-16 21:30:00,2.0,2.0,334001,16,276,3,280,1752712200,26,True,True
38,1,123649,14,283,3,6,0.0,5.0,0.0,2.82,False,janderson,Janderson,Janderson,José Janderson da Silva Marques,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,46.67,Maracanã,2025-07-17 19:30:00,2.0,0.0,333997,1,283,7,266,1752791400,26,True,True
