,atletas.jogos_num,atletas.atleta_id,atletas.rodada_id,atletas.clube_id,atletas.posicao_id,atletas.status_id,atletas.pontos_num,atletas.media_num,atletas.variacao_num,atletas.preco_num,atletas.entrou_em_campo,atletas.slug,atletas.apelido,atletas.apelido_abreviado,atletas.nome,A,CA,DS,FC,FD,FF,FS,G,I,SG,CV,FT,PC,PS,DE,DP,GS,V,PP,GC,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
69,0,145000,17,287,4,6,0.0,0.0,0.0,1.0,False,lucas-lohan,Lucas Lohan,L. Lohan,Lucas Lohan dos Santos Verediana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,73.33,Maião,2025-07-26 18:30:00,1,1,334101,15,287,7,2305,1753565400,26,True,True
70,0,130620,17,287,4,6,0.0,0.0,0.0,1.0,False,edenilson,Edenílson,Edenílson,Edenílson Santos Nascimento Filho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,73.33,Maião,2025-07-26 18:30:00,1,1,334101,15,287,7,2305,1753565400,26,True,True
71,4,82639,17,286,2,7,6.7,4.6,0.89,6.98,True,marcelo-hermes,Marcelo Hermes,M. Hermes,Marcelo Gazella Hermes,0,0,7,3,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,True
72,3,121866,17,286,4,3,-3.7,-0.77,-1.26,0.77,True,hudson,Hudson,Hudson,Hudson Alexandre Batista da Silva,0,2,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,True
73,1,127242,17,264,4,6,4.3,4.3,1.61,2.61,True,bahia,Bahia,Bahia,Luiz Gustavo Lemos Carvalho,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Nilton Santos (Engenhão),2025-07-26 18:30:00,1,1,334098,11,264,6,263,1753565400,26,True,True
74,0,103576,17,286,5,6,0.0,0.0,0.0,3.0,False,rafael-bilu,Rafael Bilu,R. Bilu,Rafael Bilu Mudesto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,True
75,5,111951,17,287,5,6,-0.6,2.7,-1.74,5.39,True,renzo-lopez,Renzo López,R. López,Renzo López Patrón,0,1,2,6,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,40.0,73.33,Maião,2025-07-26 18:30:00,1,1,334101,15,287,7,2305,1753565400,26,True,True
76,2,110750,17,280,3,6,3.3,3.4,0.37,5.4,True,gustavo-marques,Gustavo Marques,G. Marques,Gustavo Marques Alves dos Santos,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
77,0,143253,17,287,5,6,0.0,0.0,0.0,1.0,False,wendell,Wendell,Wendell,Wendell dos Santos Sacramento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,73.33,Maião,2025-07-26 18:30:00,1,1,334101,15,287,7,2305,1753565400,26,True,True
78,1,94931,17,286,4,6,3.0,3.0,0.77,5.77,True,lucas-fernandes,Lucas Fernandes,L. Fernandes,Lucas Fernandes da Silva,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,True
79,2,145099,17,287,4,6,2.7,1.35,0.21,5.69,True,ruben-rodrigues,Rúben Rodrigues,R. Rodrigues,Rúben da Rocha Rodrigues,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,73.33,Maião,2025-07-26 18:30:00,1,1,334101,15,287,7,2305,1753565400,26,True,True
80,1,78478,17,277,4,6,0.0,-0.3,0.0,7.19,False,willian-arao,Willian Arão,W. Arão,Willian Souza Arão da Silva,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,True
81,0,143255,17,287,5,6,0.0,0.0,0.0,1.0,False,kauan-vitor,Kauan Vitor,K. Vitor,Kauan Vitor Silva Ferreira de Melo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,73.33,Maião,2025-07-26 18:30:00,1,1,334101,15,287,7,2305,1753565400,26,True,True
82,3,142867,17,277,5,6,0.0,1.6,0.0,2.59,False,robinho-jr,Robinho Jr.,R. Jr.,Robson de Souza Júnior,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,True
83,0,91254,17,284,4,6,0.0,0.0,0.0,6.0,False,carballo,Carballo,Carballo,Felipe Ignacio Carballo Ares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
84,0,144417,17,277,5,6,0.0,0.0,0.0,1.0,False,padula,Padula,Padula,Pedro Padula Tobias de Aguiar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,True
85,1,124247,17,282,5,6,0.0,0.5,0.0,1.1,False,isaac,Isaac,Isaac,Isaac Aguiar Tomich,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
86,1,71123,17,267,4,6,-0.8,-0.8,-0.89,6.11,True,thiago-mendes,Thiago Mendes,T. Mendes,Thiago Henrique Mendes Ribeiro,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Beira-Rio,2025-07-27 18:30:00,1,1,334103,16,267,10,285,1753651800,26,True,True
87,0,145379,17,264,5,6,0.0,0.0,0.0,1.0,False,kaue-furquim,Kauê Furquim,K. Furquim,Kauê Junior Furquim da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Nilton Santos (Engenhão),2025-07-26 18:30:00,1,1,334098,11,264,6,263,1753565400,26,True,True
88,3,110759,17,266,5,6,0.7,0.2,-0.69,6.57,True,john-kennedy,John Kennedy,J. Kennedy,John Kennedy Batista de Souza,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
89,0,93411,17,287,5,6,0.0,0.0,0.0,5.0,False,cantalapiedra,Cantalapiedra,Cantalapiedra,Aitor Cantalapiedra Fernández,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,73.33,Maião,2025-07-26 18:30:00,1,1,334101,15,287,7,2305,1753565400,26,True,True
90,0,77738,17,287,5,6,0.0,0.0,0.0,7.0,False,romarinho,Romarinho,Romarinho,Romário Ricardo da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,73.33,Maião,2025-07-26 18:30:00,1,1,334101,15,287,7,2305,1753565400,26,True,True
91,0,145387,17,287,4,6,0.0,0.0,0.0,5.0,False,ruben-ismael,Rúben Ismael,R. Ismael,Rúben Ismael Valente Ramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,73.33,Maião,2025-07-26 18:30:00,1,1,334101,15,287,7,2305,1753565400,26,True,True
92,0,116067,17,284,1,6,0.0,0.0,0.0,1.0,False,thiago-beltrame,Thiago Beltrame,T. Beltrame,Thiago Beltrame Stallbaum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
93,0,110062,17,280,4,6,0.0,0.0,0.0,1.0,False,joao-neto,João Neto,J. Neto,João Roberto Rota Neto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
94,1,110760,17,282,5,6,2.2,2.2,0.29,7.29,True,biel,Biel,Biel,Gabriel Teixeira Aragão,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
95,1,122781,17,277,5,6,1.5,1.5,0.18,5.18,True,caballero,Caballero,Caballero,Gustavo Rubén Caballero González,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,True
96,0,145400,17,280,2,6,0.0,0.0,0.0,1.0,False,caue,Cauê,Cauê,Cauê Nascimento Santos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
97,0,105563,17,284,5,6,0.0,0.0,0.0,9.0,False,carlos-vinicius,Carlos Vinícius,C. Vinícius,Carlos Vinícius Alves Morais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
98,1,140906,17,280,5,6,0.0,0.5,0.0,1.1,False,davi-gomes,Davi Gomes,D. Gomes,Davi Gomes de Alvarenga,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
99,0,96874,17,286,1,6,0.0,0.0,0.0,4.0,False,guruceaga,Guruceaga,Guruceaga,Gastón Guruceaga Fagúndez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,True
100,15,104994,17,284,3,7,1.7,3.05,-0.37,6.39,True,wagner-leonardo,Wagner Leonardo,W. Leonardo,Wagner Leonardo Calvelo de Souza,1,2,17,13,4,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
101,0,87887,17,284,3,6,0.0,0.0,0.0,7.0,False,balbuena,Balbuena,Balbuena,Fabián Cornelio Balbuena González,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
102,0,142268,17,286,1,6,0.0,0.0,0.0,1.0,False,ze-henrique,Zé Henrique,Z. Henrique,José Henrique Camargo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,True
103,0,98306,17,287,4,5,0.0,0.0,0.0,3.0,False,val-soares,Val Soares,V. Soares,Valdemir de Oliveira Soares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,73.33,Maião,2025-07-26 18:30:00,1,1,334101,15,287,7,2305,1753565400,26,True,True
104,0,130711,17,280,3,6,0.0,0.0,0.0,1.0,False,boateng,Boateng,Boateng,Stanley Boateng Osei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
105,0,132560,17,287,1,6,0.0,0.0,0.0,1.0,False,davi-barbosa,Davi Barbosa,D. Barbosa,Davi Barbosa da Silva Novaes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,73.33,Maião,2025-07-26 18:30:00,1,1,334101,15,287,7,2305,1753565400,26,True,True
106,12,81121,17,354,4,7,0.0,3.59,-0.31,6.34,True,lucas-mugni,Lucas Mugni,L. Mugni,Lucas Andrés Mugni,2,3,16,17,1,5,8,1,1,0,0,0,0,0,0,0,0,0,0,0,40.0,66.67,Mineirão,2025-07-27 16:00:00,2,1,334102,9,354,2,283,1753642800,26,True,True
107,10,70216,17,286,1,7,3.5,3.09,0.31,4.92,True,gustavo,Gustavo,Gustavo,Luiz Gustavo de Almeida Pinto,0,1,1,0,0,0,0,0,0,1,0,0,0,0,31,1,22,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,True
108,0,133671,17,280,1,6,0.0,0.0,0.0,1.0,False,gustavo-reis,Gustavo Reis,G. Reis,Gustavo Reis de Alcântara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,26.67,Castelão (CE),2025-07-26 18:30:00,1,3,334105,5,280,18,356,1753565400,26,True,True
109,14,37457,17,354,6,7,4.98,5.44,0.23,8.37,True,leo-conde,Léo Condé,L. Condé,Leonardo Rodrigues Condé,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,40.0,66.67,Mineirão,2025-07-27 16:00:00,2,1,334102,9,354,2,283,1753642800,26,True,True
110,0,145396,17,267,2,6,0.0,0.0,0.0,1.0,False,breno-vereza,Breno Vereza,B. Vereza,Breno Vereza da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Beira-Rio,2025-07-27 18:30:00,1,1,334103,16,267,10,285,1753651800,26,True,True
111,14,72294,17,282,1,7,4.5,5.26,0.17,10.12,True,everson,Everson,Everson,Everson Felipe Marques Pires,0,4,0,0,0,0,4,0,0,7,0,0,0,0,42,0,14,0,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
112,12,94207,17,277,5,5,0.0,6.52,0.0,9.36,False,guilherme,Guilherme,Guilherme,Guilherme Augusto Vieira dos Santos,1,0,22,6,5,11,23,2,3,0,0,0,0,0,0,0,0,0,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,True
113,11,100652,17,264,5,2,2.2,5.75,0.09,12.12,True,yuri-alberto,Yuri Alberto,Y. Alberto,Yuri Alberto Monteiro da Silva,1,2,1,12,5,14,11,5,2,0,0,0,0,0,0,0,0,0,0,0,33.33,73.33,Nilton Santos (Engenhão),2025-07-26 18:30:00,1,1,334098,11,264,6,263,1753565400,26,True,True
114,15,87999,17,282,4,7,5.0,3.29,0.69,10.4,True,gustavo-scarpa,Gustavo Scarpa,G. Scarpa,Gustavo Henrique Furtado Scarpa,1,2,9,12,5,12,20,1,2,0,0,1,0,0,0,0,0,0,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
115,0,128583,17,266,4,6,0.0,0.0,0.0,1.0,False,thiago-henrique,Thiago Henrique,T. Henrique,Thiago Henrique Gonçalves Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
116,15,42411,17,282,6,7,3.27,5.73,-0.03,10.01,True,cuca,Cuca,Cuca,Alexi Stival,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
117,12,106082,17,286,2,6,0.0,3.34,-0.01,6.23,True,ewerthon,Ewerthon,Ewerthon,Ewerthon Diógenes da Silva,0,2,20,7,2,4,7,0,0,1,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,True
118,12,101574,17,264,1,7,1.6,4.08,-1.19,8.39,True,hugo-souza,Hugo Souza,H. Souza,Hugo de Souza Nogueira,0,1,0,0,0,0,0,0,0,5,0,0,0,0,30,0,14,0,0,0,33.33,73.33,Nilton Santos (Engenhão),2025-07-26 18:30:00,1,1,334098,11,264,6,263,1753565400,26,True,True
119,15,37656,17,266,1,7,7.9,3.26,1.08,9.29,True,fabio,Fábio,Fábio,Fábio Deivson Lopes Maciel,0,1,0,0,0,0,0,0,0,3,0,0,0,0,37,1,20,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
120,15,72018,17,284,1,7,1.6,3.73,-0.67,6.86,True,tiago-volpi,Tiago Volpi,T. Volpi,Tiago Luis Volpi,0,2,0,0,0,0,5,0,0,3,0,0,1,0,48,0,21,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
121,13,98225,17,354,5,7,-0.4,3.5,-1.37,7.51,True,pedro-raul,Pedro Raul,P. Raul,Pedro Raul Garay da Silva,0,3,3,22,8,16,16,2,19,0,0,2,0,0,0,0,0,0,0,0,40.0,66.67,Mineirão,2025-07-27 16:00:00,2,1,334102,9,354,2,283,1753642800,26,True,True
122,11,37715,17,266,3,7,0.2,1.96,-0.19,7.65,True,thiago-silva,Thiago Silva,T. Silva,Thiago Emiliano da Silva,0,0,2,4,2,3,4,0,0,2,0,1,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
123,10,107516,17,286,5,6,0.9,2.65,-0.15,4.28,True,enio,Ênio,Ênio,Sebastião Ênio Santos de Almeida,0,2,5,4,3,3,17,1,3,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,True
124,8,38913,17,286,4,6,0.0,1.37,0.0,3.45,False,nene,Nenê,Nenê,Anderson Luis de Carvalho - Luiz,0,0,2,1,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,True
125,12,97145,17,284,4,6,0.0,4.58,0.0,9.79,False,villasanti,Villasanti,Villasanti,Mathías Adalberto Villasanti Rolón,0,5,40,23,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
126,13,105584,17,267,2,7,1.2,3.54,-0.38,7.18,True,lucas-piton,Lucas Piton,L. Piton,Lucas Piton Crivellaro,3,2,16,21,0,3,6,0,1,2,0,0,0,0,0,0,0,0,0,0,33.33,66.67,Beira-Rio,2025-07-27 18:30:00,1,1,334103,16,267,10,285,1753651800,26,True,True
127,15,102256,17,277,4,7,3.3,2.26,-0.15,6.46,True,rollheiser,Rollheiser,Rollheiser,Benjamín Rollheiser,1,3,9,15,2,9,15,0,1,0,0,2,0,0,0,0,0,0,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,True
128,14,87008,17,267,1,3,3.5,2.91,0.06,7.33,True,leo-jardim,Léo Jardim,L. Jardim,Leonardo César Jardim,0,0,0,0,0,0,3,0,0,2,1,0,0,0,38,0,17,0,0,0,33.33,66.67,Beira-Rio,2025-07-27 18:30:00,1,1,334103,16,267,10,285,1753651800,26,True,True
129,13,90703,17,287,4,2,0.0,4.68,0.0,10.53,False,matheuzinho,Matheuzinho,Matheuzinho,Matheus Martins Fogaça de Paulo,0,3,17,10,8,2,35,2,2,0,1,0,0,0,0,0,0,0,0,0,40.0,73.33,Maião,2025-07-26 18:30:00,1,1,334101,15,287,7,2305,1753565400,26,True,True
130,11,61188,17,286,5,7,0.0,2.27,0.0,4.23,False,gilberto,Gilberto,Gilberto,Gilberto Oliveira Souza Júnior,1,3,1,13,2,4,8,2,2,0,0,0,0,0,0,0,0,0,0,0,20.0,86.67,Casa de Apostas Arena Fonte Nova,2025-07-27 18:30:00,0,3,334104,19,286,4,265,1753651800,26,True,True
131,10,98909,17,282,5,7,4.9,3.76,0.6,8.09,True,cuello,Cuello,Cuello,Tomás Esteban Cuello,0,3,7,11,8,9,17,1,0,0,0,0,0,0,0,0,0,0,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
132,12,84042,17,277,5,6,6.7,3.68,0.28,9.11,True,tiquinho-soares,Tiquinho Soares,T. Soares,Francisco das Chagas Soares dos Santos Meireles,3,2,6,18,4,8,17,1,2,0,0,0,0,0,0,0,0,0,0,0,46.67,13.33,Ilha do Retiro,2025-07-26 18:30:00,2,2,334106,17,277,20,292,1753565400,26,True,True
133,13,99198,17,267,5,7,6.9,7.09,-0.07,15.54,True,vegetti,Vegetti,Vegetti,Pablo Vegetti,1,1,4,17,5,19,15,7,4,0,0,2,0,0,0,0,0,0,0,1,33.33,66.67,Beira-Rio,2025-07-27 18:30:00,1,1,334103,16,267,10,285,1753651800,26,True,True
134,9,68899,17,267,4,6,0.0,3.15,0.0,9.37,False,philippe-coutinho,Philippe Coutinho,P. Coutinho,Philippe Coutinho Correia,1,0,1,8,10,9,16,0,0,0,1,0,0,0,0,0,0,0,0,0,33.33,66.67,Beira-Rio,2025-07-27 18:30:00,1,1,334103,16,267,10,285,1753651800,26,True,True
135,6,87228,17,282,2,5,0.0,4.27,0.0,9.44,False,guilherme-arana,Guilherme Arana,G. Arana,Guilherme Antonio Arana Lopes,0,2,7,5,1,3,4,0,0,2,0,1,0,0,0,0,0,0,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
136,12,85048,17,264,5,7,10.2,6.25,1.25,15.35,True,memphis-depay,Memphis Depay,M. Depay,Memphis Depay,3,3,5,11,10,6,16,4,0,0,0,2,0,0,0,0,0,0,1,0,33.33,73.33,Nilton Santos (Engenhão),2025-07-26 18:30:00,1,1,334098,11,264,6,263,1753565400,26,True,True
137,10,92087,17,282,3,7,0.0,5.61,0.0,8.52,False,lyanco,Lyanco,Lyanco,Lyanco Evangelista Silveira Neves Vojnovic,0,3,21,19,3,3,17,0,2,5,2,0,0,0,0,0,0,0,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
138,14,91607,17,282,5,7,2.2,5.24,-0.29,10.89,True,rony,Rony,Rony,Ronielson da Silva Barbosa,0,3,14,27,14,7,29,3,14,0,0,1,0,1,0,0,0,0,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
139,15,88312,17,282,3,7,4.5,3.95,0.69,6.59,True,junior-alonso,Junior Alonso,J. Alonso,Júnior Osmar Ignacio Alonso Mujica,1,2,13,11,1,5,6,0,0,7,0,0,0,0,0,0,0,0,0,1,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
140,8,79631,17,266,5,7,0.0,3.7,0.0,9.58,False,cano,Cano,Cano,Germán Ezequiel Cano,0,1,1,4,1,11,9,2,2,0,0,0,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
141,12,89368,17,284,5,7,1.9,5.37,-0.1,12.82,True,braithwaite,Braithwaite,Braithwaite,Martin Christensen Braithwaite,1,2,8,13,7,6,15,4,2,0,0,0,0,1,0,0,0,0,0,0,33.33,66.67,Allianz Parque,2025-07-26 21:00:00,0,1,334099,14,284,3,275,1753574400,26,True,True
142,10,102928,17,266,5,6,0.5,3.34,-0.42,6.52,True,canobbio,Canobbio,Canobbio,Agustín Canobbio Graviz,0,2,12,10,2,4,14,1,2,0,0,0,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
143,9,87258,17,266,5,7,0.5,1.29,-0.26,7.53,True,soteldo,Soteldo,Soteldo,Yeferson Julio Soteldo Martínez,0,1,3,3,1,3,11,0,1,0,0,0,0,0,0,0,0,0,0,0,20.0,66.67,Morumbis,2025-07-27 16:00:00,1,3,334100,12,266,8,276,1753642800,26,True,True
144,11,103767,17,282,4,6,3.8,2.15,0.75,5.59,True,gabriel-menino,Gabriel Menino,G. Menino,Gabriel Vinícius Menino,1,1,8,6,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
145,11,39656,17,282,4,7,2.1,1.99,-0.1,4.87,True,alan-franco,Alan Franco,A. Franco,Alan Steven Franco Palma,0,1,15,13,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
146,15,107554,17,282,2,7,1.0,5.5,0.05,8.18,True,natanael,Natanael,Natanael,Natanael Moreira Milouski,0,1,29,16,3,3,8,0,2,7,0,0,0,0,0,0,0,0,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
147,4,89493,17,282,3,6,4.2,3.7,0.08,6.0,True,igor-rabello,Igor Rabello,I. Rabello,Igor Rabello da Costa,0,0,4,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
148,8,107950,17,282,4,6,-1.1,2.69,-0.42,6.33,True,fausto-vera,Fausto Vera,F. Vera,Fausto Mariano Vera,0,2,9,8,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
149,6,102318,17,282,2,7,0.0,4.08,0.0,6.95,False,caio-paulista,Caio Paulista,C. Paulista,Caio Fernando de Oliveira,0,1,5,4,1,2,3,0,1,3,0,0,0,0,0,0,0,0,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
150,12,72460,17,282,4,6,0.0,0.82,-0.04,3.62,True,bernard,Bernard,Bernard,Bernard Anício Caldeira Duarte,0,1,7,6,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
151,8,96725,17,282,2,6,1.3,3.48,-0.13,6.02,True,saravia,Saravia,Saravia,Renzo Saravia,0,1,6,11,0,2,3,0,0,4,0,0,0,0,0,0,0,0,0,0,40.0,80.0,Maracanã,2025-07-27 20:30:00,0,1,334097,13,282,1,262,1753659000,26,True,True
