atletas.atleta_id,previsao_pontos,atletas.rodada_id,atletas.status_id,atletas.pontos_num,atletas.variacao_num,atletas.media_num,atletas.slug,atletas.apelido,atletas.nome,atletas.clube.id.full.name,atletas.entrou_em_campo,atletas.jogos_num,atletas.clube_id,atletas.posicao_id,atletas.preco_num,atletas.minimo_para_valorizar,atletas.apelido_abreviado,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante,A,CA,DS,FC,FD,FF,FS,I,G,FT,DE,GS,V,CV,PS,SG,DP,PC,PP,GC
103576,0.0,15,6,,0.0,0.0,rafael-bilu,Rafael Bilu,Rafael Bilu Mudesto,,False,0,286,5,3.0,,R. Bilu,26.67,86.67,Mineirão,2025-07-20 16:00:00,,,334032,18,286,1,283,1753038000,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141776,0.0,15,6,,0.0,0.0,gustavo-henrique,Gustavo Henrique,Gustavo Henrique Pereira,,False,0,277,4,1.0,,G. Henrique,60.0,73.33,Maião,2025-07-19 18:30:00,,,334031,13,277,11,2305,1752960600,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141643,0.0,15,6,,0.0,0.0,fernando-costa,Fernando Costa,Fernando Henrique Pires Costa,,False,0,280,1,1.0,,F. Costa,66.67,20.0,Barradão,2025-07-20 16:00:00,,,334034,3,280,17,287,1753038000,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141040,0.0,15,6,,0.0,0.0,davi-schuindt,Davi Schuindt,Davi Duarte Schuindt,,False,0,266,3,1.0,,D. Schuindt,46.67,66.67,Maracanã,2025-07-20 19:30:00,,,334027,7,266,2,262,1753050600,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122989,0.0,15,6,,0.0,0.0,david-kaua,David Kauã,David Kauã Ramos,,False,0,282,4,1.0,,D. Kauã,53.33,46.67,Allianz Parque,2025-07-20 17:30:00,,,334029,8,282,5,275,1753043400,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142261,0.0,15,6,,0.0,0.0,jeferson,Jeferson,Jeferson Borges dos Santos,,False,0,284,5,1.0,,Jeferson,46.67,40.0,São Januário,2025-07-19 17:30:00,,,334028,12,284,15,267,1752957000,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117061,0.0,15,6,,0.0,0.0,gabriel-knesowitsch,Gabriel Knesowitsch,Gabriel Knesowitsch,,False,0,2305,3,2.0,,G. Knesowitsch,60.0,73.33,Maião,2025-07-19 18:30:00,,,334031,13,277,11,2305,1752960600,26,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141150,0.0,15,6,,0.0,0.0,rafinha,Rafinha,Rafael Lima da Silva,,False,0,292,3,1.0,,Rafinha,73.33,6.67,Ilha do Retiro,2025-07-20 17:30:00,,,334039,6,263,20,292,1753043400,26,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123007,0.0,15,6,,0.0,0.0,vitinho,Vitinho,Pedro Victor da Silva Santos,,False,0,265,4,1.0,,Vitinho,80.0,0.0,Castelão (CE),2025-07-19 16:00:00,,,334037,4,265,19,356,1752951600,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125697,0.0,15,6,,0.0,0.0,leonan,Leonan,Leonan Santos de Abreu,,False,0,2305,3,1.0,,Leonan,60.0,73.33,Maião,2025-07-19 18:30:00,,,334031,13,277,11,2305,1752960600,26,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143040,0.0,15,6,,0.0,0.0,salvador,Salvador,Eduardo Salvador Correia,,False,0,356,1,1.0,,Salvador,80.0,0.0,Castelão (CE),2025-07-19 16:00:00,,,334037,4,265,19,356,1752951600,26,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118090,0.0,15,6,,0.0,0.0,iago,Iago,Iago Teodoro da Silva Nogueira,,False,0,262,3,2.0,,Iago,46.67,66.67,Maracanã,2025-07-20 19:30:00,,,334027,7,266,2,262,1753050600,26,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137089,0.0,15,6,,0.0,0.0,shola,Shola,Ogundana Shola Elijah,,False,0,262,5,1.0,,Shola,46.67,66.67,Maracanã,2025-07-20 19:30:00,,,334027,7,266,2,262,1753050600,26,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127242,0.0,15,6,,0.0,0.0,bahia,Bahia,Luiz Gustavo Lemos Carvalho,,False,0,264,4,1.0,,Bahia,40.0,6.67,Morumbis,2025-07-19 21:00:00,,,334030,9,264,16,276,1752969600,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142445,0.0,15,6,,0.0,0.0,wanderson-papaterra,Wanderson Papaterra,Wanderson Papaterra Matos,,False,0,287,4,2.0,,W. Papaterra,66.67,20.0,Barradão,2025-07-20 16:00:00,,,334034,3,280,17,287,1753038000,26,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122660,0.0,15,6,,0.0,0.0,japa,Japa,João Wellington Gadelha Melo de Oliveira,,False,0,283,4,3.0,,Japa,26.67,86.67,Mineirão,2025-07-20 16:00:00,,,334032,18,286,1,283,1753038000,26,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129930,0.0,15,6,,0.0,0.0,cristhian-loor,Cristhian Loor,Cristhian Joel Loor Santamaría - Christian,,False,0,263,1,2.0,,C. Loor,73.33,6.67,Ilha do Retiro,2025-07-20 17:30:00,,,334039,6,263,20,292,1753043400,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141595,0.0,15,6,,0.0,0.0,gabriel-mec,Gabriel Mec,Gabriel Ferreira de Carvalho,,False,0,284,5,2.0,,G. Mec,46.67,40.0,São Januário,2025-07-19 17:30:00,,,334028,12,284,15,267,1752957000,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131455,0.0,15,6,,0.0,0.0,jardiel,Jardiel,Jardiel Maciel Libertino da Silva,,False,0,284,5,1.0,,Jardiel,46.67,40.0,São Januário,2025-07-19 17:30:00,,,334028,12,284,15,267,1752957000,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145379,0.0,15,6,,0.0,0.0,kaue-furquim,Kauê Furquim,Kauê Junior Furquim da Silva,,False,0,264,5,1.0,,K. Furquim,40.0,6.67,Morumbis,2025-07-19 21:00:00,,,334030,9,264,16,276,1752969600,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110750,0.0,15,6,,0.0,0.0,gustavo-marques,Gustavo Marques,Gustavo Marques Alves dos Santos,,False,0,280,3,4.0,,G. Marques,66.67,20.0,Barradão,2025-07-20 16:00:00,,,334034,3,280,17,287,1753038000,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144417,0.0,15,6,,0.0,0.0,padula,Padula,Pedro Padula Tobias de Aguiar,,False,0,277,5,1.0,,Padula,60.0,73.33,Maião,2025-07-19 18:30:00,,,334031,13,277,11,2305,1752960600,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130280,0.0,15,6,,0.0,0.0,phillipe-gabriel,Phillipe Gabriel,Phillipe Gabriel Pires de Oliveira,,False,0,267,1,1.0,,P. Gabriel,46.67,40.0,São Januário,2025-07-19 17:30:00,,,334028,12,284,15,267,1752957000,26,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139001,0.0,15,5,,0.0,0.0,figueiredo,Figueiredo,Vitor dos Santos Figueiredo,,False,0,275,4,2.0,,Figueiredo,53.33,46.67,Allianz Parque,2025-07-20 17:30:00,,,334029,8,282,5,275,1753043400,26,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141551,0.0,15,6,,0.0,0.0,indio,Índio,Hendel dos Santos Nascimento,,False,0,282,4,1.0,,Índio,53.33,46.67,Allianz Parque,2025-07-20 17:30:00,,,334029,8,282,5,275,1753043400,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141138,0.0,15,6,,0.0,0.0,ze-phelipe,Zé Phelipe,José Phelipe dos Santos Dutra,,False,0,282,4,1.0,,Z. Phelipe,53.33,46.67,Allianz Parque,2025-07-20 17:30:00,,,334029,8,282,5,275,1753043400,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141125,0.0,15,6,,0.0,0.0,robert,Robert,Robert Pinto Alves Assunção,,False,0,282,1,1.0,,Robert,53.33,46.67,Allianz Parque,2025-07-20 17:30:00,,,334029,8,282,5,275,1753043400,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128590,0.0,15,6,,0.0,0.0,rayan-lucas,Rayan Lucas,Rayan Lucas Marques de Souza,,False,0,262,4,2.0,,R. Lucas,46.67,66.67,Maracanã,2025-07-20 19:30:00,,,334027,7,266,2,262,1753050600,26,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130382,0.0,15,6,,0.0,0.0,guilherme-gomes,Guilherme Gomes,Guilherme Henrique Bernardineli Gomes,,False,0,262,4,2.0,,G. Gomes,46.67,66.67,Maracanã,2025-07-20 19:30:00,,,334027,7,266,2,262,1753050600,26,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111582,0.0,15,6,,0.0,0.0,gabriel-atila,Gabriel Átila,Gabriel Átila Cardoso da Silva,,False,0,282,1,1.0,,G. Átila,53.33,46.67,Allianz Parque,2025-07-20 17:30:00,,,334029,8,282,5,275,1753043400,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84094,0.0,15,6,,0.0,0.0,ruan-carneiro,Ruan Carneiro,Eudes Ruan de Souza Carneiro,,False,0,286,1,1.0,,R. Carneiro,26.67,86.67,Mineirão,2025-07-20 16:00:00,,,334032,18,286,1,283,1753038000,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131753,0.0,15,6,,0.0,0.0,felipe-longo,Felipe Longo,Felipe Longo Fernandes da Silva,,False,0,264,1,1.0,,F. Longo,40.0,6.67,Morumbis,2025-07-19 21:00:00,,,334030,9,264,16,276,1752969600,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141433,0.0,15,6,,0.0,0.0,gustavo-cintra,Gustavo Cintra,Gustavo Cintra Rocha,,False,0,266,3,1.0,,G. Cintra,46.67,66.67,Maracanã,2025-07-20 19:30:00,,,334027,7,266,2,262,1753050600,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140492,0.0,15,6,,0.0,0.0,joao-victor,João Victor,João Victor de Souza Cunha,,False,0,262,3,2.0,,J. Victor,46.67,66.67,Maracanã,2025-07-20 19:30:00,,,334027,7,266,2,262,1753050600,26,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143463,0.0,15,6,,0.0,0.0,wesley-nata,Wesley Natã,Wesley Natã de Freitas Prado,,False,0,266,5,1.0,,W. Natã,46.67,66.67,Maracanã,2025-07-20 19:30:00,,,334027,7,266,2,262,1753050600,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133696,0.0,15,6,,0.0,0.0,wallace-davi,Wallace Davi,Wallace Davi Nunes da Silva Dias,,False,0,266,4,2.0,,W. Davi,46.67,66.67,Maracanã,2025-07-20 19:30:00,,,334027,7,266,2,262,1753050600,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123497,0.0,15,6,,0.0,0.0,jota,Jota,João Victor Broad Moreira Guimarães,,False,0,265,4,1.0,,Jota,80.0,0.0,Castelão (CE),2025-07-19 16:00:00,,,334037,4,265,19,356,1752951600,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144255,0.0,15,6,,0.0,0.0,joao-alencar,João Alencar,João Alencar Santos Paes da Costa,,False,0,277,3,1.0,,J. Alencar,60.0,73.33,Maião,2025-07-19 18:30:00,,,334031,13,277,11,2305,1752960600,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130507,0.0,15,6,,0.0,0.0,marlon,Marlon,Marlon Santos Teodoro,,False,0,286,5,1.0,,Marlon,26.67,86.67,Mineirão,2025-07-20 16:00:00,,,334032,18,286,1,283,1753038000,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139455,0.0,15,5,,0.0,0.0,caio-maia,Caio Maia,Caio da Silva Maia,,False,0,282,5,2.0,,C. Maia,53.33,46.67,Allianz Parque,2025-07-20 17:30:00,,,334029,8,282,5,275,1753043400,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142257,0.0,15,6,,0.0,0.0,luis-eduardo,Luis Eduardo,Luis Eduardo Guedes de Souza,,False,0,284,3,2.0,,L. Eduardo,46.67,40.0,São Januário,2025-07-19 17:30:00,,,334028,12,284,15,267,1752957000,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104933,0.0,15,6,,0.0,0.0,jorge-meurer,Jorge Meurer,Jorge Meurer Bartholdy,,False,0,284,1,2.0,,J. Meurer,46.67,40.0,São Januário,2025-07-19 17:30:00,,,334028,12,284,15,267,1752957000,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145000,0.0,15,6,,0.0,0.0,lucas-lohan,Lucas Lohan,Lucas Lohan dos Santos Verediana,,False,0,287,4,1.0,,L. Lohan,66.67,20.0,Barradão,2025-07-20 16:00:00,,,334034,3,280,17,287,1753038000,26,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141161,0.0,15,6,,0.0,0.0,gago,Gago,Luiz Henrique Duarte Batista,,False,0,292,4,1.0,,Gago,73.33,6.67,Ilha do Retiro,2025-07-20 17:30:00,,,334039,6,263,20,292,1753043400,26,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144561,0.0,15,6,,0.0,0.0,lucas-emanoel,Lucas Emanoel,Lucas Emanoel de Abreu dos Reis,,False,0,356,4,1.0,,L. Emanoel,80.0,0.0,Castelão (CE),2025-07-19 16:00:00,,,334037,4,265,19,356,1752951600,26,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125469,0.0,15,6,,0.0,0.0,alisson,Alisson,Alisson Santana Lopes da Fonseca,,False,0,282,4,4.0,,Alisson,53.33,46.67,Allianz Parque,2025-07-20 17:30:00,,,334029,8,282,5,275,1753043400,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128583,0.0,15,6,,0.0,0.0,thiago-henrique,Thiago Henrique,Thiago Henrique Gonçalves Silva,,False,0,266,4,1.0,,T. Henrique,46.67,66.67,Maracanã,2025-07-20 19:30:00,,,334027,7,266,2,262,1753050600,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110624,0.0,15,6,,0.0,0.0,mateus,Mateus,Mateus Oliveira Mendes,,False,0,275,1,2.0,,Mateus,53.33,46.67,Allianz Parque,2025-07-20 17:30:00,,,334029,8,282,5,275,1753043400,26,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131757,0.0,15,6,,0.0,0.0,serafim,Serafim,Vinicius Lima Serafim,,False,0,263,3,2.0,,Serafim,73.33,6.67,Ilha do Retiro,2025-07-20 17:30:00,,,334039,6,263,20,292,1753043400,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141401,0.0,15,6,,0.0,0.0,kayke-queiroz,Kayke Queiroz,Kayke Gouvêa Queiroz,,False,0,263,5,3.0,,K. Queiroz,73.33,6.67,Ilha do Retiro,2025-07-20 17:30:00,,,334039,6,263,20,292,1753043400,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131512,0.0,15,6,,0.0,0.0,yarlen,Yarlen,Yarlen Faustino Augusto,,False,0,263,5,3.0,,Yarlen,73.33,6.67,Ilha do Retiro,2025-07-20 17:30:00,,,334039,6,263,20,292,1753043400,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122321,0.0,15,6,,0.0,0.0,lorran,Lorran,Lorran Lucas Pereira de Sousa,,False,0,262,4,3.0,,Lorran,46.67,66.67,Maracanã,2025-07-20 19:30:00,,,334027,7,266,2,262,1753050600,26,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126120,0.0,15,6,,0.0,0.0,marcelinho,Marcelinho,Marcelo Braz da Silva,,False,0,280,4,2.0,,Marcelinho,66.67,20.0,Barradão,2025-07-20 16:00:00,,,334034,3,280,17,287,1753038000,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141771,0.0,15,6,,0.0,0.0,athyrson,Athyrson,Athyrson Ferreira Prates,,False,0,280,5,1.0,,Athyrson,66.67,20.0,Barradão,2025-07-20 16:00:00,,,334034,3,280,17,287,1753038000,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123359,0.0,15,5,,0.0,0.0,cadu,Cadu,Carlos Eduardo Amaral Pereira de Castro,,False,0,282,5,3.0,,Cadu,53.33,46.67,Allianz Parque,2025-07-20 17:30:00,,,334029,8,282,5,275,1753043400,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121827,0.0,15,6,,0.0,0.0,kaue-rodrigues,Kauê Rodrigues,Kauê Rodrigues Pessanha,,False,0,263,4,3.0,,K. Rodrigues,73.33,6.67,Ilha do Retiro,2025-07-20 17:30:00,,,334039,6,263,20,292,1753043400,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143253,0.0,15,6,,0.0,0.0,wendell,Wendell,Wendell dos Santos Sacramento,,False,0,287,5,1.0,,Wendell,66.67,20.0,Barradão,2025-07-20 16:00:00,,,334034,3,280,17,287,1753038000,26,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143255,0.0,15,6,,0.0,0.0,kauan-vitor,Kauan Vitor,Kauan Vitor Silva Ferreira de Melo,,False,0,287,5,1.0,,K. Vitor,66.67,20.0,Barradão,2025-07-20 16:00:00,,,334034,3,280,17,287,1753038000,26,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107859,0.0,15,6,,0.0,0.0,fintelman,Fintelman,Alexandre Fintelman de Mello Ribeiro da Silva,,False,0,287,1,2.0,,Fintelman,66.67,20.0,Barradão,2025-07-20 16:00:00,,,334034,3,280,17,287,1753038000,26,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104588,0.0,15,5,,0.0,0.0,fabricio,Fabrício,Fabrício Oliveira de Souza,,False,0,280,1,2.0,,Fabrício,66.67,20.0,Barradão,2025-07-20 16:00:00,,,334034,3,280,17,287,1753038000,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102137,0.0,15,6,,0.0,0.0,vitor-eudes,Vitor Eudes,Vitor Eudes de Souza Costa,,False,0,266,1,2.0,,V. Eudes,46.67,66.67,Maracanã,2025-07-20 19:30:00,,,334027,7,266,2,262,1753050600,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101478,0.0,15,6,,0.0,0.0,marcelo-pitaluga,Marcelo Pitaluga,Marcelo de Araújo Pitaluga Filho,,False,0,266,1,3.0,,M. Pitaluga,46.67,66.67,Maracanã,2025-07-20 19:30:00,,,334027,7,266,2,262,1753050600,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114790,0.0,15,6,,0.0,0.0,cleiton,Cleiton,Cleiton Santana dos Santos,,False,0,262,3,3.0,,Cleiton,46.67,66.67,Maracanã,2025-07-20 19:30:00,,,334027,7,266,2,262,1753050600,26,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122318,0.0,15,6,,0.0,0.0,dyogo-alves,Dyogo Alves,Francisco Dyogo Bento Alves,,False,0,262,1,3.0,,D. Alves,46.67,66.67,Maracanã,2025-07-20 19:30:00,,,334027,7,266,2,262,1753050600,26,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111757,0.0,15,6,,0.0,0.0,ryan-guilherme,Ryan Guilherme,Ryan Guilherme da Silva Pae,,False,0,356,4,3.0,,R. Guilherme,80.0,0.0,Castelão (CE),2025-07-19 16:00:00,,,334037,4,265,19,356,1752951600,26,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141874,0.0,15,6,,0.0,0.0,dede,Dedé,Josenildo José dos Santos Neto,,False,0,292,4,1.0,,Dedé,73.33,6.67,Ilha do Retiro,2025-07-20 17:30:00,,,334039,6,263,20,292,1753043400,26,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141154,0.0,15,6,,0.0,0.0,felype-gabriel,Felype Gabriel,Felype Gabriel Alencar Carvalho,,False,0,292,3,1.0,,F. Gabriel,73.33,6.67,Ilha do Retiro,2025-07-20 17:30:00,,,334039,6,263,20,292,1753043400,26,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
